Name,Time_s,D_px,D_mm,x_child_connection_ara,x_parent_causal_ara,connection_child_mm_s,movement_child_mm_s,r_parent_unresolved_mm_s,r_child_unresolved_mm_s,fluid,target_t_s,child_issue_t_s,parent_issue_t_s,partition,x_parent_child_coarse,t411e_down_issue_t_s
250820b,0.415,140.0,1.21739130434783,1.745108050165624,0.387143570758195,0.2579032971438257,0.0376695725353311,0.2579032971438257,0.2955728696791568,S4,1.821,0.382,1.539,diagnostic,1.0661258104619096,0.401
250820b,0.416,140.0,1.21739130434783,1.7866049064166534,0.3909509498181584,0.2605067120154483,0.0311153596354571,0.2605067120154483,0.2916220716509055,S4,1.821,0.382,1.539,diagnostic,1.088777928117406,0.401
250820b,0.417,140.0,1.21739130434783,1.903231443888221,0.3994132060695679,0.2669903679464129,0.013574950374477,0.2669903679464129,0.28056531832089,S4,1.821,0.382,1.539,diagnostic,1.1513223249788944,0.401
250820b,0.418,140.0,1.21739130434783,1.9327254990756408,0.405908248339202,0.2718657740931232,0.0094631308373986,0.2718657740931232,0.2624026432557245,S4,1.821,0.382,1.539,diagnostic,1.1693168737074213,0.401
250820b,0.419,140.0,1.21739130434783,1.7572978650154245,0.4104709719967683,0.2751329638312032,0.0379988840001697,0.2751329638312032,0.2371340798310335,S4,1.821,0.382,1.539,diagnostic,1.0838844185060963,0.401
250820b,0.42,140.0,1.21739130434783,1.6947753180289586,0.4131222309933721,0.2767919703466079,0.0498495229559023,0.2767919703466079,0.2269424473907055,S4,1.821,0.382,1.539,diagnostic,1.0539487745111653,0.401
250820b,0.421,140.0,1.21739130434783,1.7250356178447095,0.4138691414033762,0.2768428266369236,0.0441277362582541,0.2768428266369236,0.2327150903786694,S4,1.821,0.382,1.539,diagnostic,1.069452379624043,0.401
250820b,0.422,139.0,1.20869565217391,1.828574540414157,0.4192087783017175,0.2807740899228759,0.026322048317442,0.2807740899228759,0.2544520416054339,S4,1.821,0.382,1.539,diagnostic,1.1238916593579371,0.401
250820b,0.423,139.0,1.20869565217391,1.9120771404935395,0.4225066705767714,0.2829829241604205,0.0130123766226617,0.2829829241604205,0.2699705475377587,S4,1.821,0.382,1.539,diagnostic,1.1672919055351554,0.401
250820b,0.424,138.0,1.2,1.9227575662356589,0.4302156916784941,0.28895788619996,0.011608229127493,0.28895788619996,0.300566115327453,S4,1.821,0.382,1.539,diagnostic,1.1764866289570766,0.401
250820b,0.425,138.0,1.2,1.8089228263221968,0.4357463920194007,0.2930961396296758,0.0309598514438438,0.2930961396296758,0.3240559910735197,S4,1.821,0.382,1.539,diagnostic,1.1223346091707986,0.401
250820b,0.426,138.0,1.2,1.7353867761799335,0.4391308240386379,0.2953977165244952,0.0450424903263917,0.2953977165244952,0.3404402068508869,S4,1.821,0.382,1.539,diagnostic,1.0872588001092858,0.401
250820b,0.427,138.0,1.2,1.6920031372985662,0.4403834077348397,0.2958626487785798,0.0538561457751358,0.2958626487785798,0.3497187945537157,S4,1.821,0.382,1.539,diagnostic,1.066193272516703,0.401
250820b,0.428,138.0,1.2,1.705602965472257,0.4459982413790888,0.3000938367753132,0.05179794912132,0.3000938367753132,0.3518917858966333,S4,1.821,0.382,1.539,diagnostic,1.0758006034256729,0.401
250820b,0.429,138.0,1.2,1.712016331279783,0.4431320875831093,0.2969999189720431,0.0499592934439119,0.2969999189720431,0.346959212415955,S4,1.821,0.382,1.539,diagnostic,1.0775742094314462,0.401
250820b,0.43,138.0,1.2,1.777566805701468,0.4446283904898569,0.2976723198069519,0.0372487856639434,0.2976723198069519,0.3349211054708954,S4,1.821,0.382,1.539,diagnostic,1.1110975980956623,0.401
250820b,0.431,138.0,1.2,1.914166894829273,0.4506211591439351,0.3022254147219074,0.0135520815228631,0.3022254147219074,0.3157774962447706,S4,1.821,0.382,1.539,diagnostic,1.182394026986604,0.401
250820b,0.432,138.0,1.2,1.9580349275299271,0.4547412762781955,0.3051707103153063,0.00654049158882,0.3051707103153063,0.3117112019041264,S4,1.821,0.382,1.539,diagnostic,1.2063881019040612,0.401
250820b,0.433,138.0,1.2,1.8366297616313865,0.4570068912353495,0.3065082374222383,0.0272642450077342,0.3065082374222383,0.279243992414504,S4,1.821,0.382,1.539,diagnostic,1.146818326433368,0.401
250820b,0.434,138.0,1.2,1.8648085401385848,0.4574228500961623,0.3062380267054474,0.0222010812393167,0.3062380267054474,0.2840369454661307,S4,1.821,0.382,1.539,diagnostic,1.1611156951173736,0.401
250820b,0.435,137.0,1.19130434782609,1.83839822477566,0.4623027241248017,0.3098486330667036,0.0272368023856881,0.3098486330667036,0.2826118306810155,S4,1.821,0.382,1.539,diagnostic,1.1503504744502309,0.401
250820b,0.436,136.0,1.18260869565217,1.9978971808396608,0.4714596101881305,0.3172257425690017,0.0003338852349481,0.3172257425690017,0.3175596278039498,S4,1.821,0.382,1.539,diagnostic,1.2346783955138956,0.401
250820b,0.437,136.0,1.18260869565217,1.8689319548384744,0.4784746210860621,0.3227665166962323,0.0226355894217809,0.3227665166962323,0.3454021061180132,S4,1.821,0.382,1.539,diagnostic,1.1737032879622682,0.401
250820b,0.438,136.0,1.18260869565217,1.7833157453972546,0.4833926238087935,0.3264709854333028,0.0396683101748089,0.3264709854333028,0.3661392956081117,S4,1.821,0.382,1.539,diagnostic,1.133354184603024,0.401
250820b,0.439,136.0,1.18260869565217,1.729141946728213,0.4862411062935922,0.3283391785985095,0.0514320474940328,0.3283391785985095,0.3797712260925423,S4,1.821,0.382,1.539,diagnostic,1.1076915265109026,0.401
250820b,0.44,136.0,1.18260869565217,1.700092610924897,0.4870306535227447,0.3283711258446498,0.0579268013794522,0.3283711258446498,0.386297927224102,S4,1.821,0.382,1.539,diagnostic,1.0935616322238209,0.401
250820b,0.441,136.0,1.18260869565217,1.7223385745863091,0.4920387832415835,0.3321697253288942,0.0535497031623111,0.3321697253288942,0.3857194284912053,S4,1.821,0.382,1.539,diagnostic,1.1071886789139462,0.401
250820b,0.442,136.0,1.18260869565217,1.7979746219619244,0.5013341136821546,0.3398493506349189,0.0381864085840628,0.3398493506349189,0.3780357592189818,S4,1.821,0.382,1.539,diagnostic,1.1496543678220394,0.401
250820b,0.443,136.0,1.18260869565217,1.8737591007224528,0.5026198520072632,0.3403186378466982,0.0229283107236744,0.3403186378466982,0.3632469485703726,S4,1.821,0.382,1.539,diagnostic,1.188189476364858,0.401
250820b,0.444,136.0,1.18260869565217,1.980941801693288,0.5081867507348002,0.3446690090450328,0.0033159834978206,0.3446690090450328,0.3413530255472121,S4,1.821,0.382,1.539,diagnostic,1.244564276214044,0.401
250820b,0.445,136.0,1.18260869565217,1.8166760417492227,0.5119720819224247,0.3474119686615178,0.0350579496702121,0.3474119686615178,0.3123540189913056,S4,1.821,0.382,1.539,diagnostic,1.1643240618358237,0.401
250820b,0.446,136.0,1.18260869565217,1.8516147043199176,0.513991995457869,0.3485475453789985,0.0279320154776074,0.3485475453789985,0.3206155299013911,S4,1.821,0.382,1.539,diagnostic,1.1828033498888932,0.401
250820b,0.447,136.0,1.18260869565217,1.868337048328658,0.5142501204716087,0.3480757677224149,0.0245291303432633,0.3480757677224149,0.3235466373791515,S4,1.821,0.382,1.539,diagnostic,1.1912935844001333,0.401
250820b,0.448,135.0,1.17391304347826,1.949838261146486,0.5187614117743171,0.3514851884700689,0.0090423439657743,0.3514851884700689,0.3424428445042946,S4,1.821,0.382,1.539,diagnostic,1.2342998364604014,0.401
250820b,0.449,135.0,1.17391304347826,1.989026703531401,0.5213844105005181,0.3531729671654864,0.0019484261656823,0.3531729671654864,0.3551213933311687,S4,1.821,0.382,1.539,diagnostic,1.2552055570159597,0.401
250820b,0.45,134.0,1.16521739130435,1.8733270448200885,0.5280999057952905,0.3586276562763857,0.0242501303525131,0.3586276562763857,0.3828777866288988,S4,1.821,0.382,1.539,diagnostic,1.2007134753076896,0.401
250820b,0.451,134.0,1.16521739130435,1.7953910431325215,0.5328007513691756,0.3622464150377718,0.0412828511055411,0.3622464150377718,0.4035292661433129,S4,1.821,0.382,1.539,diagnostic,1.1640958972508486,0.401
250820b,0.452,134.0,1.16521739130435,1.7456261866970495,0.5355130818958707,0.3640292712006784,0.053046588424765,0.3640292712006784,0.4170758596254434,S4,1.821,0.382,1.539,diagnostic,1.14056963429646,0.401
250820b,0.453,134.0,1.16521739130435,1.7188247049998824,0.536246899356148,0.3639762523644207,0.0595413423101864,0.3639762523644207,0.4235175946746072,S4,1.821,0.382,1.539,diagnostic,1.127535802178015,0.401
250820b,0.454,134.0,1.16521739130435,1.7125861829874809,0.5349961945961874,0.3620873859775997,0.0607671127618036,0.3620873859775997,0.4228544987394034,S4,1.821,0.382,1.539,diagnostic,1.1237911887918342,0.401
250820b,0.455,134.0,1.16521739130435,1.7266888408344157,0.5317387435229199,0.3583626993390975,0.0567238997796182,0.3583626993390975,0.4150865991187157,S4,1.821,0.382,1.539,diagnostic,1.1292137921786678,0.401
250820b,0.456,134.0,1.16521739130435,1.8190669342131571,0.5386529386714134,0.3640079569365826,0.0362059660261095,0.3640079569365826,0.4002139229626922,S4,1.821,0.382,1.539,diagnostic,1.1788599364422852,0.401
250820b,0.457,134.0,1.16521739130435,1.94611646208044,0.5438004479872804,0.3680461369520253,0.0101903603217052,0.3680461369520253,0.3782364972737306,S4,1.821,0.382,1.539,diagnostic,1.2449584550338604,0.401
250820b,0.458,134.0,1.16521739130435,1.891154122802844,0.5472076239581841,0.370477266241043,0.021322917333594,0.370477266241043,0.349154348907449,S4,1.821,0.382,1.539,diagnostic,1.219180873380514,0.401
250820b,0.459,134.0,1.16521739130435,1.8225506776154772,0.5488883655507508,0.3713013715134372,0.0361510807818559,0.3713013715134372,0.3351502907315813,S4,1.821,0.382,1.539,diagnostic,1.185719521583114,0.401
250820b,0.46,133.0,1.15652173913043,1.808640481306654,0.5547194283715423,0.3760070037443699,0.0397826544332722,0.3760070037443699,0.3362243493110977,S4,1.821,0.382,1.539,diagnostic,1.1816799548390982,0.401
250820b,0.461,132.0,1.14782608695652,1.9453166881201789,0.5645053596720965,0.3844798450963239,0.010807819317699,0.3844798450963239,0.3736720257786249,S4,1.821,0.382,1.539,diagnostic,1.2549110238961376,0.401
250820b,0.462,132.0,1.14782608695652,1.9361507387936003,0.5722807446736945,0.391117053178614,0.0128980323640703,0.391117053178614,0.4040150855426844,S4,1.821,0.382,1.539,diagnostic,1.2542157417336475,0.401
250820b,0.463,132.0,1.14782608695652,1.8533194153005768,0.5780974218287428,0.3959186541272808,0.0313349006120349,0.3959186541272808,0.4272535547393157,S4,1.821,0.382,1.539,diagnostic,1.2157084185646598,0.401
250820b,0.464,132.0,1.14782608695652,1.7992600625643105,0.5819909732418838,0.3988846739372631,0.044502785426195,0.3988846739372631,0.4433874593634581,S4,1.821,0.382,1.539,diagnostic,1.1906255179030971,0.401
250820b,0.465,132.0,1.14782608695652,1.768347754196396,0.5839813694572683,0.4000151384633194,0.0524016868065511,0.4000151384633194,0.4524168252698705,S4,1.821,0.382,1.539,diagnostic,1.1761645618268322,0.401
250820b,0.466,132.0,1.14782608695652,1.7577523375171324,0.5840732954180214,0.3993100734209417,0.0550316047531027,0.3993100734209417,0.4543416781740444,S4,1.821,0.382,1.539,diagnostic,1.170912816467577,0.401
250820b,0.467,132.0,1.14782608695652,1.766709854467076,0.5822561684720061,0.3967695043872618,0.0523925392658499,0.3967695043872618,0.4491620436531117,S4,1.821,0.382,1.539,diagnostic,1.174483011469541,0.401
250820b,0.468,132.0,1.14782608695652,1.8220023604763171,0.5843506798171122,0.3979963254707084,0.0388816216760363,0.3979963254707084,0.4368779471467447,S4,1.821,0.382,1.539,diagnostic,1.2031765201467146,0.401
250820b,0.469,132.0,1.14782608695652,1.931090431305859,0.5904634485484201,0.403104906232941,0.0143845077251094,0.403104906232941,0.4174894139580505,S4,1.821,0.382,1.539,diagnostic,1.2607769399271396,0.401
250820b,0.47,132.0,1.14782608695652,1.9260556669677664,0.5948954315005057,0.4066067474311703,0.0156102781767142,0.4066067474311703,0.3909964692544561,S4,1.821,0.382,1.539,diagnostic,1.260475549234136,0.401
250820b,0.471,132.0,1.14782608695652,1.86777088710831,0.5976681405205773,0.4085018740980221,0.0289199498714758,0.4085018740980221,0.3795819242265462,S4,1.821,0.382,1.539,diagnostic,1.2327195138144438,0.401
250820b,0.472,132.0,1.14782608695652,1.7943947855550275,0.5987913645109878,0.4087903111321961,0.0468399820708154,0.4087903111321961,0.3619503290613807,S4,1.821,0.382,1.539,diagnostic,1.1965930750330076,0.401
250820b,0.473,131.0,1.13913043478261,1.858754330838635,0.603888513324298,0.4129606077095427,0.0313806383153933,0.4129606077095427,0.3815799693941493,S4,1.821,0.382,1.539,diagnostic,1.2313214220814666,0.401
250820b,0.474,131.0,1.13913043478261,1.9063054835841249,0.6072164067797634,0.4154099197947433,0.0204173108060035,0.4154099197947433,0.3949926089887398,S4,1.821,0.382,1.539,diagnostic,1.2567609451819441,0.401
250820b,0.475,130.0,1.1304347826087,1.9912301202978544,0.614352812325632,0.4216267963000988,0.00185695075876,0.4216267963000988,0.4234837470588588,S4,1.821,0.382,1.539,diagnostic,1.3027914663117433,0.401
250820b,0.476,130.0,1.1304347826087,1.9152012834085064,0.619601683107196,0.4260083929284439,0.01886222888972,0.4260083929284439,0.4448706218181639,S4,1.821,0.382,1.539,diagnostic,1.267401483257851,0.401
250820b,0.477,130.0,1.1304347826087,1.8667176020794984,0.6229943478402569,0.4285547339217084,0.0305985235868768,0.4285547339217084,0.4591532575085852,S4,1.821,0.382,1.539,diagnostic,1.2448559749598775,0.401
250820b,0.478,130.0,1.1304347826087,1.8410323099221373,0.6245471666462028,0.4292658433929965,0.0370658348502292,0.4292658433929965,0.4663316782432258,S4,1.821,0.382,1.539,diagnostic,1.2327897382841702,0.401
250820b,0.479,130.0,1.1304347826087,1.8359190480958116,0.6242617866948671,0.4281417453274141,0.0382641626797788,0.4281417453274141,0.4664059080071929,S4,1.821,0.382,1.539,diagnostic,1.2300904173953393,0.401
250820b,0.48,130.0,1.1304347826087,1.8755240141717011,0.6277500189808258,0.4307853322516458,0.0285906384067688,0.4307853322516458,0.4593759706584147,S4,1.821,0.382,1.539,diagnostic,1.2516370165762636,0.401
250820b,0.481,130.0,1.1304347826087,1.9140392872142384,0.6238928265876615,0.4261052348182945,0.019136655110165,0.4261052348182945,0.4452418899284596,S4,1.821,0.382,1.539,diagnostic,1.26896605690095,0.401
250820b,0.482,130.0,1.1304347826087,1.96895686235185,0.6294432789118162,0.4307957383810972,0.0067920489577546,0.4307957383810972,0.4240036894233425,S4,1.821,0.382,1.539,diagnostic,1.2992000706318332,0.401
250820b,0.483,130.0,1.1304347826087,1.8584678382182296,0.6277557399522464,0.4282769489321448,0.0326155563078136,0.4282769489321448,0.3956613926243312,S4,1.821,0.382,1.539,diagnostic,1.243111789085238,0.401
250820b,0.484,130.0,1.1304347826087,1.801869649550141,0.6299652421787496,0.4296402829077189,0.047242473861045,0.4296402829077189,0.3823978090466738,S4,1.821,0.382,1.539,diagnostic,1.2159174458644453,0.401
250820b,0.485,130.0,1.1304347826087,1.81297231292524,0.6305603463641465,0.4293972391317643,0.0442969657608958,0.4293972391317643,0.3851002733708685,S4,1.821,0.382,1.539,diagnostic,1.2217663296446932,0.401
250820b,0.486,130.0,1.1304347826087,1.8092578272541435,0.6295358518291384,0.4275478407160592,0.0450745067190057,0.4275478407160592,0.3824733339970535,S4,1.821,0.382,1.539,diagnostic,1.219396839541641,0.401
250820b,0.487,130.0,1.1304347826087,1.7906754110805096,0.6268750165703953,0.4240921106507878,0.0495750967353758,0.4240921106507878,0.3745170139154119,S4,1.821,0.382,1.539,diagnostic,1.2087752138254526,0.401
250820b,0.488,128.0,1.11304347826087,1.8852025561942756,0.6336904328207724,0.430007120625738,0.0261848352071762,0.430007120625738,0.4038222854185617,S4,1.821,0.382,1.539,diagnostic,1.2594464945075239,0.401
250820b,0.489,129.0,1.12173913043478,1.8944877988189357,0.633108336289514,0.4285986316424867,0.0238705074141853,0.4285986316424867,0.4047281242283013,S4,1.821,0.382,1.539,diagnostic,1.2637980675542249,0.401
250820b,0.49,128.0,1.11304347826087,1.9535577116024472,0.6363248907194912,0.4309580594100151,0.0102452455658206,0.4309580594100151,0.4207128138441944,S4,1.821,0.382,1.539,diagnostic,1.2949413011609692,0.401
250820b,0.491,128.0,1.11304347826087,1.9912824583867248,0.6376914809696487,0.4314825577710441,0.0018889671512594,0.4314825577710441,0.4295935906197847,S4,1.821,0.382,1.539,diagnostic,1.3144869696781867,0.401
250820b,0.492,128.0,1.11304347826087,1.9944440897394071,0.6372085253329294,0.4301721491192676,0.0011983278294982,0.4301721491192676,0.4313704769487658,S4,1.821,0.382,1.539,diagnostic,1.3158263075361682,0.401
250820b,0.493,129.0,1.12173913043478,1.9233893964176456,0.6292689096757897,0.4215383313211267,0.0167903109249529,0.4215383313211267,0.4047480203961737,S4,1.821,0.382,1.539,diagnostic,1.2763291530467176,0.401
250820b,0.494,128.0,1.11304347826087,1.8500763061523775,0.63655998192595,0.4278782569534602,0.0346737529615501,0.4278782569534602,0.3932045039919101,S4,1.821,0.382,1.539,diagnostic,1.2433181440391636,0.401
250820b,0.495,128.0,1.11304347826087,1.7633634254017805,0.6421823246383742,0.4326120305718715,0.0580548669490423,0.4326120305718715,0.3745571636228291,S4,1.821,0.382,1.539,diagnostic,1.2027728750200772,0.401
250820b,0.496,128.0,1.11304347826087,1.6673499549424218,0.6461670258058944,0.4357396741063079,0.0869336528874307,0.4357396741063079,0.3488060212188771,S4,1.821,0.382,1.539,diagnostic,1.1567584903741581,0.401
250820b,0.497,128.0,1.11304347826087,1.630389844909053,0.6485333081984848,0.437261209372605,0.0991273246187809,0.437261209372605,0.3381338847538241,S4,1.821,0.382,1.539,diagnostic,1.139461576553769,0.401
250820b,0.498,128.0,1.11304347826087,1.5808003003904412,0.6492888183259556,0.4371766580732001,0.1159313568547095,0.4371766580732001,0.3212453012184906,S4,1.821,0.382,1.539,diagnostic,1.1150445593581984,0.401
250820b,0.499,128.0,1.11304347826087,1.581719162869978,0.6484297077149879,0.4354860417978494,0.1151629634372823,0.4354860417978494,0.320323078360567,S4,1.821,0.382,1.539,diagnostic,1.1150744352924828,0.401
250820b,0.5,128.0,1.11304347826087,1.5707210017626982,0.6459405082938535,0.432189382024332,0.1181176190781163,0.432189382024332,0.3140717629462156,S4,1.821,0.382,1.539,diagnostic,1.108330755028276,0.401
250820b,0.501,127.0,1.10434782608696,1.5976533902347383,0.6473692605193002,0.4327752245293635,0.1089883734758048,0.4327752245293635,0.3237868510535587,S4,1.821,0.382,1.539,diagnostic,1.1225113253770194,0.401
250820b,0.502,126.0,1.09565217391304,1.6631082597097284,0.6525985944335931,0.4371292463103339,0.0885481938181018,0.4371292463103339,0.348581052492232,S4,1.821,0.382,1.539,diagnostic,1.1578534270716607,0.401
250820b,0.503,127.0,1.10434782608696,1.6591765877895504,0.6504420767301555,0.4341600754343074,0.0891839478956266,0.4341600754343074,0.3449761275386808,S4,1.821,0.382,1.539,diagnostic,1.154809332259853,0.401
250820b,0.504,127.0,1.10434782608696,1.6398694862802023,0.6465175549987388,0.4294706016068952,0.094315718219184,0.4294706016068952,0.3351548833877111,S4,1.821,0.382,1.539,diagnostic,1.1431935206394706,0.401
250820b,0.505,126.0,1.09565217391304,1.6588389569684077,0.6464103290410167,0.4285493701666438,0.0881365544873495,0.4285493701666438,0.3404128156792942,S4,1.821,0.382,1.539,diagnostic,1.1526246430047122,0.401
250820b,0.506,126.0,1.09565217391304,1.6599493589942689,0.6444208464207369,0.4257935332652848,0.0872263741893195,0.4257935332652848,0.3385671590759652,S4,1.821,0.382,1.539,diagnostic,1.152185102707503,0.401
250820b,0.507,126.0,1.09565217391304,1.6290490306385683,0.6462886740024568,0.4268059802848979,0.0971880459938505,0.4268059802848979,0.3296179342910473,S4,1.821,0.382,1.539,diagnostic,1.1376688523205125,0.401
250820b,0.508,126.0,1.09565217391304,1.5821518158028487,0.6463920893276875,0.426098207422099,0.1125330454907314,0.426098207422099,0.3135651619313676,S4,1.821,0.382,1.539,diagnostic,1.114271952565268,0.401
250820b,0.509,126.0,1.09565217391304,1.5725598284352131,0.6504750091228996,0.4292731038466336,0.1166814551907606,0.4292731038466336,0.3125916486558729,S4,1.821,0.382,1.539,diagnostic,1.1115174187790564,0.401
250820b,0.51,126.0,1.09565217391304,1.6133401398801976,0.6529091622958265,0.4308421655440971,0.1032574392374343,0.4308421655440971,0.3275847263066628,S4,1.821,0.382,1.539,diagnostic,1.133124651088012,0.401
250820b,0.511,126.0,1.09565217391304,1.643160668262767,0.6537030196583882,0.43080541280577,0.0935564723423687,0.43080541280577,0.3372489404634012,S4,1.821,0.382,1.539,diagnostic,1.1484318439605776,0.401
250820b,0.512,126.0,1.09565217391304,1.661035283563887,0.6528530920643278,0.4291628658190499,0.0875785545055634,0.4291628658190499,0.3415843113134865,S4,1.821,0.382,1.539,diagnostic,1.1569441878141076,0.401
