species,particle_index,x_force,channel_cosine,electric_force_N,magnetic_force_N,resultant_force_N,reconstructed_force_N,magnetic_power_W
e,146961,0.07649630908491371,0.2928838155350163,7.2443267219868264e-12,2.881014778680078e-13,7.333882223115712e-12,7.333882223115712e-12,0.0
e,146984,0.057756121239477105,-0.6514904168091081,6.025264496463073e-12,1.7917209602931943e-13,5.9100989717703664e-12,5.910098971770367e-12,-1.3234889800848443e-23
e,147006,0.0072839401013628175,-0.37562357506421457,4.3843849600362744e-12,1.602616552999763e-14,4.378390346415368e-12,4.378390346415368e-12,0.0
e,147029,0.07554844907611971,-0.5006008731986129,6.2044740001261495e-12,2.435698564703329e-13,6.086196262439483e-12,6.086196262439482e-12,4.963083675318166e-24
e,147051,0.1568930601236363,0.18766785653511714,6.75516674818117e-12,5.75028371841881e-13,6.886283044828109e-12,6.886283044828108e-12,0.0
e,147074,0.04963652727234897,0.5434590767592907,1.1706562659600617e-11,2.9793068053416587e-13,1.1871110498075191e-11,1.187111049807519e-11,0.0
e,147096,0.11441357145465318,-0.9456835215289084,4.793938074421252e-12,2.9088646806294493e-13,4.519840874180465e-12,4.519840874180465e-12,-1.3234889800848443e-23
e,147119,0.03648823479251428,0.7180266412649555,5.633806978218769e-12,1.0469388339785644e-13,5.709444998626646e-12,5.709444998626645e-12,3.308722450212111e-24
e,147142,0.24555834815864888,-0.24890343450850258,6.4481659131952906e-12,9.025099060064516e-13,6.2846132711479585e-12,6.2846132711479585e-12,0.0
e,147164,0.21669750374016805,-0.14269710687552467,3.998411733326276e-12,4.858658827397049e-13,3.958399807138803e-12,3.958399807138803e-12,3.3087224502121107e-23
e,147187,0.18352798092487543,-0.8903034043101106,6.015833037093645e-12,6.078121101150285e-13,5.481687761188526e-12,5.481687761188527e-12,-2.895132143935597e-24
e,147209,0.09495531359264045,-0.43620458610524265,1.2238692429432048e-11,6.100270958956889e-13,1.1985173179349382e-11,1.1985173179349382e-11,7.940933880509066e-23
e,147232,0.033734496017320974,-0.9693962519422029,6.4287800754446524e-12,1.1029622165065991e-13,6.3219173214491235e-12,6.3219173214491235e-12,-1.6543612251060553e-24
e,147254,0.2725727852942206,0.1447824836104742,5.437188599421431e-12,8.579404261421835e-13,5.625819019373345e-12,5.625819019373344e-12,1.3234889800848443e-23
e,147277,0.16079814318881425,-0.8039627551310818,2.5612210251853814e-12,2.2392299334669518e-13,2.384915762017262e-12,2.384915762017262e-12,-3.308722450212111e-24
e,147299,0.5030647712297922,0.43592529084269277,2.1429187647345436e-12,7.201560344269902e-13,2.540904690376306e-12,2.540904690376306e-12,2.6469779601696886e-23
e,147322,0.39842058141798475,0.21718195800359688,3.3343344927656635e-12,8.294733759915055e-13,3.6065428018481975e-12,3.606542801848198e-12,0.0
e,147345,0.11003065806224947,-0.3789514295950498,7.408577348697625e-12,4.313142138837531e-13,7.256116644238462e-12,7.25611664423846e-12,2.6469779601696886e-23
e,147367,0.4148382040471996,0.9248168459526619,4.372575425843306e-12,1.144306746067811e-12,5.44826769880388e-12,5.448267698803881e-12,-1.0587911840678754e-22
e,147390,0.14754976060191172,-0.4850343303973187,6.275420121356329e-12,4.998443234207512e-13,6.048792899876207e-12,6.048792899876206e-12,-4.963083675318166e-24
e,147412,0.3880196580337443,-0.7662713157050683,1.2343761447337664e-12,2.971265821891977e-13,1.0246385681726248e-12,1.0246385681726255e-12,5.790264287871194e-24
e,147435,0.338086506950564,0.8022772926278788,3.2190221891135363e-12,6.548523567955532e-13,3.764745845957927e-12,3.764745845957927e-12,-1.6543612251060553e-24
e,147457,0.1151257527004353,-0.33536125533785427,6.285961292722546e-12,3.8393862418529287e-13,6.167818162466493e-12,6.167818162466492e-12,-9.098986738083304e-24
e,147480,0.13302136371695522,-0.7006914486001827,3.100955027449691e-12,2.2094161045009934e-13,2.950357235380285e-12,2.9503572353802854e-12,6.617444900424222e-24
e,147502,0.16599030210937812,0.3838688498677965,7.385734765035222e-12,6.684590307008552e-13,7.667221362991723e-12,7.667221362991721e-12,-6.617444900424222e-24
e,147525,0.12645592759157903,-0.8362140926023075,7.941403736081944e-12,5.360095823817675e-13,7.49894840609119e-12,7.498948406091192e-12,-2.6469779601696886e-23
e,147547,0.12473002399487898,-0.9566900668944357,4.84648612365654e-12,3.223548279604501e-13,4.539062587761522e-12,4.5390625877615225e-12,0.0
e,147570,0.0684365814787077,-0.39047515592207305,7.124683635983515e-12,2.5243229784154583e-13,7.029957299847328e-12,7.029957299847328e-12,0.0
e,147593,0.09633390347657311,0.314164636034202,6.216105327666421e-12,3.1456235509432455e-13,6.321987051412992e-12,6.3219870514129914e-12,8.788794008375919e-24
e,147615,0.13061815347178027,-0.08086335703225976,1.3313443285894588e-11,9.302419308202962e-13,1.327065113665384e-11,1.327065113665384e-11,1.3234889800848443e-23
e,147638,0.29491249153212923,-0.6918226023834605,9.6018485608922e-12,1.6607388584714777e-12,8.53754750193147e-12,8.53754750193147e-12,-2.6469779601696886e-23
e,147660,0.29298365207169735,0.21999423780618513,3.1744522337091776e-12,5.448469253900411e-13,3.336915501034347e-12,3.336915501034348e-12,0.0
e,147683,0.07170009622418502,0.08732665629782994,1.0052903676384316e-11,3.737977477039893e-13,1.009241799812724e-11,1.0092417998127243e-11,5.293955920339377e-23
e,147705,0.07796558968485673,0.9654465467802257,5.284828302111889e-12,2.1437428630105275e-13,5.492079363170913e-12,5.492079363170913e-12,1.3234889800848443e-23
e,147728,0.23229514777146262,-0.2750607061445643,4.933395019727748e-12,6.483003786960778e-13,4.795749624757628e-12,4.795749624757628e-12,5.293955920339377e-23
e,147750,0.11718154979790925,-0.8954705876835743,9.438969178091519e-12,5.874560219360196e-13,8.916754566849587e-12,8.916754566849589e-12,0.0
e,147773,0.018514268000460625,-0.6996067313212851,4.726403788865296e-12,4.4161764585173885e-14,4.695613947490466e-12,4.695613947490466e-12,1.8611563782443123e-24
e,147795,0.09103501158835416,0.11784111098863954,6.3371416411333795e-12,3.0220657070176544e-13,6.37981614980439e-12,6.37981614980439e-12,-1.2407709188295415e-24
e,147818,0.3076254205040071,0.8735603828680463,2.4373432863026464e-12,4.4303947982057566e-13,2.832584675457337e-12,2.832584675457338e-12,-1.3234889800848443e-23
e,147841,0.07238141254595158,-0.936696751086016,1.1791558466188802e-11,4.427689499654535e-13,1.1377874489591098e-11,1.1377874489591096e-11,-3.308722450212111e-24
e,147863,0.10827193861594019,-0.3795330146036332,6.976536988565697e-12,3.9929797522016405e-13,6.8349809080288955e-12,6.834980908028895e-12,3.308722450212111e-24
e,147886,0.12687373640238075,-0.9444719552701984,9.819771876741787e-12,6.651292936485591e-13,9.194173946492239e-12,9.194173946492239e-12,0.0
e,147908,0.30198432774797207,0.4196003666029033,3.80090482779072e-12,6.759735543147789e-13,4.130373536819405e-12,4.130373536819404e-12,0.0
e,147931,0.10219614389239601,0.10597236376274909,9.244106834929938e-12,4.97792260890852e-13,9.310026996344032e-12,9.31002699634403e-12,4.1359030627651384e-25
e,147953,0.42872338634099516,-0.6987388742113744,1.7582444432494444e-12,4.797376255538974e-13,1.463832231048108e-12,1.4638322310481085e-12,-1.3234889800848443e-23
e,147976,0.25562537962619797,-0.3815915475963911,7.292491011055534e-12,1.068661376603977e-12,6.955201012820625e-12,6.955201012820625e-12,-9.760731228125727e-23
e,147998,0.21581148574904382,-0.15475261778039476,8.054534481827437e-12,9.742586277492357e-13,7.962157760149828e-12,7.96215776014983e-12,-5.169878828456423e-23
e,148021,0.4180709912502617,-0.21642457592351702,7.53183935487894e-12,1.99050875710322e-12,7.362158073876721e-12,7.362158073876721e-12,0.0
e,148043,0.5581761257222126,0.16476429304003856,7.603272685674399e-12,2.943469980079966e-12,8.593522120046525e-12,8.593522120046525e-12,2.3822801641527197e-22
e,148066,0.27892538285269686,0.12808017155813967,1.0104438201398346e-11,1.6375724014267012e-12,1.0441261210722037e-11,1.0441261210722039e-11,0.0
e,148089,0.23454600056500466,-0.3706327869348449,6.411037281610812e-12,8.517260457401805e-13,6.146478226042792e-12,6.146478226042792e-12,0.0
e,148111,0.3892761956077211,-0.31328058740674114,5.292514215702161e-12,1.2790832254854798e-12,5.040358449429218e-12,5.0403584494292176e-12,1.3234889800848443e-23
e,148134,0.36822099646722356,-0.522110485197852,7.376521262621992e-12,1.6645575190658922e-12,6.660495491336888e-12,6.660495491336887e-12,5.986719683352538e-23
e,148156,0.08002045457141277,-0.6664290065461659,7.308318346058023e-12,3.045943679955264e-13,7.108956045961158e-12,7.108956045961159e-12,-8.271806125530277e-25
e,148179,0.4181355209628957,0.5702659731603126,8.333430650522783e-12,2.2027824839872227e-12,9.758829840436548e-12,9.758829840436548e-12,3.970466940254533e-23
e,148201,0.4244986563493765,0.18630252132597608,3.554420695003792e-12,9.576931274671907e-13,3.849603442502497e-12,3.8496034425024976e-12,-1.3234889800848443e-23
e,148224,0.12254996764226117,-0.3456904831525563,3.2398072607238103e-12,2.1147741251481258e-13,3.172912989668761e-12,3.1729129896687607e-12,0.0
e,148246,0.18304911015146952,0.2253922206168427,5.6207422181992645e-12,5.662628897569949e-13,5.774786702226028e-12,5.774786702226029e-12,0.0
e,148269,0.04958943042772711,0.4057437640483637,1.712424142377641e-11,4.353859602484564e-13,1.7305472422012003e-11,1.7305472422012e-11,0.0
e,148291,0.13601234931299697,-0.3490212195079614,7.09983533040252e-12,5.180642064165785e-13,6.936031509060639e-12,6.936031509060638e-12,0.0
e,148314,0.08332597429583623,-0.5954849758844355,5.141306338057012e-12,2.2351445995860859e-13,5.011424841389699e-12,5.011424841389699e-12,0.0
e,148337,0.10280046173310955,0.8377951207903278,1.1253783571800504e-12,6.09790443277468e-14,1.176937308316447e-12,1.176937308316447e-12,-3.308722450212111e-24
e,148359,0.11344604607352667,-0.05857576726673331,4.459121063341318e-12,2.6814481109665003e-13,4.451470022183969e-12,4.451470022183969e-12,6.617444900424222e-24
e,148382,0.028702817379990076,-0.08189523661179221,9.362968542856576e-12,1.3632829113214813e-13,9.352790868777875e-12,9.352790868777876e-12,0.0
e,148404,0.10562771061588017,-0.031631263084258024,4.3624511942894275e-12,2.432445485549802e-13,4.361538464761807e-12,4.361538464761808e-12,-1.3234889800848443e-23
e,148427,0.27632824995277827,0.9203858987193698,3.6283710096682825e-12,5.816776954507514e-13,4.169946308145624e-12,4.169946308145623e-12,2.6469779601696886e-23
e,148449,0.10239730817585382,-0.2430660548917896,4.199618921686649e-12,2.2661733923433236e-13,4.150361361821545e-12,4.150361361821545e-12,1.1580528575742387e-23
e,148472,0.14371219956337805,-0.5682747311618794,5.840664556968402e-12,4.5217920960120547e-13,5.596085291840367e-12,5.596085291840367e-12,-1.3234889800848443e-23
e,148494,0.19416500592028643,-0.058572105929993075,7.850342261590566e-12,8.440758744266104e-13,7.846279808261816e-12,7.846279808261816e-12,-2.6469779601696886e-23
e,148517,0.21341031362857713,0.44848561875518134,6.310967703481942e-12,7.538527772626491e-13,6.6831118785572745e-12,6.6831118785572745e-12,-1.613002194478404e-23
e,148539,0.193144110326448,0.44458845636880967,5.270216185342629e-12,5.633604883286827e-13,5.5436944360014096e-12,5.54369443600141e-12,2.6469779601696886e-23
e,148562,0.17935096747951854,0.8307235031058334,1.7500948688187546e-12,1.7240072210350828e-13,1.895743098069735e-12,1.895743098069735e-12,-9.926167350636332e-24
e,148585,0.07066906322590907,-0.864443675666763,6.548209003404445e-12,2.398529911368133e-13,6.342016015527434e-12,6.342016015527434e-12,1.3234889800848443e-23
e,148607,0.06148060112592501,0.1893203749156934,7.934196306665849e-12,2.5163491202008734e-13,7.985659352268735e-12,7.985659352268735e-12,1.3234889800848443e-23
e,148630,0.12000701185744896,-0.5891149025150754,7.585845000831719e-12,4.842329714553988e-13,7.311054317926798e-12,7.311054317926797e-12,-1.3234889800848443e-23
e,148652,0.4037439507786869,-0.7216679823911104,3.899633008999384e-12,9.863412817814792e-13,3.2601233086810638e-12,3.260123308681063e-12,1.3234889800848443e-23
e,148675,0.0876346671881216,-0.26307740374589145,3.762052589726581e-12,1.7239709431468316e-13,3.720418502682039e-12,3.720418502682039e-12,0.0
e,148697,0.1896123900362083,-0.8329174723578965,4.065635490034609e-12,4.2581757521910533e-13,3.718438833873437e-12,3.718438833873437e-12,1.9852334701272664e-23
e,148720,0.33930757283751156,-0.8458720528730048,5.446950466616835e-12,1.1129041789826113e-12,4.544511424786758e-12,4.544511424786759e-12,5.293955920339377e-23
e,148742,0.18835307630988785,-0.15075429383283293,1.843254809582265e-11,1.916392809591428e-12,1.8242283315440793e-11,1.8242283315440793e-11,1.257314531080602e-22
e,148765,0.32487457993083085,-0.34484086164177113,4.800308136156049e-12,9.309739262435952e-13,4.563716625524732e-12,4.563716625524732e-12,0.0
e,148788,0.14427935495781008,0.503917722902395,1.1620343507616827e-11,9.034633904334318e-13,1.2100803491278842e-11,1.2100803491278842e-11,2.68833699079734e-24
e,148810,0.36439718247999775,0.04763938067535358,3.159446550196368e-12,7.038954743507745e-13,3.269474529264752e-12,3.269474529264752e-12,5.293955920339377e-23
e,148833,0.5170050811521587,-0.40635033687647765,3.0388442019485487e-12,1.059408817433969e-12,2.782180831340353e-12,2.7821808313403526e-12,-1.3234889800848443e-23
e,148855,0.5480144748818399,-0.22742119177146472,2.622148196947204e-12,9.896621848867582e-13,2.583555265980427e-12,2.5835552659804275e-12,0.0
e,148878,0.26215256646095536,0.23600917687498105,1.2397438296523904e-11,1.870141304842027e-12,1.2966789585064877e-11,1.2966789585064877e-11,8.602678370551488e-23
e,148900,0.14708599490905414,0.29007227761142773,7.859809887493302e-12,6.239188402276825e-13,8.062930452444504e-12,8.062930452444504e-12,-3.3087224502121107e-23
e,148923,0.05959812899764224,0.16569941251030254,7.493916024158369e-12,2.301705541412282e-13,7.535474681137833e-12,7.535474681137833e-12,2.6469779601696886e-23
e,148945,0.17461479766337565,0.28403454811315915,5.13893857966987e-12,4.915864986441856e-13,5.299568077490834e-12,5.299568077490834e-12,0.0
e,148968,0.009925329883993491,0.4414277145689468,6.033248445188768e-12,3.009031871507549e-14,6.046591427770917e-12,6.046591427770917e-12,2.0679515313825692e-25
e,148990,0.12039918902578399,0.7802392710620142,3.750260197314157e-12,2.402256286313632e-13,3.940559409510774e-12,3.940559409510774e-12,-3.3914405114674135e-23
e,149013,0.19179239521849065,0.32872968282778114,5.37492191271936e-12,5.701055260617377e-13,5.588330757398326e-12,5.588330757398327e-12,-1.3648480107124957e-23
e,149036,0.04845623819621934,0.39775342329427754,4.729813094154113e-12,1.174398209252009e-13,4.777740358647739e-12,4.777740358647738e-12,6.617444900424222e-24
e,149058,0.25306044396470373,-0.2418112720862374,6.0672878093684994e-12,8.78903074462987e-13,5.916545170364762e-12,5.916545170364762e-12,0.0
e,149081,0.048462764911751034,-0.991803497873543,7.84856026866256e-12,1.949042653950198e-13,7.655294043206994e-12,7.655294043206994e-12,1.3234889800848443e-23
e,149103,0.016411617203102788,0.7687723259836036,6.874327622278303e-12,5.687613138088185e-14,6.918148039470773e-12,6.918148039470772e-12,-1.6543612251060553e-24
e,149126,0.0910244405616498,0.42837104501678325,5.939170106196819e-12,2.831935870756225e-13,6.065882010736046e-12,6.065882010736046e-12,0.0
e,149148,0.30830853098386013,0.13252204029984935,6.193162103688387e-12,1.1286955956830342e-12,6.440645956854592e-12,6.440645956854589e-12,-5.293955920339377e-23
e,149171,0.3414031929441438,-0.958317339349928,3.749713069943843e-12,7.718355716454142e-13,3.018116487833391e-12,3.018116487833391e-12,6.617444900424222e-24
e,149193,0.18826107486704577,-0.7358376954080481,9.958537596317782e-12,1.0348096880730703e-12,9.2237414255325e-12,9.2237414255325e-12,-1.9852334701272664e-23
e,149216,0.2800823515401374,-0.5650898365444943,1.6657872883050895e-11,2.7126741869992867e-12,1.528965237880304e-11,1.528965237880304e-11,1.4558378780933287e-22
e,149238,0.23705825584089296,0.41068368282485324,1.7011822791921783e-11,2.2875361894904255e-12,1.807203860137796e-11,1.8072038601377963e-11,-4.632211430296955e-23
e,149261,0.28799139409456154,0.18924394885673676,4.419080764032632e-12,7.433708133593997e-13,4.617814811900863e-12,4.617814811900863e-12,3.308722450212111e-24
e,149284,0.1367688330395408,-0.43519577623011263,1.191934006376776e-11,8.749285971758103e-13,1.1565432420985579e-11,1.1565432420985579e-11,0.0
e,149306,0.3636583419365753,-0.13671280056901397,9.164202753996211e-12,2.0366399414612266e-12,9.111928959297263e-12,9.111928959297263e-12,7.940933880509066e-23
e,149329,0.348336390616369,0.46730620092782504,7.221110621353197e-12,1.5229345708127506e-12,8.04623897591063e-12,8.046238975910632e-12,2.6469779601696886e-23
e,149351,0.5141841701350647,-0.35393361839584225,4.6026563642891905e-12,1.5928037617583084e-12,4.3048813977359365e-12,4.304881397735937e-12,2.6469779601696886e-23
e,149374,0.14937565882039833,-0.3663250236083566,7.139679401756305e-12,5.762889262139415e-13,6.949289816265856e-12,6.949289816265857e-12,-5.293955920339377e-23
e,149396,0.18868344849429178,-0.2388785766145422,6.687853402870879e-12,6.966685320845668e-13,6.556428595317201e-12,6.5564285953172e-12,0.0
e,149419,0.118047143327219,0.5556279317117873,1.1811314690761005e-11,7.40875071997396e-13,1.2238477309767464e-11,1.2238477309767466e-11,-5.293955920339377e-23
e,149441,0.2501478845979706,-0.9545831078803427,2.721299657680603e-12,3.890199330185036e-13,2.3528044912845916e-12,2.3528044912845912e-12,5.293955920339377e-23
e,149464,0.22738132170268535,-0.16714247440171448,4.837764920798116e-12,6.205606401680152e-13,4.773415887489369e-12,4.773415887489369e-12,2.6469779601696886e-23
e,149486,0.06114827982863077,0.07787223737492129,8.652792237128658e-12,2.7289521705568146e-13,8.678308913679275e-12,8.678308913679274e-12,2.6469779601696886e-23
