identity,family,delta_r_ohm,pair,condition,x_p,x_r,local_loss,null_loss,cycle_rho,cycle_miss_signed,cycle_miss_abs,best_rho,best_lag,best_miss_abs,orientation,windows,closure_share,coherent_nonclosure_share
coupled_0,coupled,0.0,23,reversed,1.1954889643558784,1.364171209768685,0.28011720493346726,0.385232475245862,0.42566427338965895,-0.02003661012864423,0.03897059003892303,0.8166111192110026,1.0,0.0063757910160269545,-0.003346155516734182,58,0.034482758620689655,0.0
coupled_0,coupled,0.0,23,shuffled,1.1954889643558784,2.0,0.42472086733088943,0.32239664567826165,0.4207751729286754,0.011179153115587941,0.023520320754077735,0.6015061821444687,9.5,0.01944496799850942,0.004363244700090977,58,0.034482758620689655,0.0
coupled_0,coupled,0.0,23,wrong_record,1.1439677506147394,1.690403536194366,0.3712193191493146,0.5090222882120559,0.4477377098464114,0.007212608695709026,0.030756344344030198,0.826768872199594,1.0,0.009888995965871387,0.00462599447608908,58,0.06896551724137931,0.0
coupled_0,coupled,0.0,24,chronological,1.1897178437643043,1.636642104519677,0.4344520812545389,0.618853320086133,0.41813769042675,-0.0006632836435243144,0.044717090737820944,0.8343645692466124,1.0,0.007405268068872986,0.002909738648756417,64,0.0625,0.0
coupled_0,coupled,0.0,24,reversed,1.1897178437643043,1.4309362799503673,0.24322169417733291,0.6113603360184693,0.41813769042675,0.0006632836435243144,0.04471709073782094,0.8343645692466123,1.0,0.007405268068872987,-0.002909738648756418,64,0.0625,0.0
coupled_0,coupled,0.0,24,shuffled,1.1897178437643043,2.0,0.5559757640728598,0.4730300481129461,0.3786477012183781,0.002174520170807372,0.028497636843195985,0.5385160282192727,9.0,0.023598264172477183,-0.00011831998649223529,64,0.0625,0.0
coupled_0,coupled,0.0,24,wrong_record,1.1440316470729028,1.6676151094086906,0.4660751371588475,0.619562930810048,0.42350198147249984,0.019309162298489918,0.04195348356623363,0.8406774747824909,1.0,0.010611170667355703,0.006907336940216453,64,0.078125,0.015625
coupled_0,coupled,0.0,25,chronological,1.177793737522251,1.7606895000827236,0.38201731406412615,0.5305219442095728,0.3919191163290407,0.0029577689994994003,0.04705171815777122,0.8346692736068404,1.0,0.011042960329129544,0.0011066832800597235,59,0.05084745762711865,0.01694915254237288
coupled_0,coupled,0.0,25,reversed,1.177793737522251,1.5607633777891436,0.42432212566760513,0.5538794668174921,0.3919191163290407,-0.0029577689994993994,0.04705171815777122,0.8346692736068402,1.0,0.011042960329129544,-0.0011066832800597241,59,0.05084745762711865,0.01694915254237288
coupled_0,coupled,0.0,25,shuffled,1.177793737522251,2.0,0.5104483786516416,0.4155846094306169,0.3876610829035599,0.002479518273608423,0.033598936995060814,0.550849787639697,10.0,0.029124662770476643,-0.0006659339340059387,59,0.03389830508474576,0.0
coupled_0,coupled,0.0,25,wrong_record,1.2470489919310621,1.4907754879549058,0.380197877506827,0.49265545713671993,0.3760123141145785,0.011046118921020408,0.04353406685871135,0.8260525812328475,1.0,0.010239932007062419,0.004975419420559438,59,0.01694915254237288,0.01694915254237288
coupled_0,coupled,0.0,26,chronological,1.1772883519164428,1.6591311615938438,0.38157531818495954,0.505810447529471,0.39286991043087205,0.01806173119811666,0.0468130195522426,0.834301035294282,1.0,0.01133629882369426,0.0028389460186528945,55,0.01818181818181818,0.0
coupled_0,coupled,0.0,26,reversed,1.1772883519164428,1.310720376002513,0.287071247083059,0.465784528026177,0.39286991043087205,-0.01806173119811666,0.0468130195522426,0.8343010352942821,1.0,0.01133629882369426,-0.0028389460186528945,55,0.01818181818181818,0.0
