path_id,split,family,parameter,parameter_index,replicate,control,mean_rho,best_miss_64,best_miss_512,exact_closure_64
holdout:finite stochastic:3:47,holdout,finite stochastic,12,3,47,chronological,0.01417645573580504,,,False
holdout:finite stochastic:3:47,holdout,finite stochastic,12,3,47,shuffled,0.01407964707451447,,,False
holdout:finite stochastic:4:0,holdout,finite stochastic,14,4,0,chronological,0.013689421302839939,,,False
holdout:finite stochastic:4:0,holdout,finite stochastic,14,4,0,shuffled,0.013438840912737143,,,False
holdout:finite stochastic:4:1,holdout,finite stochastic,14,4,1,chronological,0.01309647376516889,,,False
holdout:finite stochastic:4:1,holdout,finite stochastic,14,4,1,shuffled,0.013137057862162498,,,False
holdout:finite stochastic:4:2,holdout,finite stochastic,14,4,2,chronological,0.013053760004954059,,,False
holdout:finite stochastic:4:2,holdout,finite stochastic,14,4,2,shuffled,0.013543069522176274,,,False
holdout:finite stochastic:4:3,holdout,finite stochastic,14,4,3,chronological,0.013901923654246086,,,False
holdout:finite stochastic:4:3,holdout,finite stochastic,14,4,3,shuffled,0.013440885694723001,,,False
holdout:finite stochastic:4:4,holdout,finite stochastic,14,4,4,chronological,0.013568884361621196,,,False
holdout:finite stochastic:4:4,holdout,finite stochastic,14,4,4,shuffled,0.012518659294909706,,,False
holdout:finite stochastic:4:5,holdout,finite stochastic,14,4,5,chronological,0.013084149518502602,,,False
holdout:finite stochastic:4:5,holdout,finite stochastic,14,4,5,shuffled,0.013518220479489347,,,False
holdout:finite stochastic:4:6,holdout,finite stochastic,14,4,6,chronological,0.01368097713607215,,,False
holdout:finite stochastic:4:6,holdout,finite stochastic,14,4,6,shuffled,0.013450977630745755,,,False
holdout:finite stochastic:4:7,holdout,finite stochastic,14,4,7,chronological,0.013749184730060836,,,False
holdout:finite stochastic:4:7,holdout,finite stochastic,14,4,7,shuffled,0.01300190754420798,,,False
holdout:finite stochastic:4:8,holdout,finite stochastic,14,4,8,chronological,0.014020763168462147,,,False
holdout:finite stochastic:4:8,holdout,finite stochastic,14,4,8,shuffled,0.012941509486585286,,,False
holdout:finite stochastic:4:9,holdout,finite stochastic,14,4,9,chronological,0.014006688226483918,,,False
holdout:finite stochastic:4:9,holdout,finite stochastic,14,4,9,shuffled,0.01270888633617926,,,False
holdout:finite stochastic:4:10,holdout,finite stochastic,14,4,10,chronological,0.013428489214006174,,,False
holdout:finite stochastic:4:10,holdout,finite stochastic,14,4,10,shuffled,0.013986193610228565,,,False
holdout:finite stochastic:4:11,holdout,finite stochastic,14,4,11,chronological,0.013292071177630423,,,False
holdout:finite stochastic:4:11,holdout,finite stochastic,14,4,11,shuffled,0.013451256185691454,,,False
holdout:finite stochastic:4:12,holdout,finite stochastic,14,4,12,chronological,0.013161907552395503,,,False
holdout:finite stochastic:4:12,holdout,finite stochastic,14,4,12,shuffled,0.013988745842003703,,,False
holdout:finite stochastic:4:13,holdout,finite stochastic,14,4,13,chronological,0.013082716851874027,,,False
holdout:finite stochastic:4:13,holdout,finite stochastic,14,4,13,shuffled,0.013863921089083197,,,False
holdout:finite stochastic:4:14,holdout,finite stochastic,14,4,14,chronological,0.01283231334661922,,,False
holdout:finite stochastic:4:14,holdout,finite stochastic,14,4,14,shuffled,0.01388246008667999,,,False
holdout:finite stochastic:4:15,holdout,finite stochastic,14,4,15,chronological,0.013484801740778166,,,False
holdout:finite stochastic:4:15,holdout,finite stochastic,14,4,15,shuffled,0.013948735730637787,,,False
holdout:finite stochastic:4:16,holdout,finite stochastic,14,4,16,chronological,0.012710632519206703,,,False
holdout:finite stochastic:4:16,holdout,finite stochastic,14,4,16,shuffled,0.013936376057290575,,,False
holdout:finite stochastic:4:17,holdout,finite stochastic,14,4,17,chronological,0.013015943841690079,,,False
holdout:finite stochastic:4:17,holdout,finite stochastic,14,4,17,shuffled,0.013017311244270986,,,False
holdout:finite stochastic:4:18,holdout,finite stochastic,14,4,18,chronological,0.013693848071582769,,,False
holdout:finite stochastic:4:18,holdout,finite stochastic,14,4,18,shuffled,0.013218029104566448,,,False
holdout:finite stochastic:4:19,holdout,finite stochastic,14,4,19,chronological,0.013164159764937358,,,False
holdout:finite stochastic:4:19,holdout,finite stochastic,14,4,19,shuffled,0.013429337470731002,,,False
holdout:finite stochastic:4:20,holdout,finite stochastic,14,4,20,chronological,0.01362258510624841,,,False
holdout:finite stochastic:4:20,holdout,finite stochastic,14,4,20,shuffled,0.013755153716087206,,,False
holdout:finite stochastic:4:21,holdout,finite stochastic,14,4,21,chronological,0.013985204048196587,,,False
holdout:finite stochastic:4:21,holdout,finite stochastic,14,4,21,shuffled,0.013626477492498127,,,False
holdout:finite stochastic:4:22,holdout,finite stochastic,14,4,22,chronological,0.012599947581063652,,,False
holdout:finite stochastic:4:22,holdout,finite stochastic,14,4,22,shuffled,0.012663377830843515,,,False
holdout:finite stochastic:4:23,holdout,finite stochastic,14,4,23,chronological,0.013433256601041547,,,False
holdout:finite stochastic:4:23,holdout,finite stochastic,14,4,23,shuffled,0.013286061171977503,,,False
holdout:finite stochastic:4:24,holdout,finite stochastic,14,4,24,chronological,0.012738755582736724,,,False
holdout:finite stochastic:4:24,holdout,finite stochastic,14,4,24,shuffled,0.013228973005425942,,,False
holdout:finite stochastic:4:25,holdout,finite stochastic,14,4,25,chronological,0.013385760917310897,,,False
holdout:finite stochastic:4:25,holdout,finite stochastic,14,4,25,shuffled,0.013319616931595536,,,False
holdout:finite stochastic:4:26,holdout,finite stochastic,14,4,26,chronological,0.013325565576029185,,,False
holdout:finite stochastic:4:26,holdout,finite stochastic,14,4,26,shuffled,0.013170528213364978,,,False
holdout:finite stochastic:4:27,holdout,finite stochastic,14,4,27,chronological,0.01383157159780779,,,False
holdout:finite stochastic:4:27,holdout,finite stochastic,14,4,27,shuffled,0.013364262261621657,,,False
holdout:finite stochastic:4:28,holdout,finite stochastic,14,4,28,chronological,0.013496813172615613,,,False
holdout:finite stochastic:4:28,holdout,finite stochastic,14,4,28,shuffled,0.013783666066539295,,,False
holdout:finite stochastic:4:29,holdout,finite stochastic,14,4,29,chronological,0.014163883281556367,,,False
holdout:finite stochastic:4:29,holdout,finite stochastic,14,4,29,shuffled,0.013439429739811182,,,False
holdout:finite stochastic:4:30,holdout,finite stochastic,14,4,30,chronological,0.013479002051906361,,,False
holdout:finite stochastic:4:30,holdout,finite stochastic,14,4,30,shuffled,0.01315880302859453,,,False
holdout:finite stochastic:4:31,holdout,finite stochastic,14,4,31,chronological,0.013545309000240837,,,False
holdout:finite stochastic:4:31,holdout,finite stochastic,14,4,31,shuffled,0.014141162513267903,,,False
holdout:finite stochastic:4:32,holdout,finite stochastic,14,4,32,chronological,0.013426891376017092,,,False
holdout:finite stochastic:4:32,holdout,finite stochastic,14,4,32,shuffled,0.014115406188948795,,,False
holdout:finite stochastic:4:33,holdout,finite stochastic,14,4,33,chronological,0.014126503276373409,,,False
holdout:finite stochastic:4:33,holdout,finite stochastic,14,4,33,shuffled,0.013345008088642802,,,False
holdout:finite stochastic:4:34,holdout,finite stochastic,14,4,34,chronological,0.013530155497221696,,,False
holdout:finite stochastic:4:34,holdout,finite stochastic,14,4,34,shuffled,0.013831492598983013,,,False
holdout:finite stochastic:4:35,holdout,finite stochastic,14,4,35,chronological,0.013802248205674026,,,False
holdout:finite stochastic:4:35,holdout,finite stochastic,14,4,35,shuffled,0.013621731342147742,,,False
holdout:finite stochastic:4:36,holdout,finite stochastic,14,4,36,chronological,0.01391130258676587,,,False
holdout:finite stochastic:4:36,holdout,finite stochastic,14,4,36,shuffled,0.013589672388990642,,,False
holdout:finite stochastic:4:37,holdout,finite stochastic,14,4,37,chronological,0.013410673105676386,,,False
holdout:finite stochastic:4:37,holdout,finite stochastic,14,4,37,shuffled,0.01316972989705959,,,False
holdout:finite stochastic:4:38,holdout,finite stochastic,14,4,38,chronological,0.012437882527344415,,,False
holdout:finite stochastic:4:38,holdout,finite stochastic,14,4,38,shuffled,0.013693308965735562,,,False
holdout:finite stochastic:4:39,holdout,finite stochastic,14,4,39,chronological,0.013224539632465896,,,False
holdout:finite stochastic:4:39,holdout,finite stochastic,14,4,39,shuffled,0.013415179777508442,,,False
holdout:finite stochastic:4:40,holdout,finite stochastic,14,4,40,chronological,0.012192475967646301,,,False
holdout:finite stochastic:4:40,holdout,finite stochastic,14,4,40,shuffled,0.014443529186536859,,,False
holdout:finite stochastic:4:41,holdout,finite stochastic,14,4,41,chronological,0.012982864125179475,,,False
holdout:finite stochastic:4:41,holdout,finite stochastic,14,4,41,shuffled,0.013188813528821453,,,False
holdout:finite stochastic:4:42,holdout,finite stochastic,14,4,42,chronological,0.014039741078268483,,,False
holdout:finite stochastic:4:42,holdout,finite stochastic,14,4,42,shuffled,0.014062830734918562,,,False
holdout:finite stochastic:4:43,holdout,finite stochastic,14,4,43,chronological,0.013125954038981856,,,False
holdout:finite stochastic:4:43,holdout,finite stochastic,14,4,43,shuffled,0.012552419551749527,,,False
holdout:finite stochastic:4:44,holdout,finite stochastic,14,4,44,chronological,0.01215659199938346,,,False
holdout:finite stochastic:4:44,holdout,finite stochastic,14,4,44,shuffled,0.012870345129690326,,,False
holdout:finite stochastic:4:45,holdout,finite stochastic,14,4,45,chronological,0.013321907579041559,,,False
holdout:finite stochastic:4:45,holdout,finite stochastic,14,4,45,shuffled,0.01344008511384141,,,False
holdout:finite stochastic:4:46,holdout,finite stochastic,14,4,46,chronological,0.013747998793397038,,,False
holdout:finite stochastic:4:46,holdout,finite stochastic,14,4,46,shuffled,0.01303112621569059,,,False
holdout:finite stochastic:4:47,holdout,finite stochastic,14,4,47,chronological,0.012897003801104751,,,False
holdout:finite stochastic:4:47,holdout,finite stochastic,14,4,47,shuffled,0.013796862205567664,,,False
holdout:finite stochastic:5:0,holdout,finite stochastic,15,5,0,chronological,0.012949874945593375,,,False
holdout:finite stochastic:5:0,holdout,finite stochastic,15,5,0,shuffled,0.014123002125304037,,,False
holdout:finite stochastic:5:1,holdout,finite stochastic,15,5,1,chronological,0.013346420019042987,,,False
holdout:finite stochastic:5:1,holdout,finite stochastic,15,5,1,shuffled,0.014223143503998031,,,False
holdout:finite stochastic:5:2,holdout,finite stochastic,15,5,2,chronological,0.013053787264661238,,,False
holdout:finite stochastic:5:2,holdout,finite stochastic,15,5,2,shuffled,0.013571645965419894,,,False
holdout:finite stochastic:5:3,holdout,finite stochastic,15,5,3,chronological,0.012204708840996354,,,False
holdout:finite stochastic:5:3,holdout,finite stochastic,15,5,3,shuffled,0.013299293426278318,,,False
holdout:finite stochastic:5:4,holdout,finite stochastic,15,5,4,chronological,0.013485315821053001,,,False
holdout:finite stochastic:5:4,holdout,finite stochastic,15,5,4,shuffled,0.013638636533076468,,,False
holdout:finite stochastic:5:5,holdout,finite stochastic,15,5,5,chronological,0.013729113493539773,,,False
holdout:finite stochastic:5:5,holdout,finite stochastic,15,5,5,shuffled,0.013977080880525981,,,False
holdout:finite stochastic:5:6,holdout,finite stochastic,15,5,6,chronological,0.013849149837377799,,,False
holdout:finite stochastic:5:6,holdout,finite stochastic,15,5,6,shuffled,0.013588741298249763,,,False
holdout:finite stochastic:5:7,holdout,finite stochastic,15,5,7,chronological,0.012955055376952851,,,False
holdout:finite stochastic:5:7,holdout,finite stochastic,15,5,7,shuffled,0.012980018124566452,,,False
holdout:finite stochastic:5:8,holdout,finite stochastic,15,5,8,chronological,0.013903580715998655,,,False
holdout:finite stochastic:5:8,holdout,finite stochastic,15,5,8,shuffled,0.012651359636710612,,,False
holdout:finite stochastic:5:9,holdout,finite stochastic,15,5,9,chronological,0.013866442830320298,,,False
holdout:finite stochastic:5:9,holdout,finite stochastic,15,5,9,shuffled,0.01382970987794499,,,False
holdout:finite stochastic:5:10,holdout,finite stochastic,15,5,10,chronological,0.013912733962350812,,,False
holdout:finite stochastic:5:10,holdout,finite stochastic,15,5,10,shuffled,0.013078715225231066,,,False
holdout:finite stochastic:5:11,holdout,finite stochastic,15,5,11,chronological,0.014523502292417265,,,False
holdout:finite stochastic:5:11,holdout,finite stochastic,15,5,11,shuffled,0.01322890471468944,,,False
holdout:finite stochastic:5:12,holdout,finite stochastic,15,5,12,chronological,0.013105493713769923,,,False
holdout:finite stochastic:5:12,holdout,finite stochastic,15,5,12,shuffled,0.013375487439209105,,,False
holdout:finite stochastic:5:13,holdout,finite stochastic,15,5,13,chronological,0.013684007521991951,,,False
holdout:finite stochastic:5:13,holdout,finite stochastic,15,5,13,shuffled,0.012824651774358736,,,False
holdout:finite stochastic:5:14,holdout,finite stochastic,15,5,14,chronological,0.012796475539295516,,,False
holdout:finite stochastic:5:14,holdout,finite stochastic,15,5,14,shuffled,0.013169163177731192,,,False
holdout:finite stochastic:5:15,holdout,finite stochastic,15,5,15,chronological,0.013430958822121287,,,False
holdout:finite stochastic:5:15,holdout,finite stochastic,15,5,15,shuffled,0.013739934636223701,,,False
holdout:finite stochastic:5:16,holdout,finite stochastic,15,5,16,chronological,0.013492074224831178,,,False
holdout:finite stochastic:5:16,holdout,finite stochastic,15,5,16,shuffled,0.013413170052262259,,,False
holdout:finite stochastic:5:17,holdout,finite stochastic,15,5,17,chronological,0.013098339562842141,,,False
holdout:finite stochastic:5:17,holdout,finite stochastic,15,5,17,shuffled,0.013782017938826444,,,False
holdout:finite stochastic:5:18,holdout,finite stochastic,15,5,18,chronological,0.014169488836752175,,,False
holdout:finite stochastic:5:18,holdout,finite stochastic,15,5,18,shuffled,0.013595263595659908,,,False
holdout:finite stochastic:5:19,holdout,finite stochastic,15,5,19,chronological,0.013176835941424173,,,False
holdout:finite stochastic:5:19,holdout,finite stochastic,15,5,19,shuffled,0.013580560118425181,,,False
holdout:finite stochastic:5:20,holdout,finite stochastic,15,5,20,chronological,0.013990179376428904,,,False
holdout:finite stochastic:5:20,holdout,finite stochastic,15,5,20,shuffled,0.012820127254351792,,,False
holdout:finite stochastic:5:21,holdout,finite stochastic,15,5,21,chronological,0.013017168309938093,,,False
holdout:finite stochastic:5:21,holdout,finite stochastic,15,5,21,shuffled,0.013371563073283977,,,False
holdout:finite stochastic:5:22,holdout,finite stochastic,15,5,22,chronological,0.013228090277104662,,,False
holdout:finite stochastic:5:22,holdout,finite stochastic,15,5,22,shuffled,0.012984622880731407,,,False
holdout:finite stochastic:5:23,holdout,finite stochastic,15,5,23,chronological,0.01301959015279789,,,False
holdout:finite stochastic:5:23,holdout,finite stochastic,15,5,23,shuffled,0.0130566767201465,,,False
holdout:finite stochastic:5:24,holdout,finite stochastic,15,5,24,chronological,0.013137838096611391,,,False
holdout:finite stochastic:5:24,holdout,finite stochastic,15,5,24,shuffled,0.013348076646850959,,,False
holdout:finite stochastic:5:25,holdout,finite stochastic,15,5,25,chronological,0.013781447223035054,,,False
