entity,entity_type,replicate,s1,s2,s3,retained,determinant,closure,balance,relation_dominance
Phi-plus,physically_prepared,1699,1.0216416233000667,0.8470769198972916,0.7989960063464824,3,-0.6914583664197531,0.8842777114627046,0.7820707262940176,0.9713940924371866
Phi-minus,physically_prepared,1699,1.1620373383936118,1.0060540727503546,0.7617607925106897,3,-0.890553515625,0.9620995410593208,0.6555389980529712,0.9278733615853968
Psi-plus,physically_prepared,1699,1.0041255230599688,0.9690197703105796,0.7286361568417709,3,-0.7089757198765434,0.8916829326975786,0.7256425019666141,0.9815299732868258
Psi-minus,physically_prepared,1699,1.0183284662835819,0.8843669713818303,0.7834284681406294,3,-0.705536924382716,0.8902389310878016,0.7693278682464544,0.9796142265672665
Phi-classical,equal_weight_reconstruction,1699,0.9685472025265746,0.13489589114564718,0.013527876652730818,1,0.0017674581823881163,0.12090651847602235,0.013967183651392196,0.9622520911673134
Psi-classical,equal_weight_reconstruction,1699,0.9189165743929631,0.0964170044691573,0.011757603431350657,1,-0.0010417140634645051,0.10137157071302985,0.012795071673527857,0.9700373337358283
Bell-uniform-mixed,equal_weight_reconstruction,1699,0.175564259501297,0.07381564659588205,0.011401122690098629,0,0.00014775158778814593,0.052866113685349034,0.06493988424799184,0.6622708521398101
Phi-plus,physically_prepared,1700,0.9967617677534725,0.9459619941057877,0.8755010125301182,3,-0.8255088098765432,0.9380814989873867,0.8783452985996294,0.9985373348161275
Phi-minus,physically_prepared,1700,1.1529582588772764,1.092179305287983,0.6956766442732847,3,-0.8760218750000001,0.9568377849250798,0.6033840678245527,0.9768472211080229
Psi-plus,physically_prepared,1700,0.9876127931247525,0.9632075380898765,0.7757670253183698,3,-0.7379686203086421,0.9036757573767845,0.7854971409026463,0.987416761644689
Psi-minus,physically_prepared,1700,0.99151683098653,0.8547247233065323,0.7883994949654906,3,-0.6681480334027777,0.8742270325913449,0.7951448430593522,0.9856597692758572
Phi-classical,equal_weight_reconstruction,1700,0.9496338864971284,0.09718340189569519,0.0023941631039647027,1,0.00022095408468364222,0.060455248620154056,0.00252114329322845,0.9762595072444726
Psi-classical,equal_weight_reconstruction,1700,0.9257948996252471,0.11698446539185912,0.05813562117103159,1,-0.00629629830488041,0.1846552948607989,0.0627953569354987,0.9894864455985648
Bell-uniform-mixed,equal_weight_reconstruction,1700,0.11645654888512753,0.0736098220426849,0.018466199152732038,0,0.0001582986454716433,0.05409524178168666,0.1585672882247872,0.9354391532929007
Phi-plus,physically_prepared,1701,1.1017787193950859,0.8979822857865147,0.8419462150356533,3,-0.8330028711111109,0.9409116216919104,0.7641699737111555,0.9773123874147867
Phi-minus,physically_prepared,1701,1.071472133514853,0.989067189608624,0.8133232650157175,3,-0.8619257812500002,0.9516778405732261,0.759070851752061,0.9955361944188201
Psi-plus,physically_prepared,1701,0.9895481067400048,0.9574497243318174,0.7589600229859708,3,-0.7190710286419751,0.8958953114966548,0.7669763782241068,0.9918016422618541
Psi-minus,physically_prepared,1701,0.9484237875376964,0.9063679837186736,0.807242899095618,3,-0.6939229126620369,0.885327068046597,0.8511415568681453,0.9819566511519152
Phi-classical,equal_weight_reconstruction,1701,0.923881000651536,0.065383325178809,0.014411148603084007,1,0.0008705257783564825,0.09548325422441133,0.015598490057616758,0.9792604492382292
Psi-classical,equal_weight_reconstruction,1701,0.8952146711815735,0.16180087481338437,0.06886453737814265,1,-0.009974788380111883,0.21526226067097903,0.07692516621432255,0.9785193156033595
Bell-uniform-mixed,equal_weight_reconstruction,1701,0.1207949269701875,0.06314503583447537,0.025180781139534293,0,0.00019206892602237653,0.05769688535625341,0.2084589292872289,0.7861079525759496
Phi-plus,physically_prepared,1702,0.9897437187467708,0.9588407680686662,0.8294815365521568,3,-0.7871834755555557,0.9233336351168571,0.8380770909084015,0.98343419159617
Phi-minus,physically_prepared,1702,1.0904058487042931,1.0127547944689967,0.8327577015654257,3,-0.9196257812500002,0.9724569384166233,0.7637135315763159,0.9801981371239507
Psi-plus,physically_prepared,1702,1.028957294757491,0.9495412805986484,0.7148776842830569,3,-0.6984622535185185,0.8872533482742059,0.694759333478016,0.9890216833664106
Psi-minus,physically_prepared,1702,0.9762888999262984,0.9206532841093328,0.801321446875169,3,-0.7202466131790121,0.8963832685071995,0.8207831175133324,0.9848238665399458
Phi-classical,equal_weight_reconstruction,1702,0.9549652749255296,0.07906560242847961,0.01134375304193868,1,0.0008565089930555537,0.09496800374207061,0.011878707362237116,0.9965650960137264
Psi-classical,equal_weight_reconstruction,1702,0.9371748012637288,0.11881517793424565,0.05476852282217906,1,-0.0060985073717206755,0.18270110935099929,0.05844002927557027,0.9793763546025204
Bell-uniform-mixed,equal_weight_reconstruction,1702,0.16194153792780092,0.07322925737209375,0.040924651391603104,0,0.00048531965247636954,0.07858553714365883,0.2527125030135796,0.9095792528108482
Phi-plus,physically_prepared,1703,1.0293778845386252,0.9580659574443702,0.8265643177585781,3,-0.8151675733333335,0.9341478784868533,0.8029746220252734,0.9854891506177441
Phi-minus,physically_prepared,1703,1.202258995827519,0.9621278125734412,0.8568864994702924,3,-0.9911835937500002,0.9970525188068399,0.7127303704477541,0.9270467094637536
Psi-plus,physically_prepared,1703,1.0042346147338308,0.9818383209232601,0.7051301916483405,3,-0.6952555681481483,0.8858934525249271,0.7021568279990359,0.9918385451409311
Psi-minus,physically_prepared,1703,1.01594211664746,0.8792010609040877,0.8099530175344217,3,-0.7234641177314816,0.8977160681128072,0.7972432722911534,0.98624184758609
Phi-classical,equal_weight_reconstruction,1703,0.964751514350881,0.09758079175016522,0.025420376717903002,1,-0.002393105190972224,0.13375825558912638,0.026349144147243687,0.9416888087602439
Psi-classical,equal_weight_reconstruction,1703,0.9129225728221517,0.12802587638935006,0.008864853086033537,1,-0.0010361037499999994,0.10118925889896105,0.00971041066344683,0.9873946675564955
Bell-uniform-mixed,equal_weight_reconstruction,1703,0.14106881310055774,0.04171859759755885,0.0065400966434258365,0,-3.8489731294608234e-05,0.033763564747872586,0.04636103827402216,0.6153059354176471
Phi-plus,physically_prepared,1704,1.0652481194275616,0.920024288448445,0.8399730640184433,3,-0.8232190814814815,0.9372133714266837,0.7885233953473904,0.9836630932536151
Phi-minus,physically_prepared,1704,1.2359780926632986,0.9189060559941181,0.7007704258269819,3,-0.7958984375000002,0.9267285671446801,0.566976413244473,0.9515992500999694
Psi-plus,physically_prepared,1704,1.043435881489364,0.9481725810747835,0.8078697497327842,3,-0.7992718286419753,0.9280360252198553,0.7742399548112713,0.9949048988982618
Psi-minus,physically_prepared,1704,0.9322334246518909,0.8848764311619491,0.8501034791144936,3,-0.70126003904321,0.8884364413056033,0.9118998060297336,0.9901438111465898
Phi-classical,equal_weight_reconstruction,1704,0.9656017088211063,0.0999123979389034,0.013479155208502867,1,0.001300409346064811,0.10915074242144787,0.013959332388671346,0.9869339379134129
Psi-classical,equal_weight_reconstruction,1704,0.9214353909310748,0.1028269978620819,0.02478647300215943,1,-0.0023484795254629645,0.13292160992873853,0.026899849133332782,0.989562218332567
Bell-uniform-mixed,equal_weight_reconstruction,1704,0.16008362176438073,0.08485010393033691,0.048175000079893684,0,0.0006543664189995665,0.08681744514580171,0.3009364702580262,0.8243966654189181
Phi-plus,physically_prepared,1705,1.0222270179278246,0.9310382626908956,0.8634219072620026,3,-0.821746661728395,0.9366542675076237,0.844647903175423,0.9965580607625
Phi-minus,physically_prepared,1705,1.1366364256458752,1.0237053212913727,0.8803603068089205,3,-1.0243703125000003,1.008058326448016,0.7745311402532873,0.9836192360495223
Psi-plus,physically_prepared,1705,0.9892152492827414,0.9281944487271556,0.7630576404212476,3,-0.7006273950925923,0.888169192346042,0.7713767463396103,0.9958887473771374
Psi-minus,physically_prepared,1705,0.9367619055545,0.8964397272678487,0.8131626083579782,3,-0.6828537778009259,0.8805943719597784,0.8680568707334876,0.9859494132329115
Phi-classical,equal_weight_reconstruction,1705,0.98091136817727,0.1202091728982527,0.023196762938879456,1,-0.0027352357301311746,0.13985078881944082,0.023648174230036394,0.9881468665862758
Psi-classical,equal_weight_reconstruction,1705,0.9039333050469007,0.11435174209130435,0.032281183451173694,1,-0.0033367880478395078,0.14943174698018374,0.035711908468179274,0.9914673767389305
Bell-uniform-mixed,equal_weight_reconstruction,1705,0.14808631543911685,0.06422623348254614,0.029206886176863067,0,0.00027778746172116146,0.06524855223780192,0.19722879923277567,0.868513531215405
Phi-plus,physically_prepared,1706,1.006903221227595,0.9239268463177901,0.8789046557408279,3,-0.81764932345679,0.9350949119459013,0.8728789790435728,0.98761312107955
Phi-minus,physically_prepared,1706,1.2785725496577796,1.0152476067461789,0.6592632614386763,3,-0.8557683593750003,0.9494062252129744,0.5156244451010101,0.9790768782850442
Psi-plus,physically_prepared,1706,1.0114899957459775,0.9490684314957676,0.7007186493417479,3,-0.6726711407407406,0.8761953255725243,0.6927588530670196,0.9973979302245684
Psi-minus,physically_prepared,1706,0.9867364197993858,0.9123957132915615,0.8001567169658619,3,-0.7203763550154321,0.8964370886973092,0.8109123175250209,0.9803603238767398
Phi-classical,equal_weight_reconstruction,1706,0.9701068467895555,0.08946839678511095,0.05049208453746058,1,0.004382405152874225,0.16364554062333633,0.0520479622472078,0.9631371663803424
Psi-classical,equal_weight_reconstruction,1706,0.90890149500818,0.20449277785283787,0.036071875189142115,1,-0.0067044554894868805,0.18856214242428931,0.039687331781556236,0.9870584730244192
Bell-uniform-mixed,equal_weight_reconstruction,1706,0.11596400180958137,0.10600189976450713,0.032138648782845676,0,0.00039506127079716414,0.0733761327561307,0.2771433227668266,0.6805406180785613
Phi-plus,physically_prepared,1707,1.0142630193346636,0.9531123134170091,0.8279245320729381,3,-0.8003600869135803,0.9284570271136438,0.8162818877257698,0.9813080259821987
Phi-minus,physically_prepared,1707,1.0565575141664618,0.9900049341841001,0.8790654907625045,3,-0.9195000000000001,0.9724126006621414,0.8320091230017098,0.9669312691705172
Psi-plus,physically_prepared,1707,1.0324050279899204,0.9679181480294562,0.6519018096990918,3,-0.6514347629320986,0.8668759947875904,0.631439979489771,0.9879587340652645
Psi-minus,physically_prepared,1707,0.9615625010569019,0.8786627893227342,0.7710518518647096,3,-0.6514533740200619,0.8668842500791771,0.8018738782109406,0.985928655177709
Phi-classical,equal_weight_reconstruction,1707,0.9490059268682022,0.12596697723401667,0.03731124141797737,1,-0.004460312955246913,0.16460958143326318,0.039316131081612464,0.9853957814341092
Psi-classical,equal_weight_reconstruction,1707,0.9160388804281308,0.13874766797571966,0.00946951120611519,1,0.0012035583825231407,0.10637079064587494,0.010337455547399264,0.979041033133498
Bell-uniform-mixed,equal_weight_reconstruction,1707,0.14078924863200917,0.058331960953518315,0.012728922109968425,0,-0.00010453643771701396,0.04710741055634853,0.09041118006985682,0.9567523670021487
Phi-plus,physically_prepared,1708,1.0396201675231913,1.0006850707216144,0.8264708595583476,3,-0.859804397037037,0.9508964380621386,0.7949738619705173,0.9822084794902446
Phi-minus,physically_prepared,1708,1.1010266211377346,0.9538152145923424,0.8104423234926634,3,-0.8511070312500001,0.9476792962514321,0.7360787722418565,0.9425499805894192
Psi-plus,physically_prepared,1708,0.9931714991806179,0.9590557235724435,0.7457379887425718,3,-0.7103205133333335,0.8922463614881335,0.750865272873635,0.9850338420302425
Psi-minus,physically_prepared,1708,0.9851108813283374,0.9141088939933845,0.7892065839704471,3,-0.7106794383333336,0.8923966202298904,0.8011347747029957,0.9843421390345032
Phi-classical,equal_weight_reconstruction,1708,0.9626932687300604,0.09568441448067591,0.052703306623132364,1,-0.004854751478587967,0.16932548733713598,0.05474568934366403,0.9292693728510443
Psi-classical,equal_weight_reconstruction,1708,0.9303688176327384,0.05834128904209819,0.005473061607857486,1,0.00029707185185185196,0.06672478265658771,0.005882679539694084,0.9850245609953397
Bell-uniform-mixed,equal_weight_reconstruction,1708,0.13573870824899595,0.08977954401643827,0.04524500672749724,0,-0.0005513809589602624,0.08200064241814088,0.33332427655419294,0.6266114287443931
Phi-plus,physically_prepared,1709,0.9936283046761605,0.9666009546714823,0.8691291761563199,3,-0.8347482232098764,0.9415683126856984,0.8747025140750023,0.9892911994566148
Phi-minus,physically_prepared,1709,1.0957369992843373,0.9005733478013883,0.8424920874282178,3,-0.8313640625,0.94029418229314,0.7688816641023144,0.9471433912245523
Psi-plus,physically_prepared,1709,1.0129217195658355,0.9955460480134108,0.697835082941046,3,-0.7037040259259258,0.8894673520014131,0.6889328853962734,0.9942472107614613
Psi-minus,physically_prepared,1709,0.9901270512449675,0.8750323212748693,0.8521562971096791,3,-0.7383023972993826,0.9038119784859663,0.8606534848615575,0.9736606391928657
Phi-classical,equal_weight_reconstruction,1709,0.9605019896573441,0.056542528761933296,0.05585124218492004,1,0.0030332369174382702,0.14475562352584723,0.05814797135906484,0.9639752782000612
Psi-classical,equal_weight_reconstruction,1709,0.9620737387573671,0.11475145261285352,0.008391690706360819,1,0.0009264372752700628,0.09748519697314566,0.008722502619393486,0.9771227655366281
Bell-uniform-mixed,equal_weight_reconstruction,1709,0.0962985965565529,0.08183236911587032,0.047197883990247234,0,0.00037193548162012914,0.07191550540938932,0.49012016455016055,0.6456182232820739
Phi-plus,physically_prepared,1710,1.003269488573018,0.9404056650737261,0.8874550051543205,3,-0.8372963239506174,0.9425253972102571,0.8845629367405321,0.9940045686860715
Phi-minus,physically_prepared,1710,1.2089605070191862,0.9104125983730184,0.7542774601839835,3,-0.8301976562499997,0.9398542313008483,0.6239057899779791,0.9734042199524201
Psi-plus,physically_prepared,1710,1.0002385493417192,0.9588327016071354,0.7472638943679505,3,-0.7166719795061729,0.8948978710617974,0.747085677571358,0.994564360880648
Psi-minus,physically_prepared,1710,0.9828716293940876,0.9273274691593888,0.7834994157794974,3,-0.7141157322916665,0.8938326206351405,0.7971533538540557,0.9894314226528542
Phi-classical,equal_weight_reconstruction,1710,0.9785210634317494,0.07159308658554085,0.03928865838092611,1,0.002752380447530867,0.14014237976879507,0.040151060461731634,0.9670000396069434
Psi-classical,equal_weight_reconstruction,1710,0.9302127845420448,0.13061613386040097,0.03574103877684755,1,-0.00434256471788194,0.1631481298352027,0.03842243341607404,0.9912886631923439
Bell-uniform-mixed,equal_weight_reconstruction,1710,0.1533813452978107,0.08491314291621624,7.5697781754879e-05,0,9.858948808836735e-07,0.009952760127122514,0.0004935266515488013,0.7821548440846944
Phi-plus,physically_prepared,1711,0.9983249854829924,0.979062286021944,0.9267679895274933,3,-0.9058437392592591,0.9675745330065961,0.9283229439350558,0.9935819558585608
Phi-minus,physically_prepared,1711,1.1408340652623599,0.9991223314481054,0.900171780044598,3,-1.0260453125,1.0086074697266307,0.7890470730619213,0.9886749519989331
Psi-plus,physically_prepared,1711,1.0314001485511828,0.9230196039920141,0.7191272066030825,3,-0.6846109392592593,0.8813490582448859,0.6972339567851014,0.9900300944450232
Psi-minus,physically_prepared,1711,0.9440806957485052,0.8845463599924517,0.8525350046817086,3,-0.7119376111959876,0.8929229368844086,0.9030319214458511,0.98698358276311
Phi-classical,equal_weight_reconstruction,1711,0.9972127269252166,0.0622657696426504,0.022156341187271215,1,-0.0013757363657407396,0.11121885144349358,0.02221826957181702,0.98882863742512
