split,branch,seed,time,source_pair,endpoint,lag,weight,release,accumulation,rotation_error,no_rotation_error,angle_deg,spectrum_similarity
hidden,c4,28,335,"(2, 5)",5,2,1.0272628707487627e-05,0.00035302163450978696,0.029099147766828537,0.04670984245375028,0.04670984245375028,0.0,0.9989084996224358
hidden,c4,28,351,"(2, 3)",3,2,1.3414669789486871e-06,0.0020566710736602545,0.0006522515905089676,0.003927318270098723,0.003927318270098723,0.0,0.9999922880558657
hidden,c4,28,353,"(6, 10)",10,2,0.000255163621122656,0.023080438375473022,0.01105540618300438,0.2612631092100439,1.0,180.0,0.9652676249444507
hidden,c4,28,359,"(5, 8)",5,2,5.89841260890539e-05,0.004062488675117493,0.01451920997351408,0.06607324758238545,1.0,180.0,0.9978147753736246
hidden,c4,28,363,"(1, 6)",1,2,0.00574001446036565,0.08111301064491272,0.07076564431190491,0.05190460330956013,0.05190460330956013,0.0,0.9986520475897884
hidden,c4,28,387,"(10, 11)",11,2,0.000454756232530551,0.0826449990272522,0.005502525717020035,0.2133743468451027,0.2133743468451027,0.0,0.9769705154754804
hidden,c4,28,389,"(0, 1)",0,2,0.0005684337653457661,0.011973142623901367,0.04747573658823967,0.1605559358265081,1.0,180.0,0.9870267430373274
hidden,c4,28,389,"(6, 10)",6,2,5.1481178632670644e-05,0.0035158940590918064,0.014642414636909962,0.019917587486171878,1.0,180.0,0.9998016251780804
hidden,c4,28,397,"(2, 8)",2,2,1.4685196062902417e-05,0.006127715110778809,0.0023965206928551197,0.18486432703837713,0.18486432703837713,0.0,0.9827640513310649
hidden,c4,28,399,"(2, 5)",5,2,0.0010469515326261003,0.027001511305570602,0.03877381235361099,0.011247835228177006,1.0,180.0,0.9999367411004958
hidden,c4,28,415,"(2, 11)",11,2,0.0005284852791911931,0.07930712401866913,0.0066637806594371796,0.19360982109570993,0.19360982109570993,0.0,0.9810786090702861
hidden,c4,28,423,"(5, 8)",5,2,0.0002402903186130012,0.011619465425610542,0.020679980516433716,0.07049595469153362,0.07049595469153362,0.0,0.9975120652764704
hidden,c4,28,431,"(3, 11)",3,2,0.0019804866875366423,0.022242940962314606,0.08903888612985611,0.14435927510302593,0.14435927510302593,0.0,0.989525340601103
hidden,c4,28,453,"(0, 1)",0,2,9.381243905756502e-05,0.002955836709588766,0.03173803165555,0.07734053395653183,1.0,180.0,0.9970047350977418
hidden,c4,28,455,"(3, 7)",7,2,5.559904936323825e-07,0.0031417314894497395,0.00017696944996714592,0.009713774662286779,1.0,180.0,0.9999528201779373
hidden,c4,28,457,"(0, 5)",0,2,0.002190271130331517,0.08030326664447784,0.027274994179606438,0.1850235452693613,0.1850235452693613,0.0,0.982734087989196
hidden,c4,28,461,"(0, 9)",0,2,3.632765798244897e-05,0.02516511082649231,0.0014435723423957825,0.08667446302138734,1.0,180.0,0.9962366874693755
hidden,c4,28,461,"(2, 8)",2,2,4.9070854246676884e-05,0.002260951790958643,0.021703626960515976,0.08955726011861839,1.0,180.0,0.9959816751125726
hidden,c4,28,461,"(4, 11)",4,2,0.0012139828147577775,0.05593455955386162,0.021703626960515976,8.666622887248955e-05,1.0,180.0,0.9999999962444824
hidden,c4,28,481,"(6, 10)",10,2,2.4286199136079687e-05,0.0005834501353092492,0.04162514954805374,0.0728031168103495,1.0,180.0,0.9973463321147266
hidden,c4,30,254,"(0, 9)",9,2,2.4001606765836417e-06,0.0006510579260066152,0.003686554729938507,0.04127901422750715,1.0,180.0,0.9991476582489724
hidden,c4,30,284,"(8, 10)",8,2,2.547505596056654e-07,0.00010917522013187408,0.002333410084247589,0.07641589096596635,1.0,180.0,0.9970760310066018
hidden,c4,30,288,"(1, 10)",10,2,2.256765654622128e-06,0.0005459357053041458,0.0041337572038173676,0.02844019335355948,1.0,180.0,0.9995954958892184
hidden,c4,30,294,"(5, 9)",9,2,2.920457178125441e-05,0.01843230053782463,0.0015844235895201564,0.08518665421335582,1.0,180.0,0.996365010397261
hidden,c4,30,296,"(0, 2)",0,2,7.208458255411783e-06,0.0029524676501750946,0.0024415028747171164,0.029498265654166664,0.029498265654166664,0.0,0.999564831475876
hidden,c4,30,310,"(9, 11)",9,2,8.019851483398455e-05,0.0015982028562575579,0.05018043518066406,0.0831494360114552,0.0831494360114552,0.0,0.9965370897718644
hidden,c4,30,318,"(0, 1)",1,2,2.2846673214630287e-05,0.01219230517745018,0.0018738600192591548,0.06014179460528805,0.06014179460528805,0.0,0.998189843938344
hidden,c4,30,338,"(1, 11)",1,2,2.8848319849961233e-07,0.0025200420059263706,0.00011447555152699351,0.012838391132621195,1.0,180.0,0.9999175844604024
hidden,c4,30,344,"(4, 6)",6,2,0.0013386905496889923,0.03980528563261032,0.03363097459077835,0.020427296774713322,0.020427296774713322,0.0,0.9997913410039508
hidden,c4,30,350,"(0, 5)",5,2,0.0011602278398368249,0.07570459693670273,0.015325725078582764,0.07557969756860337,1.0,180.0,0.9971397641832556
hidden,c4,30,356,"(6, 7)",6,2,0.00011064455299423029,0.029266756027936935,0.003780554048717022,0.03857418088925609,1.0,180.0,0.9992557393223834
hidden,c4,30,358,"(5, 9)",9,2,0.0011893385371913034,0.006121388636529446,0.19429227709770203,0.23974701977301602,0.23974701977301602,0.0,0.9708353961975001
hidden,c4,30,364,"(2, 5)",2,2,1.2357398552013607e-05,0.002944374457001686,0.004196952097117901,0.017654787051135084,1.0,180.0,0.9998441421012471
hidden,c4,30,364,"(4, 8)",4,2,5.983039575624405e-05,0.0579959973692894,0.001031629741191864,0.09033866119833431,0.09033866119833431,0.0,0.9959111036096006
hidden,c4,30,374,"(5, 7)",7,2,0.0003845119545927561,0.019242800772190094,0.019982120022177696,0.0069260951463855575,1.0,180.0,0.9999760143153552
hidden,c4,30,374,"(9, 11)",9,2,6.355997422818633e-05,0.0031808423809707165,0.019982120022177696,0.05681707623374367,0.05681707623374367,0.0,0.9983846051739025
hidden,c4,30,376,"(4, 10)",10,2,0.0035848583955386815,0.01661495491862297,0.2157609462738037,0.13519540905366534,1.0,180.0,0.9908189548907572
hidden,c4,30,394,"(5, 9)",5,2,8.21683965877844e-05,0.0036704048980027437,0.022386739030480385,0.04887123820692078,1.0,180.0,0.9988050871296775
hidden,c4,30,398,"(0, 7)",7,2,3.4420931789898995e-05,0.013560391962528229,0.0025383434258401394,0.07395930260911351,0.07395930260911351,0.0,0.997261260431575
hidden,c4,30,400,"(1, 4)",4,2,0.00033036274226638795,0.015920192003250122,0.02075117826461792,0.01523228403181984,0.01523228403181984,0.0,0.9998839820315026
hidden,c4,30,418,"(8, 11)",11,2,0.0005611178866058997,0.01150265708565712,0.048781588673591614,0.04676828895898324,0.04676828895898324,0.0,0.9989057648986961
hidden,c4,30,432,"(1, 8)",8,2,3.594492843578739e-07,0.0029782638885080814,0.00012069087824784219,0.005865582428343267,0.005865582428343267,0.0,0.9999827973234221
hidden,c4,30,450,"(7, 10)",7,2,4.064326911605576e-05,0.007423132658004761,0.005475217942148447,0.035471869877504114,1.0,180.0,0.999370675198844
hidden,c4,30,462,"(0, 7)",7,2,0.0001969737166190172,0.0049613905139267445,0.03970131278038025,0.2101967004363289,1.0,180.0,0.9776591160142069
hidden,c4,30,472,"(4, 6)",6,2,0.0014057479965634556,0.029614195227622986,0.047468721866607666,0.1464278719862426,0.1464278719862426,0.0,0.9892213494994841
hidden,c4,30,488,"(0, 2)",0,2,0.00147690952655255,0.016109749674797058,0.09167799353599548,0.14114960166224302,1.0,180.0,0.989988277683423
hidden,c4,32,255,"(8, 11)",8,2,7.925579483403092e-07,0.00014039903180673718,0.0056450385600328445,0.009487951893479847,1.0,180.0,0.9999549883714103
hidden,c4,32,271,"(4, 9)",4,2,0.0013710160499666169,0.05357975512742996,0.025588322430849075,0.03643857981203308,0.03643857981203308,0.0,0.9993358944325387
hidden,c4,32,285,"(6, 7)",7,2,0.0008070545014721153,0.02053871750831604,0.039294298738241196,0.1704875005931233,0.1704875005931233,0.0,0.9853598389124197
hidden,c4,32,293,"(7, 11)",7,2,0.0027669357224441304,0.053798846900463104,0.05143113434314728,0.05545631873475888,0.05545631873475888,0.0,0.9984611142715518
hidden,c4,32,301,"(1, 4)",1,2,8.550647656220545e-05,0.007103279232978821,0.012037605978548527,0.05599069256885262,1.0,180.0,0.9984312907484723
hidden,c4,32,305,"(1, 8)",1,2,2.7526848992917574e-07,0.000898066908121109,0.0003065122291445732,0.05296377896458684,1.0,180.0,0.9985964340602215
hidden,c4,32,319,"(8, 11)",8,2,0.00021082639933041325,0.0243365615606308,0.008662949316203594,0.13166358349073623,1.0,180.0,0.9912944571530592
hidden,c4,32,327,"(6, 8)",6,2,1.640219705500122e-05,0.0025868667289614677,0.006340565159916878,0.016956483290177564,1.0,180.0,0.9998562285020932
hidden,c4,32,331,"(0, 3)",0,2,0.003685036249595486,0.057960495352745056,0.06357841193675995,0.1606123403368502,0.1606123403368502,0.0,0.9870175662730224
hidden,c4,32,371,"(3, 6)",6,2,0.001890184697638353,0.04305532947182655,0.043901294469833374,0.05043397377193718,0.05043397377193718,0.0,0.9987273973860794
hidden,c4,32,385,"(7, 11)",11,2,0.0024933543474847664,0.05247186869382858,0.04751792550086975,0.24420446627805983,0.24420446627805983,0.0,0.9697237640946251
hidden,c4,32,411,"(2, 8)",8,2,0.0035884405667854224,0.029300063848495483,0.12247210741043091,0.03887618815598559,0.03887618815598559,0.0,0.9992440352558831
hidden,c4,32,429,"(1, 4)",1,2,0.00010849314779967645,0.018275558948516846,0.005936515983194113,0.023768865975763248,1.0,180.0,0.9997174805965064
hidden,c4,32,433,"(3, 9)",3,2,0.00045184156823360744,0.030429862439632416,0.014848623424768448,0.031228540311017437,0.031228540311017437,0.0,0.9995122701948401
hidden,c4,32,443,"(2, 4)",4,2,3.622144755395778e-05,0.007849137298762798,0.004614704288542271,0.013814197964392939,1.0,180.0,0.9999045794147563
hidden,c4,32,461,"(6, 9)",9,2,0.00032585355555524165,0.01903659850358963,0.01711721532046795,0.0028839080011347955,0.0028839080011347955,0.0,0.999995841528674
hidden,c4,32,463,"(2, 6)",2,2,1.7768016618929794e-05,0.0013878867030143738,0.012802209705114365,0.01109333468801329,0.01109333468801329,0.0,0.9999384670695991
hidden,c4,32,463,"(4, 9)",4,2,0.0002568299132161833,0.020061373710632324,0.012802209705114365,0.03474505093297938,0.03474505093297938,0.0,0.9993962084357059
hidden,c4,32,477,"(6, 7)",7,2,0.00015863244233748144,0.0005085313459858298,0.31194230914115906,0.325402749964286,0.325402749964286,0.0,0.9455755127517211
hidden,c4,34,268,"(1, 9)",9,2,8.621984315163034e-05,0.016953986138105392,0.005085520446300507,0.020813720434751326,1.0,180.0,0.9997833710567823
hidden,c4,34,270,"(8, 10)",10,2,0.0001981451266366563,0.008604716509580612,0.02302750200033188,0.04008326784937916,1.0,180.0,0.9991963428868795
hidden,c4,34,282,"(0, 2)",2,2,0.0003478032000805986,0.01085381954908371,0.032044313848018646,0.012604889022225178,1.0,180.0,0.999920555230633
hidden,c4,34,282,"(0, 10)",10,2,0.000559097931466912,0.016643449664115906,0.033592671155929565,0.04084531019488823,1.0,180.0,0.9991654821074851
hidden,c4,34,306,"(2, 7)",2,2,0.0007248458116676515,0.028341025114059448,0.025575850158929825,0.11308524642198035,0.11308524642198035,0.0,0.9935852892639262
hidden,c4,34,310,"(2, 11)",2,2,5.996173844141639e-06,0.0003568977117538452,0.01680081896483898,0.11131992539081388,1.0,180.0,0.9937846216414217
hidden,c4,34,314,"(0, 6)",6,2,0.0007981635172658458,0.014959975145757198,0.053353264927864075,0.20120062236788616,0.20120062236788616,0.0,0.9795500546469155
hidden,c4,34,332,"(5, 7)",5,2,0.001522069196401521,0.03596577048301697,0.04231993854045868,0.09930051149240549,1.0,180.0,0.9950574900061537
hidden,c4,34,336,"(1, 5)",1,2,0.0015822044753406317,0.06595748662948608,0.02398824691772461,0.19994689391185463,1.0,180.0,0.9798067358489642
hidden,c4,34,340,"(1, 9)",1,2,0.0008839450269458038,0.018911506980657578,0.046741120517253876,0.005156109435414847,0.005156109435414847,0.0,0.9999867071793955
hidden,c4,34,340,"(3, 10)",3,2,0.00018564157260286818,0.0056633539497852325,0.03277944028377533,0.05680435609841449,1.0,180.0,0.9983853289828754
hidden,c4,34,362,"(0, 8)",8,2,0.002809220543070756,0.03369346261024475,0.08337583392858505,0.012310266736685989,1.0,180.0,0.9999242257955709
hidden,c4,34,362,"(6, 9)",6,2,0.0003153135373440072,0.0037818336859345436,0.08337583392858505,0.1492322306010669,0.1492322306010669,0.0,0.9888021750329183
hidden,c4,34,396,"(5, 7)",5,2,0.0005133914295435416,0.013932131230831146,0.036849454045295715,0.019957890499500877,0.019957890499500877,0.0,0.999800821467361
hidden,c4,34,410,"(0, 2)",2,2,0.001846163939253076,0.03251141309738159,0.05678510293364525,0.17851954460669378,0.17851954460669378,0.0,0.983936365926892
hidden,c4,34,418,"(5, 6)",6,2,0.00036031347719968354,0.02945316582918167,0.012233437970280647,0.04579158260145897,0.04579158260145897,0.0,0.9989510152969733
hidden,c4,34,424,"(9, 11)",11,2,6.217323227409449e-05,0.005725425202399492,0.01085914671421051,0.023984096422913385,1.0,180.0,0.9997123401853039
hidden,c4,34,430,"(0, 4)",0,2,1.2108491944870514e-06,4.943110980093479e-05,0.024495691061019897,0.045894083383990494,1.0,180.0,0.9989463114253656
hidden,c4,34,442,"(0, 6)",6,2,2.6982877678674577e-05,0.0052687497809529305,0.005121305584907532,0.10764245565071306,0.10764245565071306,0.0,0.9941896709086673
hidden,c4,34,464,"(1, 5)",1,2,3.4827713239499875e-05,0.004305122420191765,0.008089831098914146,0.003602035707745472,0.003602035707745472,0.0,0.9999935126483371
hidden,c4,34,490,"(6, 9)",6,2,0.00016799757608215726,0.015473634004592896,0.010857021436095238,0.024383582217077423,1.0,180.0,0.999702676258428
hidden,c4,36,279,"(2, 5)",5,2,0.004168311196917296,0.054568447172641754,0.07638683915138245,0.08931034623161134,1.0,180.0,0.9960038464062222
hidden,c4,36,283,"(9, 10)",9,2,0.00010676962353625002,0.007965685799717903,0.013403695076704025,0.022630040006465055,1.0,180.0,0.9997439078530592
hidden,c4,36,295,"(2, 3)",3,2,9.65571000488552e-07,0.000980723649263382,0.0009845495223999023,0.13049999554778657,1.0,180.0,0.9914483098790512
hidden,c4,36,295,"(2, 11)",11,2,3.693408924048628e-05,0.0011321151396259665,0.03262396901845932,0.08523657068051431,0.08523657068051431,0.0,0.9963607414077622
hidden,c4,36,311,"(1, 10)",1,2,0.005846597481269922,0.06321247667074203,0.09249119460582733,0.08139910266323076,1.0,180.0,0.9966815871107588
hidden,c4,36,327,"(2, 7)",7,2,0.0018927881477437403,0.1020263135433197,0.018551960587501526,0.20104355498919224,0.20104355498919224,0.0,0.9795823033299996
hidden,c4,36,341,"(4, 11)",4,2,0.0004063181153038317,0.012635654769837856,0.03215647488832474,0.060885240191670895,0.060885240191670895,0.0,0.9981447728294741
hidden,c4,36,359,"(2, 3)",3,2,0.0031227176819470515,0.013712495565414429,0.22772789001464844,0.023253019414904767,1.0,180.0,0.999729611989207
hidden,c4,36,359,"(7, 9)",7,2,0.00020561933270005217,0.012588873505592346,0.01633341796696186,0.17749088860905665,0.17749088860905665,0.0,0.9841224438355052
hidden,c4,36,365,"(7, 10)",10,2,1.0313805614358719e-05,0.0032485313713550568,0.0031749133486300707,0.00540543192329079,0.00540543192329079,0.0,0.9999853905461434
hidden,c4,36,367,"(3, 11)",11,2,0.0003240338470743079,0.021144526079297066,0.01532471552491188,0.0036323141967563354,0.0036323141967563354,0.0,0.9999934031250286
hidden,c4,36,375,"(1, 10)",1,2,9.108527599527294e-05,0.011853359639644623,0.007684342563152313,0.005710661674483438,0.005710661674483438,0.0,0.9999836940386776
hidden,c4,36,381,"(7, 8)",8,2,9.877839463066918e-05,0.009271658957004547,0.010653799399733543,0.09009075854091271,1.0,180.0,0.9959335596441777
hidden,c4,36,383,"(3, 9)",9,2,0.00042350294985826764,0.00482999999076128,0.08768177032470703,0.21833964037369055,0.21833964037369055,0.0,0.9758728408155886
hidden,c4,36,397,"(6, 10)",6,2,8.716335382051577e-05,0.009080551564693451,0.009598905220627785,0.05015327157613323,0.05015327157613323,0.0,0.9987415328052651
hidden,c4,36,429,"(7, 10)",10,2,0.00021840251148097511,0.012774139642715454,0.017097238451242447,0.05628599577264742,0.05628599577264742,0.0,0.9984146867308603
hidden,c4,36,435,"(3, 7)",3,2,2.4075634191600415e-05,0.0011102259159088135,0.021685346961021423,0.04322242082189438,0.04322242082189438,0.0,0.9990654745001927
hidden,c4,36,439,"(2, 9)",9,2,0.0009004907911173143,0.025955386459827423,0.03469379246234894,0.060976569052110685,0.060976569052110685,0.0,0.9981391977207553
hidden,c4,36,441,"(6, 8)",8,2,0.0037915190952904076,0.1090669333934784,0.03476323187351227,0.03752063358195805,0.03752063358195805,0.0,0.9992958531163872
hidden,c4,36,445,"(7, 8)",8,2,0.00043652031453903645,0.05615195259451866,0.007773911580443382,0.07264742356948828,1.0,180.0,0.9973576850101049
hidden,c4,36,447,"(3, 9)",9,2,0.01209214029930572,0.10746988654136658,0.11251654475927353,0.026245298036977838,0.026245298036977838,0.0,0.9996555328366618
hidden,c4,36,461,"(0, 1)",0,2,0.00015180215655230533,0.021105527877807617,0.007192530669271946,0.23847671351734584,0.23847671351734584,0.0,0.971148215830089
hidden,c4,36,469,"(4, 11)",4,2,0.000219580738893832,0.012689285911619663,0.017304420471191406,0.10740590840839274,0.10740590840839274,0.0,0.9942152537750403
hidden,c4,36,487,"(2, 3)",3,2,5.364196518494596e-05,0.004306890070438385,0.012454918585717678,0.09998420156667213,0.09998420156667213,0.0,0.994989024782221
hidden,c4,36,487,"(2, 11)",11,2,0.00036227413856282364,0.026713013648986816,0.01356170978397131,0.25570202347662346,1.0,180.0,0.9667556439917796
hidden,c4,38,262,"(0, 9)",9,2,4.4989966173652855e-05,0.003987613134086132,0.011282430030405521,0.03321053462246619,1.0,180.0,0.999448378051658
hidden,c4,38,264,"(1, 6)",6,2,0.0001999170795836669,0.005148530006408691,0.03882993385195732,0.14287682901811097,1.0,180.0,0.9897404769583436
hidden,c4,38,274,"(5, 9)",5,2,1.722169034479304e-05,0.010988306254148483,0.0015672743320465088,0.08232577887243185,0.08232577887243185,0.0,0.9966054716551821
hidden,c4,38,282,"(1, 11)",1,2,2.0294527620312586e-05,0.005280055105686188,0.0038436204195022583,0.0029042908028043177,0.0029042908028043177,0.0,0.999995782538573
hidden,c4,38,286,"(5, 11)",11,2,0.0001410210996120008,0.0150747736915946,0.009354773908853531,0.04614970660713271,1.0,180.0,0.9989345346818657
hidden,c4,38,294,"(0, 5)",5,2,1.418111380897466e-05,0.023770196363329887,0.0005965922027826309,0.058610043540016844,0.058610043540016844,0.0,0.9982809538382655
hidden,c4,38,310,"(0, 3)",3,2,9.30537232532308e-05,0.015083245933055878,0.006169343367218971,0.059934414798856646,1.0,180.0,0.9982023171295079
hidden,c4,38,312,"(2, 9)",2,2,8.813923179112892e-05,0.0016682716086506844,0.05283266305923462,0.16178129721357795,0.16178129721357795,0.0,0.9868266371921122
hidden,c4,38,318,"(5, 7)",7,2,6.639851315162499e-05,0.01613454706966877,0.004115300718694925,0.015231585834619074,1.0,180.0,0.9998839926676307
hidden,c4,38,342,"(3, 8)",3,2,8.708775228818532e-05,0.00920043047517538,0.009465617127716541,0.0061473101257333625,1.0,180.0,0.9999811051106007
hidden,c4,38,358,"(0, 5)",5,2,5.2407826397835554e-05,0.01408337987959385,0.0037212534807622433,0.045262793898888,1.0,180.0,0.9989751145491397
hidden,c4,38,372,"(2, 5)",2,2,8.590519709870958e-05,0.005955914035439491,0.014423511922359467,0.11447121578152979,1.0,180.0,0.993426565357248
hidden,c4,38,374,"(0, 3)",3,2,0.00011296785783955661,0.018588950857520103,0.00607715081423521,0.043313786320813244,0.043313786320813244,0.0,0.9990615175826536
hidden,c4,38,374,"(0, 11)",11,2,0.03483108190284101,0.1215890496969223,0.2864656150341034,0.2259223386941188,0.2259223386941188,0.0,0.9741453160996975
hidden,c4,38,376,"(1, 8)",8,2,1.8747611497648906e-05,0.012868277728557587,0.0014568858314305544,0.10145525103988887,1.0,180.0,0.9948401037535798
hidden,c4,38,378,"(8, 9)",9,2,6.595821257833825e-05,0.003395283594727516,0.01942642219364643,0.011079228803055029,0.011079228803055029,0.0,0.999938623461025
hidden,c4,38,382,"(5, 7)",7,2,3.0376146685590847e-06,0.001596642890945077,0.0019025009823963046,0.0014691932892772679,1.0,180.0,0.9999989207349571
hidden,c4,38,384,"(4, 10)",10,2,8.705411920188896e-07,0.0025027391966432333,0.0003478353610262275,0.004627077093224639,0.004627077093224639,0.0,0.9999892950214884
hidden,c4,38,392,"(1, 6)",6,2,2.5044438386012495e-05,0.004474862478673458,0.00559669453650713,0.011729381775556451,0.011729381775556451,0.0,0.9999312084354419
hidden,c4,38,400,"(4, 8)",8,2,5.08181742893063e-07,0.0001301392912864685,0.0039049063343554735,0.09571915170568385,0.09571915170568385,0.0,0.9954083805136184
hidden,c4,38,404,"(9, 10)",10,2,4.955068562789966e-08,0.0009419758571311831,5.2602925279643387e-05,0.028997162695987736,1.0,180.0,0.9995794938650864
hidden,c4,38,408,"(1, 4)",4,2,0.0026809598869773077,0.06898663938045502,0.038862016052007675,0.11924038996910648,1.0,180.0,0.9928654135380159
hidden,c4,38,432,"(6, 11)",6,2,0.0018052106647520327,0.018767789006233215,0.09618664532899857,0.030313326053701215,1.0,180.0,0.9995404455366287
hidden,c4,38,440,"(2, 9)",2,2,1.62853063975202e-05,0.004672887735068798,0.003485062625259161,0.0012299910418598905,1.0,180.0,0.9999992435607323
hidden,c4,38,442,"(8, 9)",9,2,1.0998499360042376e-05,0.006285490468144417,0.0017498235683888197,0.004044402136596586,1.0,180.0,0.9999918213722337
hidden,c4,38,464,"(4, 8)",8,2,0.0037309588952478268,0.06093493849039078,0.061228565871715546,0.04784983024523402,0.04784983024523402,0.0,0.998854540834401
hidden,c4,38,466,"(3, 4)",3,2,0.00034943473142859394,0.01318604126572609,0.02650035172700882,0.10709641574148498,0.10709641574148498,0.0,0.9942486397955628
hidden,c4,38,478,"(5, 11)",11,2,0.008435356586105058,0.06741797924041748,0.12512028217315674,0.01798878310553145,1.0,180.0,0.9998381887497508
hidden,c4,38,486,"(0, 5)",5,2,8.653396788072844e-05,0.001777599100023508,0.048680249601602554,0.07369141441798899,1.0,180.0,0.9972810914887918
hidden,c4,38,490,"(8, 11)",11,2,6.269514126514952e-05,0.005423226393759251,0.011560487560927868,0.024898794456138428,0.024898794456138428,0.0,0.9996899769601729
hidden,c4,40,251,"(3, 6)",6,2,2.0816102865341135e-05,0.002972617745399475,0.0070026167668402195,0.012925663153376846,1.0,180.0,0.9999164601265677
hidden,c4,40,259,"(2, 4)",4,2,2.2938861559548764e-07,0.0005042602424509823,0.0004549012519419193,0.0017801543653153877,1.0,180.0,0.9999984155239625
hidden,c4,40,271,"(6, 8)",6,2,0.004873199137970019,0.10251285135746002,0.04753744602203369,0.13892035293060387,0.13892035293060387,0.0,0.9903035572700101
hidden,c4,40,275,"(2, 10)",10,2,0.0016064756466460661,0.015210695564746857,0.10561487078666687,0.16311170713604964,0.16311170713604964,0.0,0.9866076074079115
hidden,c4,40,277,"(6, 9)",9,2,0.0007823898911354377,0.04903334379196167,0.01595628261566162,0.23535927158914974,1.0,180.0,0.9719084387312547
hidden,c4,40,301,"(7, 11)",7,2,0.0008531101356483231,0.03646816685795784,0.023393282666802406,0.03269241155305709,1.0,180.0,0.999465460247049
hidden,c4,40,309,"(1, 4)",1,2,0.00018795260302931216,0.0217316634953022,0.008648790419101715,0.08388417284722932,1.0,180.0,0.9964755117642059
hidden,c4,40,313,"(1, 8)",1,2,1.5763323119157534e-05,0.0008795787580311298,0.0179214458912611,0.041690642729931386,0.041690642729931386,0.0,0.9991305671976837
hidden,c4,40,343,"(0, 7)",0,2,0.0003361393631093057,0.042931705713272095,0.007829629816114902,0.24431251590440375,1.0,180.0,0.9696965476748178
hidden,c4,40,345,"(7, 9)",9,2,0.0013279311069979705,0.03237643092870712,0.04101536422967911,0.05866861286534841,1.0,180.0,0.9982775134522742
hidden,c4,40,393,"(7, 11)",11,2,0.0004441418321975976,0.018280133605003357,0.02429642155766487,0.15276395723547487,1.0,180.0,0.9882627046336203
hidden,c4,40,403,"(0, 3)",0,2,2.3056411830758112e-05,0.006127998698502779,0.003762470092624426,0.0029573141760926387,1.0,180.0,0.999995627136871
hidden,c4,40,403,"(4, 5)",4,2,0.005388373671252111,0.1465165913105011,0.03677654266357422,0.03504347517155488,0.03504347517155488,0.0,0.9993857887962487
hidden,c4,40,407,"(4, 9)",4,2,0.00015575826919618507,0.003807708155363798,0.040906041860580444,0.18024789931637958,1.0,180.0,0.9836212150985929
hidden,c4,40,419,"(2, 8)",8,2,6.281747347301747e-05,0.012091729789972305,0.005195077508687973,0.021169196891750196,0.021169196891750196,0.0,0.9997759074427421
hidden,c4,40,435,"(2, 6)",6,2,5.671621487196132e-06,0.0057372129522264,0.0009885673644021153,0.01868746963099388,0.01868746963099388,0.0,0.9998253739922741
hidden,c4,40,455,"(8, 11)",8,2,9.999806752283673e-05,0.017002975568175316,0.00588120985776186,0.02582649404532057,1.0,180.0,0.9996664404716842
hidden,c4,40,457,"(7, 11)",11,2,9.730476367836999e-06,0.00589115172624588,0.0016517103649675846,0.07902877748264461,0.07902877748264461,0.0,0.9968723350206881
hidden,c4,40,463,"(6, 8)",6,2,5.7708949962709255e-05,0.006859920918941498,0.008412480354309082,0.15369320871783582,1.0,180.0,0.9881186151439589
hidden,c4,40,467,"(2, 10)",10,2,0.0002325198547489249,0.02565867453813553,0.009062036871910095,0.04105631887681319,0.04105631887681319,0.0,0.9991568338755861
hidden,c4,40,483,"(2, 8)",8,2,0.00023441254734101608,0.019923053681850433,0.01176589448004961,0.09417726792585901,1.0,180.0,0.9955554440642778
hidden,c4,40,485,"(6, 7)",7,2,1.9430518755017643e-05,0.002824642928317189,0.0068789292126894,0.03502207574469227,0.03502207574469227,0.0,0.9993865389380291
hidden,c4,42,250,"(2, 7)",2,2,5.2995715818003955e-05,0.001969323493540287,0.02691061981022358,0.031665004425384634,0.031665004425384634,0.0,0.9994985380153092
hidden,c4,42,258,"(0, 6)",6,2,0.008653119455986347,0.06356021016836166,0.13614051043987274,0.10510294319220156,0.10510294319220156,0.0,0.994461347329466
hidden,c4,42,260,"(1, 11)",11,2,0.00024753904617666467,0.025768142193555832,0.009606398642063141,0.00732434531031095,0.00732434531031095,0.0,0.9999731766231409
hidden,c4,42,266,"(5, 10)",10,2,0.0001725394676053149,0.004679852165281773,0.03686857223510742,0.04009793157520406,1.0,180.0,0.9991957545363122
hidden,c4,42,276,"(1, 9)",9,2,4.88635087725342e-05,0.0057280659675598145,0.008530542254447937,0.2631517676743845,1.0,180.0,0.9647544491578398
hidden,c4,42,280,"(1, 5)",1,2,0.0022105484599519443,0.016152530908584595,0.1368546187877655,0.298160289483145,1.0,180.0,0.9545158153615514
hidden,c4,42,280,"(3, 6)",3,2,5.326084006399001e-06,0.0004137568175792694,0.012872498482465744,0.04448428800733603,0.04448428800733603,0.0,0.9990100840934895
hidden,c4,42,292,"(1, 7)",7,2,2.947366878924048e-07,0.000164135912200436,0.0017956867814064026,0.0019757406503513293,1.0,180.0,0.9999980482225365
hidden,c4,42,300,"(4, 9)",9,2,5.650878056983949e-06,0.0019212332554161549,0.0029412764124572277,0.008433145756442833,1.0,180.0,0.9999644403940825
hidden,c4,42,318,"(2, 11)",2,2,0.0016387425052307725,0.026256993412971497,0.062411658465862274,0.01658323986951504,0.01658323986951504,0.0,0.9998624886230257
