partition,Name,fluid,direction,persistence,time_s,lead_s,lead_child_horizons,inside_event_window
diagnostic,250822s,S4,reverse,1,0.269,0.726,13.69811320754717,False
diagnostic,250822s,S4,reverse,1,0.314,0.681,12.849056603773588,False
diagnostic,250822s,S4,reverse,1,0.339,0.6559999999999999,12.377358490566037,False
diagnostic,250822s,S4,reverse,1,0.369,0.626,11.81132075471698,False
diagnostic,250822s,S4,reverse,1,0.409,0.5860000000000001,11.056603773584907,False
diagnostic,250822s,S4,reverse,1,0.424,0.571,10.773584905660377,False
diagnostic,250822s,S4,reverse,1,0.434,0.5609999999999999,10.584905660377355,False
diagnostic,250822s,S4,reverse,1,0.474,0.521,9.830188679245284,False
diagnostic,250822s,S4,reverse,1,0.509,0.486,9.169811320754716,False
diagnostic,250822s,S4,reverse,1,0.589,0.406,7.660377358490567,False
diagnostic,250822s,S4,reverse,1,0.649,0.346,6.528301886792453,False
diagnostic,250822s,S4,reverse,1,0.749,0.246,4.6415094339622645,False
diagnostic,250822s,S4,reverse,1,0.794,0.2009999999999999,3.792452830188677,False
diagnostic,250822s,S4,reverse,1,0.819,0.176,3.320754716981132,False
diagnostic,250822s,S4,reverse,1,0.904,0.0909999999999999,1.7169811320754698,False
diagnostic,250822s,S4,reverse,1,0.929,0.0659999999999999,1.2452830188679227,False
diagnostic,250822s,S4,reverse,1,0.944,0.051,0.9622641509433962,True
diagnostic,250822s,S4,reverse,1,0.989,0.006,0.1132075471698113,True
diagnostic,250822t,S4,reverse,1,0.164,0.642,12.113207547169813,False
diagnostic,250822t,S4,reverse,1,0.194,0.6120000000000001,11.547169811320757,False
diagnostic,250822t,S4,reverse,1,0.214,0.5920000000000001,11.169811320754718,False
diagnostic,250822t,S4,reverse,1,0.254,0.552,10.415094339622645,False
diagnostic,250822t,S4,reverse,1,0.264,0.542,10.226415094339623,False
diagnostic,250822t,S4,reverse,1,0.279,0.527,9.943396226415096,False
diagnostic,250822t,S4,reverse,1,0.294,0.512,9.660377358490566,False
diagnostic,250822t,S4,reverse,1,0.314,0.492,9.283018867924527,False
diagnostic,250822t,S4,reverse,1,0.354,0.452,8.528301886792454,False
diagnostic,250822t,S4,reverse,1,0.364,0.442,8.339622641509434,False
diagnostic,250822t,S4,reverse,1,0.384,0.422,7.962264150943396,False
diagnostic,250822t,S4,reverse,1,0.399,0.407,7.679245283018868,False
diagnostic,250822t,S4,reverse,1,0.444,0.362,6.830188679245283,False
diagnostic,250822t,S4,reverse,1,0.519,0.287,5.415094339622641,False
diagnostic,250822t,S4,reverse,1,0.549,0.257,4.849056603773585,False
diagnostic,250822t,S4,reverse,1,0.594,0.212,4.0,False
diagnostic,250822t,S4,reverse,1,0.604,0.202,3.8113207547169816,False
diagnostic,250822t,S4,reverse,1,0.629,0.177,3.339622641509434,False
diagnostic,250822t,S4,reverse,1,0.664,0.142,2.679245283018868,False
diagnostic,250822t,S4,reverse,1,0.679,0.127,2.39622641509434,False
diagnostic,250822t,S4,reverse,1,0.749,0.057,1.0754716981132075,False
diagnostic,250822t,S4,reverse,1,0.759,0.047,0.8867924528301887,True
diagnostic,250822u,S4,reverse,1,0.194,0.456,8.60377358490566,False
diagnostic,250822u,S4,reverse,1,0.214,0.436,8.226415094339623,False
diagnostic,250822u,S4,reverse,1,0.249,0.401,7.566037735849057,False
diagnostic,250822u,S4,reverse,1,0.264,0.386,7.283018867924529,False
diagnostic,250822u,S4,reverse,1,0.294,0.356,6.716981132075472,False
diagnostic,250822u,S4,reverse,1,0.314,0.336,6.339622641509434,False
diagnostic,250822u,S4,reverse,1,0.339,0.311,5.867924528301887,False
diagnostic,250822u,S4,reverse,1,0.389,0.261,4.9245283018867925,False
diagnostic,250822u,S4,reverse,1,0.429,0.221,4.169811320754717,False
diagnostic,250822u,S4,reverse,1,0.454,0.196,3.69811320754717,False
diagnostic,250822u,S4,reverse,1,0.489,0.161,3.037735849056604,False
diagnostic,250822u,S4,reverse,1,0.599,0.051,0.9622641509433962,True
diagnostic,250822u,S4,reverse,1,0.619,0.031,0.5849056603773585,True
diagnostic,241022h,S2,reverse,2,0.103,0.679,35.736842105263165,False
diagnostic,241022h,S2,reverse,2,0.298,0.484,25.473684210526315,False
diagnostic,241022h,S2,reverse,2,0.313,0.469,24.684210526315788,False
diagnostic,241022h,S2,reverse,2,0.337,0.445,23.42105263157895,False
diagnostic,241022h,S2,reverse,2,0.433,0.349,18.36842105263158,False
diagnostic,241022h,S2,reverse,2,0.468,0.314,16.526315789473685,False
diagnostic,241022h,S2,reverse,2,0.488,0.294,15.473684210526317,False
diagnostic,241022h,S2,reverse,2,0.628,0.154,8.105263157894736,False
diagnostic,241022h,S2,reverse,2,0.648,0.134,7.052631578947369,False
diagnostic,241022h,S2,reverse,2,0.758,0.024,1.2631578947368425,False
diagnostic,241022i,S2,reverse,2,0.142,0.4489999999999999,23.631578947368418,False
diagnostic,241022i,S2,reverse,2,0.172,0.419,22.052631578947366,False
diagnostic,241022i,S2,reverse,2,0.357,0.2339999999999999,12.315789473684204,False
diagnostic,241022i,S2,reverse,2,0.536,0.0549999999999999,2.894736842105258,False
diagnostic,241022i,S2,reverse,2,0.556,0.0349999999999999,1.8421052631578896,False
diagnostic,241022j,S2,reverse,2,0.183,0.427,22.473684210526315,False
diagnostic,241022j,S2,reverse,2,0.233,0.377,19.84210526315789,False
diagnostic,241022j,S2,reverse,2,0.298,0.312,16.42105263157895,False
diagnostic,241022j,S2,reverse,2,0.338,0.2719999999999999,14.315789473684204,False
diagnostic,241022j,S2,reverse,2,0.408,0.202,10.63157894736842,False
diagnostic,241022j,S2,reverse,2,0.443,0.1669999999999999,8.78947368421052,False
diagnostic,241022j,S2,reverse,2,0.503,0.1069999999999999,5.631578947368416,False
diagnostic,241022j,S2,reverse,2,0.568,0.042,2.210526315789474,False
diagnostic,241022j,S2,reverse,2,0.593,0.017,0.8947368421052633,True
diagnostic,241022k,S2,reverse,2,0.049,0.481,25.31578947368421,False
diagnostic,241022k,S2,reverse,2,0.144,0.386,20.31578947368421,False
diagnostic,241022k,S2,reverse,2,0.255,0.275,14.473684210526317,False
diagnostic,241022k,S2,reverse,2,0.285,0.245,12.894736842105264,False
diagnostic,241022k,S2,reverse,2,0.31,0.22,11.578947368421051,False
diagnostic,241022k,S2,reverse,2,0.46,0.07,3.68421052631579,False
diagnostic,241022k,S2,reverse,2,0.49,0.04,2.1052631578947367,False
diagnostic,241022m,S2,reverse,2,0.056,0.4,21.05263157894737,False
diagnostic,241022m,S2,reverse,2,0.112,0.344,18.105263157894736,False
diagnostic,241022m,S2,reverse,2,0.152,0.304,16.0,False
diagnostic,241022m,S2,reverse,2,0.172,0.284,14.94736842105263,False
diagnostic,241022m,S2,reverse,2,0.437,0.019,1.0,True
diagnostic,241022n,S2,reverse,2,0.05,0.3,14.285714285714285,False
diagnostic,241022n,S2,reverse,2,0.075,0.2749999999999999,13.09523809523809,False
diagnostic,241022n,S2,reverse,2,0.11,0.24,11.428571428571429,False
diagnostic,241022n,S2,reverse,2,0.14,0.2099999999999999,9.999999999999996,False
diagnostic,241022n,S2,reverse,2,0.26,0.0899999999999999,4.28571428571428,False
diagnostic,241022n,S2,reverse,2,0.3,0.0499999999999999,2.380952380952376,False
diagnostic,241022p,S2,reverse,2,0.105,0.242,11.523809523809522,False
diagnostic,241022p,S2,reverse,2,0.13,0.2169999999999999,10.333333333333329,False
diagnostic,241022p,S2,reverse,2,0.155,0.1919999999999999,9.142857142857135,False
diagnostic,241022p,S2,reverse,2,0.175,0.172,8.19047619047619,False
diagnostic,241022p,S2,reverse,2,0.19,0.1569999999999999,7.47619047619047,False
diagnostic,241022p,S2,reverse,2,0.225,0.1219999999999999,5.809523809523804,False
diagnostic,241022p,S2,reverse,2,0.25,0.0969999999999999,4.619047619047614,False
diagnostic,241022p,S2,reverse,2,0.315,0.0319999999999999,1.5238095238095188,False
diagnostic,241022q,S2,reverse,2,0.065,0.365,17.38095238095238,False
diagnostic,241022q,S2,reverse,2,0.09,0.3399999999999999,16.190476190476186,False
diagnostic,241022q,S2,reverse,2,0.105,0.325,15.476190476190476,False
diagnostic,241022q,S2,reverse,2,0.145,0.285,13.57142857142857,False
diagnostic,241022q,S2,reverse,2,0.16,0.27,12.857142857142858,False
diagnostic,241022q,S2,reverse,2,0.185,0.245,11.666666666666666,False
diagnostic,241022q,S2,reverse,2,0.21,0.22,10.476190476190476,False
diagnostic,241022q,S2,reverse,2,0.26,0.1699999999999999,8.09523809523809,False
diagnostic,241022q,S2,reverse,2,0.385,0.0449999999999999,2.142857142857138,False
diagnostic,241022s,S2,reverse,2,0.1,0.2469999999999999,11.761904761904756,False
diagnostic,241022s,S2,reverse,2,0.14,0.2069999999999999,9.857142857142852,False
diagnostic,241022s,S2,reverse,2,0.165,0.1819999999999999,8.666666666666663,False
diagnostic,241022s,S2,reverse,2,0.28,0.0669999999999999,3.190476190476186,False
diagnostic,241111d,S2,reverse,2,0.064,0.328,14.260869565217392,False
diagnostic,241111d,S2,reverse,2,0.154,0.238,10.347826086956522,False
diagnostic,241111d,S2,reverse,2,0.194,0.198,8.608695652173914,False
diagnostic,241111d,S2,reverse,2,0.229,0.163,7.086956521739131,False
diagnostic,241111d,S2,reverse,2,0.254,0.138,6.000000000000001,False
diagnostic,241111d,S2,reverse,2,0.269,0.123,5.3478260869565215,False
diagnostic,241111d,S2,reverse,2,0.294,0.098,4.260869565217392,False
diagnostic,241111d,S2,reverse,2,0.334,0.0579999999999999,2.5217391304347783,False
diagnostic,241111d,S2,reverse,2,0.369,0.023,1.0,True
diagnostic,241111e,S2,reverse,2,0.094,0.3289999999999999,14.304347826086952,False
diagnostic,241111e,S2,reverse,2,0.154,0.269,11.695652173913045,False
diagnostic,241111e,S2,reverse,2,0.179,0.244,10.608695652173912,False
diagnostic,241111e,S2,reverse,2,0.234,0.1889999999999999,8.21739130434782,False
diagnostic,241111e,S2,reverse,2,0.254,0.1689999999999999,7.347826086956518,False
diagnostic,241111e,S2,reverse,2,0.319,0.1039999999999999,4.521739130434778,False
diagnostic,241111e,S2,reverse,2,0.349,0.074,3.217391304347826,False
diagnostic,241111e,S2,reverse,2,0.369,0.0539999999999999,2.347826086956517,False
diagnostic,241111e,S2,reverse,2,0.384,0.0389999999999999,1.6956521739130392,False
diagnostic,241111f,S2,reverse,2,0.054,0.354,15.391304347826086,False
diagnostic,241111f,S2,reverse,2,0.099,0.3089999999999999,13.434782608695649,False
diagnostic,241111f,S2,reverse,2,0.144,0.264,11.47826086956522,False
diagnostic,241111f,S2,reverse,2,0.159,0.2489999999999999,10.826086956521737,False
diagnostic,241111f,S2,reverse,2,0.184,0.2239999999999999,9.739130434782604,False
diagnostic,241111f,S2,reverse,2,0.204,0.204,8.869565217391305,False
diagnostic,241111f,S2,reverse,2,0.244,0.1639999999999999,7.130434782608691,False
diagnostic,241111f,S2,reverse,2,0.304,0.1039999999999999,4.521739130434778,False
diagnostic,241111f,S2,reverse,2,0.319,0.0889999999999999,3.8695652173913,False
diagnostic,241111f,S2,reverse,2,0.369,0.0389999999999999,1.6956521739130392,False
diagnostic,241111g,S2,reverse,2,0.109,0.251,10.91304347826087,False
diagnostic,241111g,S2,reverse,2,0.144,0.216,9.391304347826088,False
diagnostic,241111g,S2,reverse,2,0.209,0.151,6.565217391304348,False
diagnostic,241111g,S2,reverse,2,0.229,0.1309999999999999,5.695652173913039,False
diagnostic,241111g,S2,reverse,2,0.249,0.1109999999999999,4.826086956521735,False
diagnostic,241111g,S2,reverse,2,0.279,0.0809999999999999,3.5217391304347787,False
diagnostic,241111g,S2,reverse,2,0.309,0.0509999999999999,2.2173913043478217,False
diagnostic,241111h,S2,reverse,2,0.079,0.355,15.434782608695652,False
diagnostic,241111h,S2,reverse,2,0.124,0.31,13.478260869565217,False
diagnostic,241111h,S2,reverse,2,0.144,0.29,12.608695652173912,False
diagnostic,241111h,S2,reverse,2,0.159,0.275,11.956521739130435,False
diagnostic,241111h,S2,reverse,2,0.279,0.1549999999999999,6.739130434782604,False
diagnostic,241111h,S2,reverse,2,0.294,0.14,6.086956521739131,False
diagnostic,241111h,S2,reverse,2,0.309,0.125,5.434782608695652,False
diagnostic,241111h,S2,reverse,2,0.394,0.0399999999999999,1.7391304347826042,False
diagnostic,241111i,S2,reverse,2,0.079,0.256,11.130434782608695,False
diagnostic,241111i,S2,reverse,2,0.104,0.231,10.043478260869566,False
diagnostic,241111i,S2,reverse,2,0.129,0.206,8.956521739130434,False
diagnostic,241111i,S2,reverse,2,0.154,0.181,7.869565217391305,False
diagnostic,241111i,S2,reverse,2,0.179,0.156,6.782608695652174,False
diagnostic,241111i,S2,reverse,2,0.204,0.131,5.695652173913044,False
diagnostic,241111j,S2,reverse,2,0.064,0.334,14.521739130434783,False
diagnostic,241111j,S2,reverse,2,0.109,0.289,12.565217391304348,False
diagnostic,241111j,S2,reverse,2,0.129,0.269,11.695652173913045,False
diagnostic,241111j,S2,reverse,2,0.154,0.244,10.608695652173912,False
diagnostic,241111j,S2,reverse,2,0.169,0.229,9.956521739130435,False
diagnostic,241111j,S2,reverse,2,0.219,0.179,7.782608695652174,False
diagnostic,241111j,S2,reverse,2,0.299,0.099,4.304347826086957,False
diagnostic,241111j,S2,reverse,2,0.319,0.079,3.4347826086956523,False
diagnostic,241111j,S2,reverse,2,0.334,0.064,2.782608695652174,False
diagnostic,241111j,S2,reverse,2,0.364,0.034,1.4782608695652175,False
diagnostic,241111j,S2,reverse,2,0.389,0.009,0.3913043478260869,True
diagnostic,241111k,S2,reverse,2,0.064,0.286,12.43478260869565,False
diagnostic,241111k,S2,reverse,2,0.114,0.236,10.26086956521739,False
diagnostic,241111k,S2,reverse,2,0.134,0.2159999999999999,9.391304347826082,False
diagnostic,241111k,S2,reverse,2,0.164,0.1859999999999999,8.086956521739125,False
diagnostic,241111k,S2,reverse,2,0.219,0.1309999999999999,5.695652173913039,False
diagnostic,241111k,S2,reverse,2,0.244,0.1059999999999999,4.608695652173909,False
diagnostic,241111k,S2,reverse,2,0.279,0.0709999999999999,3.086956521739126,False
diagnostic,241111k,S2,reverse,2,0.329,0.0209999999999999,0.9130434782608652,True
diagnostic,241111l,S2,reverse,2,0.052,0.259,12.333333333333332,False
diagnostic,241111l,S2,reverse,2,0.067,0.244,11.61904761904762,False
diagnostic,241111l,S2,reverse,2,0.082,0.2289999999999999,10.9047619047619,False
diagnostic,241111l,S2,reverse,2,0.132,0.179,8.523809523809524,False
diagnostic,241111l,S2,reverse,2,0.147,0.164,7.809523809523809,False
diagnostic,241111l,S2,reverse,2,0.172,0.139,6.61904761904762,False
diagnostic,241111l,S2,reverse,2,0.242,0.069,3.2857142857142856,False
diagnostic,241111l,S2,reverse,2,0.272,0.0389999999999999,1.8571428571428523,False
diagnostic,241111l,S2,reverse,2,0.287,0.024,1.1428571428571428,False
diagnostic,241111m,S2,reverse,2,0.064,0.27,11.73913043478261,False
diagnostic,241111m,S2,reverse,2,0.084,0.25,10.869565217391305,False
diagnostic,241111m,S2,reverse,2,0.099,0.235,10.217391304347826,False
diagnostic,241111m,S2,reverse,2,0.114,0.22,9.565217391304348,False
diagnostic,241111m,S2,reverse,2,0.169,0.165,7.173913043478262,False
diagnostic,241111m,S2,reverse,2,0.194,0.14,6.086956521739131,False
diagnostic,241111m,S2,reverse,2,0.224,0.11,4.782608695652174,False
diagnostic,241111m,S2,reverse,2,0.259,0.075,3.260869565217391,False
diagnostic,241111m,S2,reverse,2,0.274,0.06,2.608695652173913,False
diagnostic,250722a,S2,reverse,2,0.069,0.408,24.0,False
diagnostic,250722a,S2,reverse,2,0.084,0.3929999999999999,23.11764705882352,False
diagnostic,250722a,S2,reverse,2,0.109,0.368,21.64705882352941,False
diagnostic,250722a,S2,reverse,2,0.129,0.348,20.47058823529412,False
diagnostic,250722a,S2,reverse,2,0.169,0.3079999999999999,18.11764705882352,False
diagnostic,250722a,S2,reverse,2,0.204,0.273,16.058823529411764,False
diagnostic,250722a,S2,reverse,2,0.224,0.253,14.88235294117647,False
diagnostic,250722a,S2,reverse,2,0.284,0.193,11.352941176470589,False
diagnostic,250722a,S2,reverse,2,0.309,0.1679999999999999,9.882352941176464,False
diagnostic,250722a,S2,reverse,2,0.359,0.118,6.941176470588235,False
diagnostic,250722a,S2,reverse,2,0.434,0.0429999999999999,2.5294117647058765,False
diagnostic,250722a,S2,reverse,2,0.464,0.0129999999999999,0.7647058823529352,True
diagnostic,250722b,S2,reverse,2,0.052,0.5469999999999999,32.17647058823529,False
diagnostic,250722b,S2,reverse,2,0.117,0.482,28.352941176470587,False
diagnostic,250722b,S2,reverse,2,0.208,0.391,23.0,False
diagnostic,250722b,S2,reverse,2,0.223,0.376,22.11764705882353,False
diagnostic,250722b,S2,reverse,2,0.298,0.301,17.705882352941174,False
diagnostic,250722b,S2,reverse,2,0.353,0.246,14.470588235294116,False
diagnostic,250722b,S2,reverse,2,0.378,0.2209999999999999,12.999999999999991,False
diagnostic,250722b,S2,reverse,2,0.398,0.2009999999999999,11.8235294117647,False
diagnostic,250722b,S2,reverse,2,0.413,0.186,10.941176470588234,False
diagnostic,250722b,S2,reverse,2,0.493,0.1059999999999999,6.235294117647053,False
diagnostic,250722c,S2,reverse,2,0.073,0.407,23.941176470588232,False
diagnostic,250722c,S2,reverse,2,0.128,0.352,20.70588235294117,False
diagnostic,250722c,S2,reverse,2,0.158,0.3219999999999999,18.94117647058823,False
diagnostic,250722c,S2,reverse,2,0.218,0.262,15.411764705882351,False
diagnostic,250722c,S2,reverse,2,0.238,0.242,14.235294117647058,False
diagnostic,250722c,S2,reverse,2,0.268,0.2119999999999999,12.47058823529411,False
diagnostic,250722c,S2,reverse,2,0.353,0.127,7.470588235294117,False
diagnostic,250722c,S2,reverse,2,0.463,0.0169999999999999,0.999999999999994,True
diagnostic,250722d,S2,reverse,2,0.081,0.364,21.41176470588235,False
diagnostic,250722d,S2,reverse,2,0.111,0.334,19.647058823529413,False
diagnostic,250722d,S2,reverse,2,0.216,0.229,13.470588235294118,False
diagnostic,250722d,S2,reverse,2,0.271,0.174,10.235294117647058,False
diagnostic,250722d,S2,reverse,2,0.306,0.139,8.176470588235293,False
diagnostic,250722d,S2,reverse,2,0.386,0.059,3.4705882352941173,False
diagnostic,250722e,S2,reverse,2,0.094,0.389,22.88235294117647,False
diagnostic,250722e,S2,reverse,2,0.124,0.359,21.117647058823525,False
diagnostic,250722e,S2,reverse,2,0.139,0.344,20.23529411764705,False
diagnostic,250722e,S2,reverse,2,0.177,0.306,18.0,False
diagnostic,250722e,S2,reverse,2,0.212,0.271,15.941176470588236,False
diagnostic,250722e,S2,reverse,2,0.237,0.246,14.470588235294116,False
diagnostic,250722e,S2,reverse,2,0.252,0.2309999999999999,13.58823529411764,False
diagnostic,250722e,S2,reverse,2,0.315,0.1679999999999999,9.882352941176464,False
diagnostic,250722e,S2,reverse,2,0.36,0.123,7.235294117647058,False
diagnostic,250722e,S2,reverse,2,0.38,0.1029999999999999,6.058823529411758,False
diagnostic,250722e,S2,reverse,2,0.42,0.063,3.705882352941176,False
diagnostic,250722e,S2,reverse,2,0.435,0.0479999999999999,2.8235294117646994,False
diagnostic,250722e,S2,reverse,2,0.46,0.0229999999999999,1.352941176470582,False
diagnostic,250722f,S2,reverse,2,0.077,0.2209999999999999,12.999999999999991,False
diagnostic,250722f,S2,reverse,2,0.222,0.0759999999999999,4.470588235294112,False
diagnostic,250722f,S2,reverse,2,0.252,0.0459999999999999,2.7058823529411704,False
diagnostic,250722f,S2,reverse,2,0.272,0.0259999999999999,1.5294117647058765,False
diagnostic,250722g,S2,reverse,2,0.045,0.232,15.466666666666669,False
diagnostic,250722g,S2,reverse,2,0.06,0.217,14.466666666666669,False
diagnostic,250722g,S2,reverse,2,0.13,0.147,9.8,False
diagnostic,250722g,S2,reverse,2,0.163,0.114,7.6,False
diagnostic,250722g,S2,reverse,2,0.206,0.071,4.733333333333333,False
diagnostic,250722g,S2,reverse,2,0.256,0.021,1.4,False
diagnostic,250722h,S2,reverse,2,0.136,0.087,5.8,False
diagnostic,250722i,S2,reverse,2,0.063,0.188,12.533333333333331,False
diagnostic,250722i,S2,reverse,2,0.088,0.163,10.866666666666667,False
diagnostic,250722i,S2,reverse,2,0.118,0.133,8.866666666666667,False
diagnostic,250722i,S2,reverse,2,0.133,0.118,7.866666666666666,False
diagnostic,250722i,S2,reverse,2,0.243,0.008,0.5333333333333333,True
diagnostic,250722j,S2,reverse,2,0.068,0.197,13.133333333333336,False
