model,domain,snr_db,method,replicate,scored_samples,declared_stream,sign_accuracy,correlation,nrmse,integrated_error,declared_child_occupancy,switch_count
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,0,7681,quantum state 2,0.4420089748015188,-0.14115183495599645,0.6530669022141226,1.0404035556714777,0.3080328082280953,36
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,1,7681,quantum state 2,0.516396272005523,0.0686712148965537,0.7672064192899203,0.9183304542659175,0.2612941023304257,37
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,2,7681,quantum state 2,0.536416983085951,0.0035169258583348127,0.7266643800047139,0.6203976574445056,0.2637677385757063,47
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,3,7681,quantum state 2,0.6520538488091129,0.28177958379944684,0.5264618289613544,0.4569921349169376,0.3963025647702122,33
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,4,7681,quantum state 2,0.5887124611667242,0.17556159723114112,0.5977041120448723,0.569452855291696,0.5975784403072517,79
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,5,7681,quantum state 2,0.4905074214704867,-0.19141778522678254,0.6643692589098469,1.038461933581892,0.23408410363233953,62
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,6,7681,quantum state 2,0.6467034863652054,0.37690243430281745,0.45929302061539057,0.42344836783475137,0.35138653821117044,60
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,7,7681,quantum state 2,0.6777701070072488,0.34554295143325453,0.500571239816488,0.018091760985169767,0.5824762400729072,54
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,8,7681,quantum state 2,0.5381429064549534,0.02851313747425154,0.6561290549055806,0.9849816144779039,0.23369352948834787,30
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,9,7681,quantum state 2,0.5930272695892302,0.14182812404554018,0.5225794867656607,0.5252682492387486,0.3460486915766176,76
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,10,7681,quantum state 2,0.4718674490852606,-0.207818154330085,0.8726723614791004,1.3582233523105713,0.23135008462439788,42
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,11,7681,quantum state 2,0.5849154297549188,0.29925695038442696,0.7663004667819178,0.16009027060833472,0.13930477802369484,18
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,12,7681,quantum state 2,0.6470486710390059,0.3307742718152083,0.7389423664875416,0.16147469769942813,0.4791042832964458,45
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,13,7681,quantum state 2,0.6415257162581981,0.3629023759635431,0.4882067819700641,0.1300959943268453,0.27444343184481185,40
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,14,7681,quantum state 2,0.6708664135312392,0.3414141424447012,0.6899021643830591,0.20424320749415759,0.3956516078635594,62
Open two-level probability,Non-Hermitian quantum continuity,0,repeated_parent_reselection,15,7681,quantum state 2,0.649292371418709,0.24263800147401474,0.6458004468110562,0.10220692359248133,0.6122900663976045,41
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,0,7681,quantum state 2,0.5640317569899896,0.0997762050988,2.8778566187879075,0.0847652472444325,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,1,7681,quantum state 2,0.5343458750431481,0.07732866470475827,2.8562144732344374,0.05415490713631518,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,2,7681,quantum state 2,0.5422851225405592,0.11652960589568588,2.7058868462892907,0.025374512775748065,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,3,7681,quantum state 2,0.5388332758025544,0.09362583485945347,2.661873664619945,0.04430111757754731,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,4,7681,quantum state 2,0.5419399378667588,0.10091459572162631,3.040327528452844,0.018844434817461862,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,5,7681,quantum state 2,0.5448740075940628,0.09181771548286662,2.6581750434925557,0.15592300181349525,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,6,7681,quantum state 2,0.5267518122195375,0.10028886320609216,2.5745081031904102,0.07558625077765144,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,7,7681,quantum state 2,0.5469451156368658,0.09707860909144923,2.7222237990880327,0.06445256199810537,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,8,7681,quantum state 2,0.5453917846047636,0.09233481548678475,2.760920223852252,0.08245237286265272,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,9,7681,quantum state 2,0.5536762167759751,0.1164198726726158,2.698352091154475,0.0671033196601557,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,10,7681,quantum state 2,0.5541939937866759,0.10302901410927891,2.658729767297845,0.04675221963950446,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,11,7681,quantum state 2,0.5429754918881602,0.12268262643334421,2.683118483214063,0.0008024533269179437,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,12,7681,quantum state 2,0.536416983085951,0.09168918386217537,2.7680637100235637,0.08986280295033838,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,13,7681,quantum state 2,0.5377977217811529,0.09915528873175104,2.745106538781088,0.056011181586864425,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,14,7681,quantum state 2,0.5360717984121505,0.09656144324289143,2.794357813602835,0.0311618670397967,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_child_no_memory,15,7681,quantum state 2,0.5372799447704522,0.09555760874897536,2.867153690549446,0.08710318255664905,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,0,7681,quantum state 2,0.4033482913358647,-0.2573132486537243,0.644246889689733,1.2056101477708543,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,1,7681,quantum state 2,0.3976527442181567,-0.2673899541737086,0.8339365562242907,1.488818837152657,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,2,7681,quantum state 2,0.5119088712461167,-0.1689435684821074,0.6066672360684972,1.0763924861524115,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,3,7681,quantum state 2,0.5284777355885398,0.1795647118182768,0.5295954364149903,0.7814912133952981,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,4,7681,quantum state 2,0.4313082499137038,-0.2016140292146832,0.6609140353685846,1.2757928202157955,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,5,7681,quantum state 2,0.4547808077321367,-0.24410599083857537,0.6526023808357485,1.2753630071489366,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,6,7681,quantum state 2,0.5410769761822575,0.026694573550961706,0.5116895522680095,0.9451127490147201,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,7,7681,quantum state 2,0.5029340697273041,-0.05942449394682172,0.48723041795700317,1.0347912563838066,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,8,7681,quantum state 2,0.46824301001035556,-0.19534536217962262,0.6588521174882958,1.2928400219171103,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,9,7681,quantum state 2,0.5509147393855712,0.09495101900529969,0.5151955880478796,0.7828048084418945,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,10,7681,quantum state 2,0.4323438039351053,-0.2434839695157368,0.8717945005131919,1.608316257768094,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,11,7681,quantum state 2,0.5761132205730065,0.2856301160881595,0.76845991101025,0.26030017862456045,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,12,7681,quantum state 2,0.47359337245426303,-0.20265568383496263,0.7520181656099604,1.4934705047680747,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,13,7681,quantum state 2,0.5219192267863307,0.15858687760030832,0.49643927613616684,0.7647494668456667,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,14,7681,quantum state 2,0.5402140144977563,0.2704370006874997,0.6980973988583941,0.3198258858638111,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,wrong_fixed_child,15,7681,quantum state 2,0.4927511218501899,0.25239676457829474,0.6261805660528919,0.5139863283179196,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,0,7681,quantum state 2,0.6083879875733518,0.04323571579537918,0.439139524605319,0.6372210511199309,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,1,7681,quantum state 2,0.6190887124611667,0.05720036069578474,0.4233372827230897,0.6136476868318158,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,2,7681,quantum state 2,0.7022782188470832,0.3984140566298019,0.34161470268887556,0.2955980820500921,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,3,7681,quantum state 2,0.699344149119779,0.28409602557977237,0.3426492900004347,0.5001895265028179,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,4,7681,quantum state 2,0.5923369002416292,0.024809396973621275,0.5002191908469636,0.7987354169128644,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,5,7681,quantum state 2,0.66430790472903,0.16837229371115142,0.37697519180643047,0.5522593998360181,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,6,7681,quantum state 2,0.7138419054193994,0.30663180354929276,0.32533526539463864,0.5038258044933158,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,7,7681,quantum state 2,0.7252329996548154,0.4382840670951057,0.3035036817925175,0.37252317582603256,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,8,7681,quantum state 2,0.59285467725233,-0.07447833831535085,0.5367038197871521,0.8360371370335542,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,9,7681,quantum state 2,0.6983085950983776,0.4135318273510265,0.3272302479254547,0.3107997338768283,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,10,7681,quantum state 2,0.6394546082153952,-0.03738838970408664,0.5343589050088835,0.8424929430886396,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,11,7681,quantum state 2,0.6651708664135313,0.48830978428905175,0.41031585279635263,0.10108332367039614,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,12,7681,quantum state 2,0.7262685536762168,0.4382083311994764,0.3015782512804314,0.4286904988979353,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,13,7681,quantum state 2,0.6855367621677597,0.42792050573810914,0.32500883329628794,0.3040245888665736,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,14,7681,quantum state 2,0.7497411114946496,0.45715763623670835,0.3120588856578693,0.27256998402832006,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,compressed_parent,15,7681,quantum state 2,0.7074559889540905,0.32651715993926334,0.3497053462584882,0.4579081996832247,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,0,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,1,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,2,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,3,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,4,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,5,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,6,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,7,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,8,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,9,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,10,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,11,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,12,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,13,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,14,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,zero_other,15,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,0,offline_centered_child,0,7361,quantum state 2,0.5869565217391305,0.17080708749922088,1.4555829698122429,0.04744742562145973,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,offline_centered_child,1,7361,quantum state 2,0.5847643405188162,0.13604566817221184,1.4548050039749516,0.03437175467158229,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,offline_centered_child,2,7361,quantum state 2,0.5862257946656924,0.19334870286029127,1.4569642941841983,0.0070739554244021625,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,offline_centered_child,3,7361,quantum state 2,0.5860431128973328,0.14732170827472785,1.4541081245192582,0.0321093277387032,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,offline_centered_child,4,7361,quantum state 2,0.5820241139934235,0.18937573701516552,1.4534748293827182,0.05486405806013195,1.0,0
