date,MJD,pole_x,pole_y,pole_x_rate,pole_y_rate,ut1_utc,lod,sigma_x_pole,sigma_y_pole,sigma_UT1-UTC,sigma_LOD
1984-07-24,45905.0,0.205416,0.493377,0.003761,-0.003455,0.0824397,0.0004997,0.001046,0.00084,9.53e-05,0.0003056
1984-07-25,45906.0,0.210111,0.490843,0.004492,-0.002828,0.081973,0.0004393,0.001209,0.000943,9.66e-05,0.0004297
1984-07-26,45907.0,0.215391,0.488738,0.004839,-0.002386,0.0815395,0.0004373,0.001382,0.001053,9.9e-05,0.0005917
1984-07-27,45908.0,0.221336,0.486399,0.004484,-0.002395,0.0810665,0.0005226,0.001515,0.001158,0.0001021,0.0007274
1984-07-28,45909.0,0.226829,0.483649,0.003689,-0.002651,0.0804585,0.0007076,0.001628,0.001266,0.000105,0.0007409
1984-07-29,45910.0,0.224784,0.478476,0.003199,-0.002807,0.0796232,0.0009713,0.001435,0.001184,0.0001069,0.0005903
1984-07-30,45911.0,0.229356,0.477496,0.003161,-0.002816,0.078508,0.0012496,0.001202,0.000998,0.0001097,0.0004583
1984-07-31,45912.0,0.231912,0.47449,0.003176,-0.002835,0.0771497,0.0014709,0.00112,0.000925,0.0001172,0.0003672
1984-08-01,45913.0,0.235708,0.471693,0.003225,-0.002907,0.0755933,0.0016149,0.001031,0.000847,0.0001271,0.0002728
1984-08-02,45914.0,0.240123,0.469007,0.003231,-0.003008,0.0739697,0.0016122,0.000909,0.000759,0.0001326,0.0002059
1984-08-03,45915.0,0.243365,0.465795,0.003217,-0.002998,0.0724123,0.0014792,0.000802,0.000688,0.0001271,0.0001773
1984-08-04,45916.0,0.245755,0.462196,0.003243,-0.002861,0.0710457,0.0012411,0.000696,0.000616,0.0001174,0.0001647
1984-08-05,45917.0,0.248868,0.458906,0.003233,-0.00293,0.0699455,0.0009549,0.000613,0.000562,0.0001119,0.0001576
1984-08-06,45918.0,0.25316,0.456098,0.002988,-0.003542,0.0691345,0.0006852,0.000583,0.000542,0.0001107,0.000151
1984-08-07,45919.0,0.255524,0.452791,0.002503,-0.004369,0.0685466,0.0005066,0.000565,0.000526,0.0001086,0.0001413
1984-08-08,45920.0,0.257291,0.44904,0.002068,-0.004736,0.0680855,0.0004289,0.000584,0.000534,0.0001097,0.0001351
1984-08-09,45921.0,0.25917,0.445024,0.002008,-0.004405,0.0676566,0.0004449,0.000644,0.00057,0.0001161,0.0001308
1984-08-10,45922.0,0.261525,0.440987,0.002411,-0.003632,0.0671662,0.000549,0.000734,0.000623,0.0001272,0.0001253
1984-08-11,45923.0,0.264496,0.437194,0.003033,-0.002864,0.0665359,0.000716,0.000821,0.000675,0.0001403,0.0001192
1984-08-12,45924.0,0.267981,0.43391,0.003483,-0.002423,0.0657247,0.0009121,0.000876,0.000708,0.0001495,0.0001145
1984-08-13,45925.0,0.271817,0.431322,0.003528,-0.002376,0.0647076,0.0011216,0.001013,0.000778,0.0001484,0.0001113
1984-08-14,45926.0,0.275158,0.42901,0.003287,-0.002603,0.0634862,0.0013124,0.001102,0.000825,0.0001381,0.0001078
1984-08-15,45927.0,0.277766,0.42637,0.003058,-0.002911,0.0620987,0.0014521,0.001106,0.000826,0.000124,0.0001033
1984-08-16,45928.0,0.280295,0.423149,0.002938,-0.003131,0.0606037,0.0015258,0.001109,0.000828,0.0001113,9.92e-05
1984-08-17,45929.0,0.283394,0.419376,0.002713,-0.003207,0.0590707,0.0015278,0.001015,0.000776,0.0001048,9.7e-05
1984-08-18,45930.0,0.286094,0.416031,0.002233,-0.003275,0.0575711,0.0014602,0.000989,0.000762,0.0001073,9.8e-05
1984-08-19,45931.0,0.287937,0.413192,0.001709,-0.003537,0.05617,0.0013344,0.00103,0.000788,0.0001175,0.0001014
1984-08-20,45932.0,0.289405,0.409951,0.001391,-0.003959,0.0549158,0.0011707,0.001005,0.000776,0.0001322,0.0001059
1984-08-21,45933.0,0.290793,0.405816,0.001272,-0.004264,0.0538329,0.0009963,0.000883,0.000709,0.0001463,0.0001099
1984-08-22,45934.0,0.292051,0.401141,0.001148,-0.004233,0.0529154,0.0008494,0.000757,0.000639,0.0001557,0.0001135
1984-08-23,45935.0,0.293021,0.396649,0.00086,-0.003957,0.0521085,0.000784,0.000728,0.000626,0.0001611,0.0001196
1984-08-24,45936.0,0.293596,0.392679,0.000467,-0.003756,0.0513054,0.0008456,0.000731,0.000636,0.0001667,0.0001282
1984-08-25,45937.0,0.293829,0.389063,0.000195,-0.003819,0.0503707,0.0010463,0.000734,0.000644,0.0001734,0.0001344
1984-08-26,45938.0,0.293942,0.385392,0.000224,-0.004052,0.049176,0.0013566,0.000743,0.00065,0.0001792,0.0001314
1984-08-27,45939.0,0.294311,0.381414,0.000531,-0.004223,0.0476449,0.0017029,0.00076,0.000656,0.0001795,0.000121
1984-08-28,45940.0,0.29541,0.377504,0.000882,-0.004223,0.0457897,0.0019853,0.000815,0.000683,0.0001671,0.0001129
1984-08-29,45941.0,0.296536,0.372756,0.001099,-0.003964,0.0437237,0.0021232,0.000815,0.000683,0.0001471,0.0001085
1984-08-30,45942.0,0.29752,0.36855,0.001094,-0.00348,0.041596,0.002103,0.000781,0.000659,0.0001302,0.0001091
1984-08-31,45943.0,0.29842,0.365876,0.000792,-0.003146,0.0395641,0.0019376,0.00078,0.000653,0.0001232,0.0001108
1984-09-01,45944.0,0.298951,0.362894,0.000404,-0.003201,0.0377498,0.0016863,0.000794,0.000661,0.0001265,0.0001107
1984-09-02,45945.0,0.299269,0.3595,0.000229,-0.00351,0.0361925,0.0014301,0.0008,0.000664,0.0001294,0.0001166
1984-09-03,45946.0,0.299475,0.35577,0.000331,-0.003872,0.0348747,0.0012143,0.000847,0.000694,0.0001292,0.0001246
1984-09-04,45947.0,0.299876,0.351637,0.000643,-0.004095,0.0337412,0.0010655,0.000888,0.000717,0.0001281,0.0001226
1984-09-05,45948.0,0.300765,0.347659,0.000989,-0.004106,0.032719,0.0009924,0.000839,0.000687,0.0001269,0.0001149
1984-09-06,45949.0,0.301957,0.343724,0.001212,-0.00399,0.0317339,0.0009873,0.000776,0.000647,0.0001261,0.0001074
1984-09-07,45950.0,0.303182,0.339731,0.001281,-0.003868,0.0307285,0.0010355,0.00081,0.000662,0.0001256,0.0001019
1984-09-08,45951.0,0.30434,0.335727,0.001231,-0.003812,0.0296486,0.0011316,0.000906,0.000714,0.0001254,9.55e-05
1984-09-09,45952.0,0.30544,0.331841,0.001045,-0.003821,0.028457,0.0012547,0.000996,0.000763,0.000125,8.71e-05
1984-09-10,45953.0,0.306444,0.32812,0.000676,-0.003873,0.027138,0.0013821,0.000984,0.000756,0.0001247,7.93e-05
1984-09-11,45954.0,0.307117,0.324393,0.00018,-0.003955,0.0256988,0.0014931,0.000898,0.000708,0.0001249,7.45e-05
1984-09-12,45955.0,0.307202,0.320404,-0.000186,-0.004057,0.0241622,0.0015712,0.000955,0.000739,0.0001269,7.39e-05
1984-09-13,45956.0,0.306828,0.316021,-8e-05,-0.004088,0.0225726,0.001598,0.001013,0.000772,0.0001312,7.56e-05
1984-09-14,45957.0,0.306703,0.311609,0.000538,-0.003939,0.0209835,0.0015705,0.001024,0.000778,0.0001372,7.83e-05
1984-09-15,45958.0,0.307555,0.307732,0.001194,-0.00373,0.0194466,0.0014954,0.001035,0.000784,0.0001429,8.1e-05
1984-09-16,45959.0,0.309661,0.304671,0.001264,-0.003766,0.0180036,0.0013851,0.000995,0.000763,0.0001465,8.48e-05
1984-09-17,45960.0,0.310885,0.301026,0.00072,-0.004097,0.0166815,0.0012597,0.001004,0.000767,0.0001472,9.64e-05
1984-09-18,45961.0,0.310709,0.296356,0.000199,-0.004374,0.0154791,0.0011502,0.001062,0.0008,0.0001459,0.0001211
1984-09-19,45962.0,0.310569,0.291628,0.000184,-0.00431,0.0143647,0.0010899,0.00107,0.000807,0.0001426,0.0001579
1984-09-20,45963.0,0.311256,0.287497,0.000517,-0.003989,0.0132705,0.0011168,0.001014,0.00078,0.0001356,0.0001954
1984-09-21,45964.0,0.312332,0.283874,0.00071,-0.003678,0.0120926,0.0012601,0.000954,0.000751,0.0001249,0.0002165
1984-09-22,45965.0,0.312979,0.280361,0.00052,-0.003521,0.010712,0.0015186,0.000949,0.000748,0.0001134,0.0002089
1984-09-23,45966.0,0.312951,0.276772,0.000139,-0.003474,0.0090319,0.0018479,0.000976,0.000761,0.0001047,0.0001779
1984-09-24,45967.0,0.312654,0.2732,-8.6e-05,-0.003464,0.0070202,0.002166,0.001001,0.000773,9.96e-05,0.0001388
1984-09-25,45968.0,0.312628,0.269761,-5e-06,-0.003521,0.0047342,0.0023819,0.00096,0.00075,9.73e-05,0.0001073
1984-09-26,45969.0,0.312969,0.266312,0.000242,-0.0037,0.0023116,0.0024357,0.000864,0.000697,9.64e-05,9.05e-05
1984-09-27,45970.0,0.31324,0.262487,0.000383,-0.003936,-8.26e-05,0.0023256,0.000922,0.000731,9.68e-05,8.77e-05
1984-09-28,45971.0,0.31336,0.258386,0.000238,-0.004079,-0.0022998,0.0020937,0.000972,0.000763,9.84e-05,9.23e-05
1984-09-29,45972.0,0.313283,0.254243,-0.000175,-0.004048,-0.0042564,0.0018188,0.00095,0.000758,0.0001024,0.0001
1984-09-30,45973.0,0.312872,0.25021,-0.000685,-0.003883,-0.0059491,0.0015767,0.000922,0.000753,0.00011,0.0001073
1984-10-01,45974.0,0.312064,0.246385,-0.00109,-0.003706,-0.0074372,0.0014143,0.000897,0.000749,0.0001217,0.0001112
1984-10-02,45975.0,0.310893,0.24277,-0.00128,-0.003621,-0.0088089,0.001344,0.000974,0.000763,0.0001348,0.0001091
1984-10-03,45976.0,0.309586,0.239263,-0.001301,-0.003636,-0.0101524,0.0013555,0.001106,0.00079,0.000145,0.0001016
1984-10-04,45977.0,0.308398,0.235728,-0.00129,-0.003679,-0.01154,0.0014282,0.001113,0.000777,0.0001506,9.17e-05
1984-10-05,45978.0,0.307342,0.232127,-0.001365,-0.003675,-0.0130209,0.0015379,0.000986,0.000714,0.0001532,8.31e-05
1984-10-06,45979.0,0.306191,0.228524,-0.001513,-0.003632,-0.0146199,0.0016619,0.000861,0.000652,0.0001547,7.87e-05
1984-10-07,45980.0,0.304699,0.224953,-0.001604,-0.003637,-0.0163425,0.0017831,0.000908,0.000669,0.0001576,8.01e-05
1984-10-08,45981.0,0.302936,0.221259,-0.001554,-0.003727,-0.0181794,0.0018857,0.00104,0.00073,0.0001631,8.66e-05
1984-10-09,45982.0,0.301161,0.21729,-0.001478,-0.003803,-0.020101,0.0019494,0.001152,0.000783,0.0001704,9.6e-05
1984-10-10,45983.0,0.2996,0.213088,-0.001567,-0.00374,-0.0220608,0.0019606,0.001142,0.000788,0.000177,0.0001051
1984-10-11,45984.0,0.298054,0.209088,-0.00187,-0.003576,-0.0240032,0.0019146,0.00105,0.000763,0.0001801,0.0001105
1984-10-12,45985.0,0.295896,0.205926,-0.00218,-0.003545,-0.0258733,0.0018153,0.001118,0.000786,0.0001768,0.0001108
1984-10-13,45986.0,0.293653,0.202667,-0.002274,-0.00379,-0.0276199,0.0016724,0.001176,0.000805,0.0001674,0.0001076
1984-10-14,45987.0,0.291707,0.198614,-0.002151,-0.004101,-0.0292121,0.0015115,0.001152,0.000793,0.0001549,0.000103
1984-10-15,45988.0,0.289836,0.194279,-0.001867,-0.004111,-0.0306469,0.001363,0.001129,0.000781,0.0001439,9.88e-05
1984-10-16,45989.0,0.287799,0.190447,-0.001422,-0.003683,-0.0319528,0.001259,0.001035,0.000743,0.0001375,9.58e-05
1984-10-17,45990.0,0.286655,0.187279,-0.000998,-0.003075,-0.0331899,0.001234,0.001015,0.000743,0.0001363,9.28e-05
1984-10-18,45991.0,0.286254,0.184499,-0.000935,-0.002694,-0.0344579,0.0013226,0.001066,0.00078,0.000138,8.82e-05
1984-10-19,45992.0,0.285268,0.181821,-0.001215,-0.002715,-0.0358753,0.0015316,0.001049,0.000777,0.0001407,8.23e-05
1984-10-20,45993.0,0.283376,0.178998,-0.001434,-0.002985,-0.0375538,0.0018377,0.000932,0.000718,0.0001432,7.72e-05
1984-10-21,45994.0,0.281452,0.175944,-0.001326,-0.003222,-0.0395636,0.0021811,0.000811,0.000656,0.0001437,7.45e-05
1984-10-22,45995.0,0.280418,0.172708,-0.001143,-0.003268,-0.0419001,0.0024729,0.000833,0.000668,0.0001391,7.56e-05
1984-10-23,45996.0,0.279833,0.169431,-0.001312,-0.003175,-0.0444635,0.0026251,0.000921,0.00072,0.0001286,7.98e-05
1984-10-24,45997.0,0.27859,0.166241,-0.001765,-0.00307,-0.0470897,0.002596,0.000998,0.000764,0.0001151,8.57e-05
1984-10-25,45998.0,0.27601,0.163201,-0.002021,-0.003022,-0.0495999,0.0024009,0.000976,0.000754,0.0001033,9.14e-05
1984-10-26,45999.0,0.273052,0.160209,-0.001834,-0.003027,-0.0518583,0.0021052,0.000883,0.000705,9.63e-05,9.49e-05
1984-10-27,46000.0,0.271818,0.156983,-0.001632,-0.003068,-0.0538054,0.0017956,0.000945,0.000742,9.37e-05,9.64e-05
1984-10-28,46001.0,0.270952,0.153924,-0.001978,-0.003179,-0.0554712,0.001552,0.000998,0.000772,9.26e-05,9.72e-05
1984-10-29,46002.0,0.268786,0.150966,-0.002688,-0.003376,-0.0569443,0.001413,0.000988,0.000764,9.15e-05,9.8e-05
1984-10-30,46003.0,0.265277,0.14747,-0.003089,-0.00353,-0.0583326,0.0013803,0.000979,0.000756,9.05e-05,9.87e-05
1984-10-31,46004.0,0.261121,0.142944,-0.002809,-0.003442,-0.0597329,0.0014333,0.000911,0.000716,8.99e-05,9.87e-05
1984-11-01,46005.0,0.258292,0.139022,-0.002351,-0.003288,-0.0612183,0.0015434,0.000921,0.000718,8.97e-05,9.66e-05
1984-11-02,46006.0,0.256984,0.136394,-0.002142,-0.003209,-0.0628279,0.0016772,0.001002,0.000762,8.96e-05,9.2e-05
1984-11-03,46007.0,0.255795,0.134117,-0.001998,-0.003068,-0.0645722,0.0018091,0.001026,0.000771,8.96e-05,8.59e-05
1984-11-04,46008.0,0.253903,0.131474,-0.001825,-0.002907,-0.0664381,0.0019169,0.000985,0.000737,8.96e-05,8.06e-05
1984-11-05,46009.0,0.251546,0.128371,-0.001795,-0.002891,-0.0683918,0.001981,0.000942,0.0007,8.96e-05,7.81e-05
1984-11-06,46010.0,0.249254,0.125008,-0.00209,-0.003035,-0.0703802,0.0019851,0.00099,0.000718,8.96e-05,7.99e-05
1984-11-07,46011.0,0.247004,0.121658,-0.002616,-0.003165,-0.0723397,0.0019229,0.001102,0.000773,8.96e-05,8.59e-05
1984-11-08,46012.0,0.244438,0.118518,-0.003026,-0.003134,-0.0742051,0.0017986,0.0012,0.000821,8.97e-05,9.45e-05
1984-11-09,46013.0,0.241341,0.115671,-0.003019,-0.002955,-0.0759206,0.0016268,0.001202,0.000819,8.97e-05,0.0001025
1984-11-10,46014.0,0.238199,0.112993,-0.002628,-0.002739,-0.077451,0.0014328,0.00114,0.000783,8.98e-05,0.000107
1984-11-11,46015.0,0.236062,0.110209,-0.00227,-0.002543,-0.0787892,0.0012502,0.001314,0.000855,9.04e-05,0.0001051
1984-11-12,46016.0,0.233678,0.107699,-0.002228,-0.002401,-0.079968,0.0011193,0.00163,0.000974,9.23e-05,9.79e-05
1984-11-13,46017.0,0.230496,0.105551,-0.002303,-0.002374,-0.0810554,0.001072,0.002117,0.001135,9.64e-05,8.85e-05
1984-11-14,46018.0,0.227476,0.103345,-0.002255,-0.002412,-0.0821473,0.0011306,0.002589,0.001292,0.0001046,8.02e-05
1984-11-15,46019.0,0.225521,0.100705,-0.002066,-0.00236,-0.083354,0.0013006,0.002368,0.001221,0.000117,7.52e-05
1984-11-16,46020.0,0.223924,0.098194,-0.001909,-0.002135,-0.0847806,0.0015651,0.002016,0.001119,0.0001311,7.33e-05
1984-11-17,46021.0,0.221916,0.096187,-0.001999,-0.001842,-0.0865018,0.0018803,0.001776,0.001074,0.000142,7.23e-05
1984-11-18,46022.0,0.219406,0.094463,-0.002444,-0.001672,-0.0885368,0.0021801,0.001562,0.001006,0.0001481,7.12e-05
1984-11-19,46023.0,0.216458,0.092789,-0.003168,-0.001733,-0.0908326,0.0023903,0.001288,0.000874,0.0001508,7.02e-05
1984-11-20,46024.0,0.213134,0.091031,-0.003908,-0.001987,-0.0932687,0.0024543,0.000979,0.000725,0.0001511,6.96e-05
1984-11-21,46025.0,0.209399,0.089129,-0.004316,-0.002266,-0.0956871,0.0023551,0.000899,0.00069,0.0001482,6.94e-05
1984-11-22,46026.0,0.205389,0.087096,-0.004137,-0.002371,-0.097935,0.0021237,0.0009,0.000705,0.0001418,6.92e-05
1984-11-23,46027.0,0.20153,0.085007,-0.003394,-0.002203,-0.0999144,0.0018323,0.0009,0.000724,0.0001336,6.9e-05
1984-11-24,46028.0,0.198363,0.082983,-0.002461,-0.001847,-0.1016067,0.0015618,0.0009,0.00074,0.0001265,6.89e-05
1984-11-25,46029.0,0.196161,0.081124,-0.001891,-0.001545,-0.103065,0.0013718,0.0009,0.000749,0.000123,6.88e-05
1984-11-26,46030.0,0.194664,0.079398,-0.002086,-0.001548,-0.104385,0.0012873,0.001059,0.00085,0.0001248,6.9e-05
1984-11-27,46031.0,0.192684,0.077644,-0.003008,-0.001941,-0.1056721,0.0013015,0.001147,0.000902,0.0001312,6.93e-05
1984-11-28,46032.0,0.189237,0.075512,-0.004164,-0.002562,-0.1070109,0.0013852,0.001116,0.000869,0.0001403,6.97e-05
1984-11-29,46033.0,0.184353,0.072716,-0.004891,-0.00307,-0.1084546,0.001507,0.001088,0.000838,0.0001488,7.01e-05
1984-11-30,46034.0,0.178719,0.069221,-0.00479,-0.003168,-0.1100287,0.0016393,0.001002,0.000784,0.000153,7.09e-05
1984-12-01,46035.0,0.174214,0.066138,-0.004099,-0.002914,-0.1117275,0.0017537,0.000992,0.000775,0.0001494,7.31e-05
1984-12-02,46036.0,0.171153,0.063771,-0.003502,-0.00269,-0.1135243,0.0018339,0.00105,0.000806,0.0001385,7.77e-05
1984-12-03,46037.0,0.168292,0.061352,-0.00339,-0.002712,-0.1153803,0.0018695,0.001033,0.000795,0.0001244,8.39e-05
1984-12-04,46038.0,0.164824,0.058511,-0.003604,-0.002823,-0.1172454,0.0018503,0.000911,0.000721,0.0001122,8.99e-05
1984-12-05,46039.0,0.16091,0.05555,-0.003772,-0.00274,-0.119062,0.0017738,0.000784,0.000643,0.0001065,9.39e-05
1984-12-06,46040.0,0.15707,0.052975,-0.003762,-0.002382,-0.1207766,0.0016488,0.000828,0.00067,0.0001108,9.68e-05
1984-12-07,46041.0,0.153388,0.050935,-0.003749,-0.001944,-0.1223494,0.0014932,0.000955,0.000751,0.0001247,0.0001004
1984-12-08,46042.0,0.149608,0.049239,-0.003875,-0.001653,-0.1237615,0.0013323,0.001064,0.000822,0.0001448,0.000105
1984-12-09,46043.0,0.145462,0.047603,-0.004102,-0.001571,-0.1250238,0.0011995,0.001064,0.000826,0.0001646,0.0001093
1984-12-10,46044.0,0.141042,0.045932,-0.004331,-0.001598,-0.1261816,0.001129,0.000991,0.000787,0.0001772,0.0001124
1984-12-11,46045.0,0.136822,0.044417,-0.00455,-0.00159,-0.1273114,0.001146,0.001075,0.000833,0.0001818,0.0001151
1984-12-12,46046.0,0.132256,0.04285,-0.004741,-0.001433,-0.1285048,0.0012555,0.001134,0.000869,0.0001834,0.0001191
1984-12-13,46047.0,0.127196,0.041314,-0.004776,-0.001139,-0.1298474,0.0014395,0.001104,0.000859,0.0001846,0.000123
1984-12-14,46048.0,0.122258,0.040181,-0.004631,-0.000944,-0.1313954,0.0016595,0.001075,0.00085,0.0001862,0.0001283
1984-12-15,46049.0,0.118018,0.03964,-0.004495,-0.001144,-0.1331611,0.0018629,0.000992,0.000809,0.0001874,0.000132
1984-12-16,46050.0,0.113718,0.038388,-0.00456,-0.001673,-0.1350953,0.0019912,0.000978,0.000795,0.0001871,0.0001384
1984-12-17,46051.0,0.108839,0.036099,-0.004797,-0.002037,-0.1371052,0.0020093,0.001027,0.00081,0.0001852,0.0001523
1984-12-18,46052.0,0.103635,0.033863,-0.005082,-0.001913,-0.1390717,0.0019034,0.001019,0.0008,0.0001804,0.0001729
1984-12-19,46053.0,0.098286,0.032341,-0.005355,-0.001464,-0.1408755,0.0016901,0.000929,0.00075,0.0001714,0.0001937
1984-12-20,46054.0,0.092768,0.031367,-0.005593,-0.001079,-0.1424329,0.0014214,0.00083,0.000696,0.0001595,0.0002078
1984-12-21,46055.0,0.087055,0.030457,-0.005742,-0.000986,-0.1437231,0.0011665,0.000797,0.000669,0.000149,0.0001986
1984-12-22,46056.0,0.081327,0.029338,-0.005693,-0.001113,-0.1447915,0.0009874,0.000785,0.000647,0.0001426,0.0001672
1984-12-23,46057.0,0.075922,0.028079,-0.005343,-0.001217,-0.1457363,0.0009226,0.000773,0.000625,0.0001395,0.0001326
1984-12-24,46058.0,0.071107,0.026883,-0.004699,-0.001143,-0.1466765,0.0009728,0.000865,0.000663,0.0001385,0.0001156
1984-12-25,46059.0,0.06694,0.02589,-0.003936,-0.000928,-0.1477103,0.0011054,0.001109,0.000781,0.0001383,0.0001101
1984-12-26,46060.0,0.063329,0.025109,-0.003327,-0.000707,-0.1489033,0.0012851,0.001341,0.000893,0.0001383,0.0001047
1984-12-27,46061.0,0.060229,0.024488,-0.003076,-0.000575,-0.1502846,0.0014762,0.001566,0.000978,0.0001383,9.62e-05
1984-12-28,46062.0,0.057345,0.023929,-0.003175,-0.000534,-0.1518497,0.0016485,0.001895,0.001082,0.0001383,8.7e-05
1984-12-29,46063.0,0.054305,0.023357,-0.003414,-0.000527,-0.1535684,0.0017803,0.002164,0.001167,0.0001383,8.03e-05
1984-12-30,46064.0,0.04935,0.022774,-0.003474,-0.000491,-0.1553918,0.0018575,0.002,0.001149,0.0001382,7.67e-05
1984-12-31,46065.0,0.045807,0.022317,-0.003147,-0.000389,-0.1572636,0.0018797,0.001863,0.001228,0.0001382,7.78e-05
1985-01-01,46066.0,0.043272,0.022327,-0.002401,-0.000218,-0.1591277,0.0018427,0.001857,0.001416,0.0001151,8.02e-05
1985-01-02,46067.0,0.040763,0.022329,-0.002819,0.000369,-0.16093,0.0017548,0.001741,0.001421,0.0001144,8.86e-05
1985-01-03,46068.0,0.036666,0.022913,-0.003525,0.000447,-0.1626239,0.0016274,0.001445,0.001192,0.0001126,9.66e-05
1985-01-04,46069.0,0.031788,0.0235,-0.003327,0.00016,-0.1641795,0.0014835,0.001131,0.00095,0.0001086,0.0001016
1985-01-05,46070.0,0.027541,0.023579,-0.00275,-0.00013,-0.1655951,0.0013522,0.001081,0.00089,0.0001014,0.0001039
1985-01-06,46071.0,0.024016,0.023364,-0.002765,3.6e-05,-0.1669017,0.0012731,0.001135,0.000905,9.18e-05,0.0001054
1985-01-07,46072.0,0.020255,0.023521,-0.003334,0.000519,-0.1681708,0.0012821,0.001185,0.000918,8.31e-05,0.0001072
1985-01-08,46073.0,0.015605,0.024372,-0.003754,0.000816,-0.169501,0.0013957,0.001129,0.000893,7.73e-05,0.000109
1985-01-09,46074.0,0.01055,0.02549,-0.003372,0.000561,-0.1709932,0.001601,0.000966,0.000829,7.43e-05,0.000113
1985-01-10,46075.0,0.006292,0.026082,-0.002538,8.8e-05,-0.1727199,0.0018562,0.000982,0.000888,7.3e-05,0.000128
1985-01-11,46076.0,0.003171,0.02608,-0.002104,6.1e-05,-0.1747,0.0020955,0.001109,0.001066,7.24e-05,0.0001606
1985-01-12,46077.0,0.00042,0.026263,-0.002417,0.000709,-0.1768843,0.0022554,0.001252,0.001266,7.22e-05,0.0002093
1985-01-13,46078.0,-0.002981,0.027505,-0.003186,0.00168,-0.1791699,0.0022933,0.001355,0.001409,7.22e-05,0.0002588
1985-01-14,46079.0,-0.007493,0.030067,-0.003753,0.002309,-0.1814258,0.0021965,0.001339,0.001528,7.21e-05,0.0002888
1985-01-15,46080.0,-0.012603,0.033256,-0.003654,0.002196,-0.1835246,0.0019846,0.001286,0.001515,7.21e-05,0.00029
1985-01-16,46081.0,-0.017333,0.036042,-0.002916,0.001499,-0.1853722,0.0017036,0.001209,0.001381,7.21e-05,0.000273
1985-01-17,46082.0,-0.020871,0.037747,-0.001844,0.00064,-0.1869295,0.0014143,0.001088,0.001169,7.21e-05,0.0002501
1985-01-18,46083.0,-0.022895,0.038296,-0.000881,3e-05,-0.1882184,0.0011759,0.000963,0.000949,7.21e-05,0.0002303
1985-01-19,46084.0,-0.023751,0.03815,-0.000523,-0.000144,-0.1893129,0.0010303,0.00088,0.000801,7.23e-05,0.0002204
1985-01-20,46085.0,-0.024419,0.037929,-0.001244,0.000103,-0.1903163,0.0009946,0.00095,0.000799,7.34e-05,0.0002246
1985-01-21,46086.0,-0.026512,0.038236,-0.002893,0.000714,-0.1913353,0.0010579,0.001087,0.000847,7.64e-05,0.0002393
1985-01-22,46087.0,-0.030992,0.039529,-0.004415,0.001547,-0.1924547,0.0011895,0.001196,0.000884,8.32e-05,0.0002575
1985-01-23,46088.0,-0.037292,0.04195,-0.004428,0.002029,-0.1937238,0.0013512,0.001262,0.000907,9.62e-05,0.0002721
1985-01-24,46089.0,-0.042909,0.044673,-0.002652,0.001525,-0.1951549,0.001508,0.00132,0.000927,0.0001168,0.000278
1985-01-25,46090.0,-0.045707,0.046391,-0.001316,0.000582,-0.1967285,0.0016332,0.001313,0.000914,0.0001406,0.0002725
1985-01-26,46091.0,-0.047284,0.046894,-0.001908,0.000262,-0.1984022,0.0017043,0.001301,0.000919,0.0001593,0.0002641
1985-01-27,46092.0,-0.050244,0.047291,-0.003262,0.000934,-0.2001141,0.0017082,0.001313,0.00096,0.0001696,0.0002542
1985-01-28,46093.0,-0.055059,0.048892,-0.003858,0.001952,-0.2017954,0.0016432,0.001324,0.001,0.0001741,0.0002426
1985-01-29,46094.0,-0.060274,0.051824,-0.002834,0.001948,-0.2033805,0.0015171,0.001242,0.000977,0.0001768,0.0002335
1985-01-30,46095.0,-0.063483,0.054184,-0.001096,0.000826,-0.2048162,0.001349,0.001203,0.00095,0.0001818,0.0002301
1985-01-31,46096.0,-0.064425,0.05488,-0.000674,0.000285,-0.2060712,0.0011586,0.001226,0.00095,0.0001914,0.0002295
1985-02-01,46097.0,-0.065413,0.055283,-0.001552,0.000913,-0.2071356,0.000973,0.001205,0.000936,0.000204,0.0002293
