Name,Time_s,D_px,D_mm,D_smooth_mm,u_breakup,r_observed_mm_s,r_mechanical_mm_s,r_unresolved_mm_s,x_rate_ara,Bo_local,G_height_proxy,fluid,D0_mm,coverage
241112l,1.313,13.0,0.158536585365854,0.1532859121962731,0.5679065743944637,0.1611010289747379,0.10984370791818215,0.051257321056555755,0.6363375998621755,0.0019072897434990659,0.34970441139008507,S3,2.0,0.9031141868512111
241112l,1.314,13.0,0.158536585365854,0.15316455009506638,0.5683391003460209,0.16113087039317728,0.10970432053783796,0.051426549855339315,0.6383202638929809,0.0019042707960323438,0.34968116752632616,S3,2.0,0.9031141868512111
241112l,1.315,13.0,0.158536585365854,0.15304314003307493,0.5687716262975778,0.16113939651273135,0.10956521090588782,0.05157418560684353,0.6401188874102397,0.0019012530480914177,0.3496574121519994,S3,2.0,0.9031141868512111
241112l,1.316,13.0,0.158536585365854,0.15292173530005956,0.569204152249135,0.16112660733340023,0.10942637826817148,0.05170022906522875,0.6417342228059403,0.001898237825497813,0.3496332668681192,S3,2.0,0.9031141868512111
241112l,1.317,13.0,0.158536585365854,0.15280038918578107,0.5696366782006921,0.16109250285518378,0.10928782187312058,0.0518046809820632,0.6431668769667537,0.001895226449872158,0.34960885362867655,S3,2.0,0.9031141868512111
241112l,1.318,13.0,0.158536585365854,0.1526791549800002,0.5700692041522492,0.16103708307808215,0.10914954097174799,0.05188754210633416,0.6444173120196844,0.0018922202386369485,0.34958429474063935,S3,2.0,0.9031141868512111
241112l,1.319,13.0,0.158536585365854,0.15255808597247777,0.5705017301038062,0.16096034800209522,0.10901153481763697,0.05194881318445825,0.6454858457908159,0.001889220505023929,0.3495597128639521,S3,2.0,0.9031141868512111
241112l,1.32,13.0,0.158536585365854,0.15243723545297455,0.5709342560553634,0.16086229762722307,0.10887380266693052,0.05198849496029255,0.6463726519780161,0.001886228558086075,0.34953523101153655,S3,2.0,0.9031141868512111
241112l,1.321,12.0,0.146341463414634,0.1523166567112513,0.5713667820069205,0.16074293195346565,0.10873634377832088,0.052006588175144766,0.6470777600373799,0.0018832457027141908,0.3495109725492903,S3,2.0,0.9031141868512111
241112l,1.322,12.0,0.146341463414634,0.15219640303706886,0.5717993079584776,0.16060225098082298,0.10859915741303866,0.05200309356778432,0.6476010547821506,0.001880273239658122,0.34948706119608886,S3,2.0,0.9031141868512111
241112l,1.323,13.0,0.158536585365854,0.15207652772018795,0.5722318339100346,0.16044025470929507,0.10846224283484285,0.051978011874452223,0.6479422756917487,0.0018773124655525643,0.34946362102378337,S3,2.0,0.9031141868512111
241112l,1.324,12.0,0.146341463414634,0.15195708405036937,0.5726643598615918,0.1602569431388819,0.10832559931000968,0.05193134382887221,0.6481010159274967,0.001874364672947499,0.3494407764572026,S3,2.0,0.9031141868512111
241112l,1.325,12.0,0.146341463414634,0.15183812531737398,0.5730968858131488,0.16005231626958347,0.1081892261073229,0.05186309016226057,0.6480767210504493,0.0018714311503432296,0.3494186522741517,S3,2.0,0.9031141868512111
241112l,1.326,12.0,0.146341463414634,0.15171970481096245,0.573529411764706,0.1598263741013998,0.10805312249806277,0.051773251603337025,0.6478686874356563,0.0018685131822300273,0.3493973736054126,S3,2.0,0.9031141868512111
241112l,1.327,12.0,0.146341463414634,0.15154471935507038,0.573961937716263,0.1602739953779901,0.10791728775599635,0.052356707621993764,0.6533400193651594,0.0018642055798554183,0.3492453448843211,S3,2.0,0.9031141868512111
241112l,1.328,12.0,0.146341463414634,0.15142579259593145,0.5743944636678201,0.16000968567181298,0.10778172115736664,0.052227964514446334,0.6528100382819103,0.0018612808070708215,0.34922202063000035,S3,2.0,0.9031141868512111
241112l,1.329,12.0,0.146341463414634,0.15130755327470655,0.5748269896193772,0.15972406066675063,0.107646421980883,0.05207763868586762,0.652095100368413,0.0018583752167725808,0.349199889031738,S3,2.0,0.9031141868512111
241112l,1.33,12.0,0.146341463414634,0.15119005468115657,0.5752595155709344,0.15941712036280295,0.10751138950771033,0.05190573085509262,0.6511939337125784,0.001855490077377219,0.34917907657927694,S3,2.0,0.9031141868512111
241112l,1.331,12.0,0.146341463414634,0.15101619363921706,0.5756920415224914,0.15978374350362937,0.10737662302145952,0.05240712048216985,0.6559756247165339,0.0018512250884751647,0.34902761047615516,S3,2.0,0.9031141868512111
241112l,1.332,12.0,0.146341463414634,0.15089859379512158,0.5761245674740485,0.15943843566168825,0.10724212180817703,0.052196313853511214,0.6547519566018115,0.0018483430264786159,0.3490056922356323,S3,2.0,0.9031141868512111
241112l,1.333,12.0,0.146341463414634,0.15072472742420598,0.5765570934256056,0.15976669126452117,0.107107885156335,0.05265880610818617,0.6591963029515393,0.0018440861338613124,0.3488531553553836,S3,2.0,0.9031141868512111
241112l,1.334,12.0,0.146341463414634,0.15055006170687865,0.5769896193771628,0.16007789462824587,0.10697391235682127,0.0531039822714246,0.6634767704154245,0.0018398146118272936,0.34869819123851403,S3,2.0,0.9031141868512111
241112l,1.335,12.0,0.146341463414634,0.15037463927494818,0.5774221453287197,0.1603720457528624,0.10684020270292953,0.05353184304993287,0.6675956872487225,0.00183552956913585,0.3485408947267656,S3,2.0,0.9031141868512111
241112l,1.336,12.0,0.146341463414634,0.15019850276022326,0.5778546712802769,0.16064914463837068,0.10670675549034922,0.05394238914802146,0.6715552612427349,0.0018312321099794586,0.3483813609442618,S3,2.0,0.9031141868512111
241112l,1.337,12.0,0.146341463414634,0.1500216947945124,0.578287197231834,0.1609091912847708,0.10657357001715607,0.05433562126761472,0.6753575831656958,0.0018269233339328766,0.34821968529750735,S3,2.0,0.9031141868512111
241112l,1.338,12.0,0.146341463414634,0.1498442580096244,0.578719723183391,0.16115218569206272,0.10644064558380185,0.05471154010826086,0.6790046299813306,0.0018226043359052034,0.3480559634753888,S3,2.0,0.9031141868512111
241112l,1.339,12.0,0.146341463414634,0.14966623503736773,0.5791522491349481,0.16137812786024644,0.10630798149310519,0.05507014636714125,0.6824982678548859,0.0018182762060948738,0.3478902914491735,S3,2.0,0.9031141868512111
241112l,1.34,12.0,0.146341463414634,0.14948766850955106,0.5795847750865053,0.1615870177893219,0.10617557705024132,0.055411440739080595,0.6858402549557088,0.0018139400299476214,0.3477227654725105,S3,2.0,0.9031141868512111
241112l,1.341,12.0,0.146341463414634,0.14930860105798308,0.5800173010380623,0.16177885547928922,0.1060434315627329,0.05573542391655632,0.6890322440646951,0.0018095968881173792,0.3475534820814307,S3,2.0,0.9031141868512111
241112l,1.342,12.0,0.146341463414634,0.14912907531447234,0.5804498269896194,0.16195364093014833,0.10591154434044016,0.05604209658970817,0.6920757849942935,0.0018052478564301328,0.34738253809434566,S3,2.0,0.9031141868512111
241112l,1.343,12.0,0.146341463414634,0.1489491339108275,0.5808823529411765,0.16211137414189922,0.10577991469555151,0.05633145944634771,0.6949723268280941,0.0018008940058507293,0.34721003061204875,S3,2.0,0.9031141868512111
241112l,1.344,12.0,0.146341463414634,0.1487688194788572,0.5813148788927336,0.1622520551145419,0.10564854194257388,0.05660351317196803,0.6977232199864434,0.0017965364024526336,0.3470360570177148,S3,2.0,0.9031141868512111
241112l,1.345,12.0,0.146341463414634,0.14858817465037,0.5817474048442907,0.1623756838480764,0.10551742539832341,0.056858258449752994,0.700329718123944,0.0017921761073906313,0.3468607149768997,S3,2.0,0.9031141868512111
241112l,1.346,12.0,0.146341463414634,0.14840724205717462,0.5821799307958478,0.16248226034250265,0.10538656438191597,0.05709569596058668,0.7027929798641704,0.0017878141768764948,0.34668410243754133,S3,2.0,0.9031141868512111
241112l,1.347,12.0,0.146341463414634,0.14822606433107963,0.5826124567474049,0.16257178459782076,0.10525595821475783,0.05731582638306293,0.7051140703764069,0.0017834516621575804,0.3465063176299583,S3,2.0,0.9031141868512111
241112l,1.348,12.0,0.146341463414634,0.14804468410389365,0.583044982698962,0.16264425661403065,0.10512560622053622,0.05751865039349442,0.7072939627987149,0.0017790896094983953,0.3463274590668513,S3,2.0,0.9031141868512111
241112l,1.349,12.0,0.146341463414634,0.14786314400742534,0.5834775086505191,0.16269967639113234,0.10499550772521031,0.057704168665922026,0.7093335395111713,0.0017747290601651058,0.3461476255433018,S3,2.0,0.9031141868512111
241112l,1.35,12.0,0.146341463414634,0.14768148667348327,0.5839100346020762,0.1627380439291258,0.10486566205700168,0.05787238187212412,0.7112335932626569,0.001770371050412993,0.3459669161367732,S3,2.0,0.9031141868512111
241112l,1.351,12.0,0.146341463414634,0.14749975473387614,0.5843425605536332,0.16275935922801107,0.10473606854638537,0.058023290681625705,0.712994828154126,0.0017660166114768698,0.3457854302071101,S3,2.0,0.9031141868512111
241112l,1.352,12.0,0.146341463414634,0.14731799082041253,0.5847750865051904,0.16276362228778815,0.10460672652608052,0.05815689576170763,0.7146178604808678,0.0017616667695644355,0.34560326739653846,S3,2.0,0.9031141868512111
241112l,1.353,12.0,0.146341463414634,0.14713623756490107,0.5852076124567475,0.16275083310845703,0.10447763533104164,0.058273197777415395,0.7161032194358375,0.0017573225458525914,0.3454205276296657,S3,2.0,0.9031141868512111
241112l,1.354,12.0,0.146341463414634,0.1469545375991504,0.5856401384083045,0.16272099169001772,0.10434879429844897,0.05837219739156875,0.7174513476757486,0.0017529849564867036,0.34523731111348066,S3,2.0,0.9031141868512111
241112l,1.355,12.0,0.146341463414634,0.14677293355496915,0.5860726643598616,0.1626740980324702,0.10422020276770008,0.05845389526477013,0.718662601751172,0.0017486550125828135,0.3450537183373536,S3,2.0,0.9031141868512111
241112l,1.356,12.0,0.146341463414634,0.14659146806416593,0.5865051903114188,0.16261015213581445,0.10409186008040043,0.05851829205541402,0.7197372524015433,0.001744333720232803,0.3448698500730363,S3,2.0,0.9031141868512111
241112l,1.357,12.0,0.146341463414634,0.14641018375854933,0.5869377162629759,0.16252915400005055,0.1039637655803548,0.058565388419695746,0.7206754847155302,0.0017400220805125065,0.3446858073746614,S3,2.0,0.9031141868512111
241112l,1.358,12.0,0.146341463414634,0.14622912326992807,0.5873702422145329,0.1624311036251784,0.10383591861355812,0.05859518501162028,0.7214773981568572,0.001735721089492781,0.34450169157874383,S3,2.0,0.9031141868512111
241112l,1.359,12.0,0.146341463414634,0.1460483292301107,0.58780276816609,0.16231600101119806,0.10370831852818675,0.058607682483011306,0.7221430064552663,0.0017314317382535153,0.34431760430417946,S3,2.0,0.9031141868512111
241112l,1.36,12.0,0.146341463414634,0.14586784427090588,0.5882352941176472,0.16218384615810952,0.10358096467458972,0.0586028814835198,0.7226722373619026,0.001727155012900597,0.34413364745224534,S3,2.0,0.9031141868512111
241112l,1.361,12.0,0.146341463414634,0.14568771102412223,0.5886678200692042,0.16203463906591278,0.1034538564052799,0.05858078266063288,0.7230649322680105,0.0017228918945858338,0.3439499232066004,S3,2.0,0.9031141868512111
241112l,1.362,12.0,0.146341463414634,0.14550797212156835,0.5891003460207613,0.16186837973460785,0.1033269930749253,0.05854138665968256,0.7233208456854192,0.001718643359529814,0.3437665340332845,S3,2.0,0.9031141868512111
241112l,1.363,12.0,0.146341463414634,0.14532867019505294,0.5895328719723184,0.1616850681641947,0.1032003740403404,0.058484694123854306,0.7234396445868685,0.001714410379047732,0.34358358268071965,S3,2.0,0.9031141868512111
241112l,1.364,12.0,0.146341463414634,0.1451498478763845,0.5899653979238755,0.16148470435467335,0.10307399866047746,0.05841070569419589,0.7234209076038165,0.0017101939195781441,0.34340117217970817,S3,2.0,0.9031141868512111
241112l,1.365,12.0,0.146341463414634,0.14497154779737179,0.5903979238754326,0.1612672883060438,0.10294786629641817,0.05831942200962564,0.7232641240789067,0.0017059949427147049,0.3432194058434349,S3,2.0,0.9031141868512111
241112l,1.366,12.0,0.146341463414634,0.14479381258982335,0.5908304498269897,0.16103282001830607,0.10282197631136453,0.058210843706941545,0.7229686929698453,0.0017018144052408197,0.3430383872674656,S3,2.0,0.9031141868512111
241112l,1.367,12.0,0.146341463414634,0.14461668488554782,0.5912629757785468,0.1607812994914601,0.10269632807063106,0.05808497142082905,0.7225339216009289,0.001697653259167275,0.3428582203297471,S3,2.0,0.9031141868512111
241112l,1.368,12.0,0.146341463414634,0.14444020731635387,0.5916955017301039,0.16051272672550596,0.10257092094163582,0.057941805783870134,0.7219590242580186,0.0016935124517728078,0.3426790091906084,S3,2.0,0.9031141868512111
241112l,1.369,12.0,0.146341463414634,0.1442644225140501,0.592128027681661,0.1602271017204436,0.10244575429389213,0.05778134742655147,0.7212431206221971,0.001689392925647623,0.3425008582927592,S3,2.0,0.9031141868512111
241112l,1.37,12.0,0.146341463414634,0.14408937311044512,0.5925605536332181,0.15992442447627303,0.10232082749900015,0.05760359697727288,0.720385234036833,0.0016852956187398684,0.34232387236129114,S3,2.0,0.9031141868512111
241112l,1.371,12.0,0.146341463414634,0.1439151017373476,0.5929930795847751,0.15960469499299432,0.10219613993063859,0.05740855506235573,0.7193842896022028,0.0016812214644050575,0.34214815640367696,S3,2.0,0.9031141868512111
241112l,1.372,12.0,0.146341463414634,0.14374165102656605,0.5934256055363323,0.15926791327060735,0.10207169096455629,0.057196222306051064,0.7182391120912179,0.0016771713914584385,0.34197381570977076,S3,2.0,0.9031141868512111
241112l,1.373,12.0,0.146341463414634,0.14356906360990926,0.5938581314878894,0.15891407930911217,0.1019474799785641,0.05696659933054807,0.7169484236791799,0.0016731463242303259,0.34180095585180836,S3,2.0,0.9031141868512111
241112l,1.374,12.0,0.146341463414634,0.14339738211918573,0.5942906574394464,0.15854319310850878,0.10182350635252638,0.05671968675598241,0.715510841479808,0.0016691471826243648,0.3416296826844068,S3,2.0,0.9031141868512111
241112l,1.375,12.0,0.146341463414634,0.14322664918620417,0.5947231833910035,0.15815525466879723,0.10169976946835314,0.05645548520044409,0.7139248748790679,0.001665174882178765,0.3414601023445646,S3,2.0,0.9031141868512111
241112l,1.376,12.0,0.146341463414634,0.14305690744277316,0.5951557093425606,0.15775026398997746,0.10157626870999155,0.056173995279985914,0.7121889226575859,0.0016612303341304688,0.3412923212516614,S3,2.0,0.9031141868512111
241112l,1.377,12.0,0.146341463414634,0.14288819952070134,0.5955882352941176,0.1573282210720495,0.10145300346341807,0.05587521760863143,0.7103012698915983,0.001657314445482284,0.3411264461074589,S3,2.0,0.9031141868512111
241112l,1.378,12.0,0.146341463414634,0.1427205680517973,0.5960207612456747,0.1568891259150133,0.10132997311663021,0.055559152798383096,0.7082600846215363,0.0016534281190729537,0.3409625838960994,S3,2.0,0.9031141868512111
241112l,1.379,12.0,0.146341463414634,0.14255405566786974,0.5964532871972319,0.15643297851886892,0.10120717705963851,0.05522580145923041,0.7060634142764095,0.001649572253650189,0.3408008418841073,S3,2.0,0.9031141868512111
241112l,1.38,12.0,0.146341463414634,0.14238870500072723,0.596885813148789,0.15595977888361637,0.10108461468445862,0.05487516419915775,0.7037091818411446,0.0016457477439466442,0.34064132762038796,S3,2.0,0.9031141868512111
241112l,1.381,12.0,0.146341463414634,0.1422245586821784,0.597318339100346,0.15546952700925556,0.10096228538510324,0.054507241624152325,0.7011951817529791,0.001641955480758846,0.3404841489362284,S3,2.0,0.9031141868512111
241112l,1.382,12.0,0.146341463414634,0.1420616593440319,0.5977508650519031,0.15496222289578657,0.10084018855757419,0.054122034338212374,0.6985190755118414,0.0016381963510290723,0.340329413945297,S3,2.0,0.9031141868512111
241112l,1.383,12.0,0.146341463414634,0.14190004961809635,0.5981833910034603,0.1544378665432094,0.10071832359985444,0.05371954294335496,0.6956783869884013,0.0016344712379301818,0.3401772310436435,S3,2.0,0.9031141868512111
241112l,1.384,12.0,0.146341463414634,0.14173977213618036,0.5986159169550173,0.15389645795152398,0.10059668991190054,0.05329976803962344,0.6926704974121288,0.001630781020953394,0.3400277089096991,S3,2.0,0.9031141868512111
241112l,1.385,12.0,0.146341463414634,0.14158086953009255,0.5990484429065744,0.1533379971207304,0.1004752868956344,0.052862710225096005,0.6894926400202638,0.0016271265759990195,0.3398809565042763,S3,2.0,0.9031141868512111
241112l,1.386,12.0,0.146341463414634,0.1414233844316416,0.5994809688581315,0.15276248405082862,0.10035411395493582,0.0524083700958928,0.6861418943469783,0.0016235087754701454,0.33973708307056916,S3,2.0,0.9031141868512111
241112l,1.387,12.0,0.146341463414634,0.14126735947263608,0.5999134948096886,0.15216991874181865,0.10023317049563446,0.05193674824618419,0.6826151801303574,0.0016199284883692596,0.3395961981341531,S3,2.0,0.9031141868512111
241112l,1.388,12.0,0.146341463414634,0.14111283728488463,0.6003460207612457,0.15156030119370043,0.10011245592550247,0.051447845268197956,0.6789092508129216,0.0016163865803978418,0.33945841150298484,S3,2.0,0.9031141868512111
