anchor,initial_lower,initial_upper,initial_lower_residue_mod14,initial_upper_residue_mod14,initial_pair_is_mod14_antipair,initial_backward_delta,initial_forward_delta,final_candidate,final_delta,initial_to_final_delta_ratio,handover_events,candidate_states,total_nonbase_gate_crossings,silent_gate_crossings,final_gate_frontier,cohort,true_next_prime,true_delta,final_matches_truth
4000841720,4000841717,4000841721,5,9,True,3,1,4000841729,9,0.1111111111111111,2,3,6336,6334,63247,sample,4000841729,9,True
4000841886,4000841885,4000841889,5,9,True,1,3,4000841891,5,0.6,1,2,6336,6335,63247,sample,4000841891,5,True
4000843142,4000843141,4000843143,1,3,False,1,1,4000843163,21,0.047619047619047616,3,4,6336,6333,63247,sample,4000843163,21,True
4000843450,4000843449,4000843451,1,3,False,1,1,4000843493,43,0.023255813953488372,4,5,6336,6332,63247,sample,4000843493,43,True
4000843479,4000843479,4000843481,3,5,False,0,2,4000843493,14,0.14285714285714285,1,2,6336,6335,63247,sample,4000843493,14,True
4000843533,4000843533,4000843535,1,3,False,0,2,4000843543,10,0.2,3,4,6336,6333,63247,sample,4000843543,10,True
4000843542,4000843541,4000843543,9,11,False,1,1,4000843543,1,1.0,0,1,6336,6336,63247,sample,4000843543,1,True
4000844135,4000844135,4000844137,1,3,False,0,2,4000844137,2,1.0,0,1,6336,6336,63247,sample,4000844137,2,True
4000844231,4000844231,4000844233,13,1,True,0,2,4000844233,2,1.0,0,1,6336,6336,63247,sample,4000844233,2,True
4000845570,4000845567,4000845571,5,9,True,3,1,4000845577,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000845577,7,True
4000846150,4000846149,4000846151,13,1,True,1,1,4000846151,1,1.0,0,1,6336,6336,63247,sample,4000846151,1,True
4000846624,4000846623,4000846625,11,13,False,1,1,4000846627,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000846627,3,True
4000847869,4000847869,4000847871,11,13,False,0,2,4000847899,30,0.06666666666666667,5,6,6336,6331,63247,sample,4000847899,30,True
4000848769,4000848769,4000848771,1,3,False,0,2,4000848847,78,0.02564102564102564,4,5,6336,6332,63247,sample,4000848847,78,True
4000850188,4000850187,4000850191,5,9,True,1,3,4000850221,33,0.09090909090909091,4,5,6336,6332,63247,sample,4000850221,33,True
4000851122,4000851121,4000851123,1,3,False,1,1,4000851131,9,0.1111111111111111,2,3,6336,6334,63247,sample,4000851131,9,True
4000851729,4000851727,4000851731,5,9,True,2,2,4000851749,20,0.1,1,2,6336,6335,63247,sample,4000851749,20,True
4000852061,4000852061,4000852063,3,5,False,0,2,4000852067,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000852067,6,True
4000852182,4000852181,4000852183,11,13,False,1,1,4000852183,1,1.0,0,1,6336,6336,63247,sample,4000852183,1,True
4000852309,4000852309,4000852311,13,1,True,0,2,4000852313,4,0.5,1,2,6336,6335,63247,sample,4000852313,4,True
4000853067,4000853067,4000853069,1,3,False,0,2,4000853081,14,0.14285714285714285,1,2,6336,6335,63247,sample,4000853081,14,True
4000853228,4000853225,4000853229,5,9,True,3,1,4000853231,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000853231,3,True
4000853607,4000853607,4000853609,9,11,False,0,2,4000853609,2,1.0,0,1,6336,6336,63247,sample,4000853609,2,True
4000854607,4000854607,4000854609,1,3,False,0,2,4000854631,24,0.08333333333333333,4,5,6336,6332,63247,sample,4000854631,24,True
4000856037,4000856037,4000856039,3,5,False,0,2,4000856051,14,0.14285714285714285,1,2,6336,6335,63247,sample,4000856051,14,True
4000856111,4000856109,4000856113,5,9,True,2,2,4000856129,18,0.1111111111111111,2,3,6336,6334,63247,sample,4000856129,18,True
4000856641,4000856641,4000856645,5,9,True,0,4,4000856681,40,0.1,3,4,6336,6333,63247,sample,4000856681,40,True
4000856896,4000856893,4000856897,5,9,True,3,1,4000856897,1,1.0,0,1,6336,6336,63247,sample,4000856897,1,True
4000857643,4000857643,4000857645,13,1,True,0,2,4000857647,4,0.5,1,2,6336,6335,63247,sample,4000857647,4,True
4000857719,4000857719,4000857723,5,9,True,0,4,4000857727,8,0.5,2,3,6336,6334,63247,sample,4000857727,8,True
4000857857,4000857857,4000857859,3,5,False,0,2,4000857863,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000857863,6,True
4000857956,4000857955,4000857957,3,5,False,1,1,4000857961,5,0.2,1,2,6336,6335,63247,sample,4000857961,5,True
4000858433,4000858433,4000858437,5,9,True,0,4,4000858439,6,0.6666666666666666,1,2,6336,6335,63247,sample,4000858439,6,True
4000858608,4000858607,4000858609,11,13,False,1,1,4000858639,31,0.03225806451612903,3,4,6336,6333,63247,sample,4000858639,31,True
4000858707,4000858707,4000858709,13,1,True,0,2,4000858769,62,0.03225806451612903,6,7,6336,6330,63247,sample,4000858769,62,True
4000859121,4000859119,4000859123,5,9,True,2,2,4000859123,2,1.0,0,1,6336,6336,63247,sample,4000859123,2,True
4000860504,4000860503,4000860505,3,5,False,1,1,4000860517,13,0.07692307692307693,2,3,6336,6334,63247,sample,4000860517,13,True
4000861639,4000861639,4000861643,5,9,True,0,4,4000861649,10,0.4,1,2,6336,6335,63247,sample,4000861649,10,True
4000861804,4000861803,4000861805,1,3,False,1,1,4000861807,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000861807,3,True
4000862408,4000862407,4000862409,3,5,False,1,1,4000862419,11,0.09090909090909091,2,3,6336,6334,63247,sample,4000862419,11,True
4000863324,4000863323,4000863325,9,11,False,1,1,4000863329,5,0.2,1,2,6336,6335,63247,sample,4000863329,5,True
4000864687,4000864687,4000864689,1,3,False,0,2,4000864739,52,0.038461538461538464,2,3,6336,6334,63247,sample,4000864739,52,True
4000865764,4000865763,4000865765,13,1,True,1,1,4000865779,15,0.06666666666666667,2,3,6336,6334,63247,sample,4000865779,15,True
4000866325,4000866325,4000866327,1,3,False,0,2,4000866349,24,0.08333333333333333,3,4,6336,6333,63247,sample,4000866349,24,True
4000867538,4000867537,4000867539,9,11,False,1,1,4000867553,15,0.06666666666666667,3,4,6336,6333,63247,sample,4000867553,15,True
4000868211,4000868211,4000868213,11,13,False,0,2,4000868219,8,0.25,1,2,6336,6335,63247,sample,4000868219,8,True
4000868876,4000868875,4000868877,3,5,False,1,1,4000868899,23,0.043478260869565216,3,4,6336,6333,63247,sample,4000868899,23,True
4000869526,4000869525,4000869527,9,11,False,1,1,4000869541,15,0.06666666666666667,2,3,6336,6334,63247,sample,4000869541,15,True
4000869702,4000869701,4000869703,3,5,False,1,1,4000869707,5,0.2,1,2,6336,6335,63247,sample,4000869707,5,True
4000870525,4000870525,4000870527,1,3,False,0,2,4000870529,4,0.5,1,2,6336,6335,63247,sample,4000870529,4,True
4000870977,4000870977,4000870981,5,9,True,0,4,4000870997,20,0.2,2,3,6336,6334,63247,sample,4000870997,20,True
4000871315,4000871313,4000871317,5,9,True,2,2,4000871429,114,0.017543859649122806,3,4,6336,6333,63247,sample,4000871429,114,True
4000871816,4000871815,4000871817,3,5,False,1,1,4000871821,5,0.2,1,2,6336,6335,63247,sample,4000871821,5,True
4000872562,4000872559,4000872563,5,9,True,3,1,4000872581,19,0.05263157894736842,3,4,6336,6333,63247,sample,4000872581,19,True
4000872720,4000872719,4000872721,11,13,False,1,1,4000872749,29,0.034482758620689655,3,4,6336,6333,63247,sample,4000872749,29,True
4000872871,4000872871,4000872873,9,11,False,0,2,4000872899,28,0.07142857142857142,4,5,6336,6332,63247,sample,4000872899,28,True
4000872911,4000872909,4000872913,5,9,True,2,2,4000872917,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000872917,6,True
4000873125,4000873125,4000873127,11,13,False,0,2,4000873127,2,1.0,0,1,6336,6336,63247,sample,4000873127,2,True
4000873180,4000873179,4000873181,9,11,False,1,1,4000873181,1,1.0,0,1,6336,6336,63247,sample,4000873181,1,True
4000874711,4000874711,4000874713,1,3,False,0,2,4000874767,56,0.03571428571428571,5,6,6336,6331,63247,sample,4000874767,56,True
4000874754,4000874753,4000874755,1,3,False,1,1,4000874767,13,0.07692307692307693,2,3,6336,6334,63247,sample,4000874767,13,True
4000874757,4000874757,4000874761,5,9,True,0,4,4000874767,10,0.4,1,2,6336,6335,63247,sample,4000874767,10,True
4000874980,4000874979,4000874981,3,5,False,1,1,4000874987,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000874987,7,True
4000875243,4000875243,4000875245,1,3,False,0,2,4000875257,14,0.14285714285714285,3,4,6336,6333,63247,sample,4000875257,14,True
4000875377,4000875377,4000875379,9,11,False,0,2,4000875383,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000875383,6,True
4000875460,4000875457,4000875461,5,9,True,3,1,4000875497,37,0.02702702702702703,6,7,6336,6330,63247,sample,4000875497,37,True
4000875798,4000875797,4000875799,9,11,False,1,1,4000875811,13,0.07692307692307693,2,3,6336,6334,63247,sample,4000875811,13,True
4000876132,4000876129,4000876133,5,9,True,3,1,4000876147,15,0.06666666666666667,2,3,6336,6334,63247,sample,4000876147,15,True
4000876779,4000876779,4000876781,11,13,False,0,2,4000876787,8,0.25,2,3,6336,6334,63247,sample,4000876787,8,True
4000876835,4000876835,4000876837,11,13,False,0,2,4000876837,2,1.0,0,1,6336,6336,63247,sample,4000876837,2,True
4000877378,4000877375,4000877379,5,9,True,3,1,4000877389,11,0.09090909090909091,3,4,6336,6333,63247,sample,4000877389,11,True
4000878104,4000878103,4000878107,5,9,True,1,3,4000878109,5,0.6,1,2,6336,6335,63247,sample,4000878109,5,True
4000878253,4000878253,4000878255,1,3,False,0,2,4000878269,16,0.125,3,4,6336,6333,63247,sample,4000878269,16,True
4000879534,4000879531,4000879535,5,9,True,3,1,4000879543,9,0.1111111111111111,3,4,6336,6333,63247,sample,4000879543,9,True
4000879919,4000879919,4000879921,1,3,False,0,2,4000879963,44,0.045454545454545456,2,3,6336,6334,63247,sample,4000879963,44,True
4000880984,4000880983,4000880985,1,3,False,1,1,4000881019,35,0.02857142857142857,4,5,6336,6332,63247,sample,4000881019,35,True
4000881260,4000881259,4000881261,11,13,False,1,1,4000881307,47,0.02127659574468085,2,3,6336,6334,63247,sample,4000881307,47,True
4000881296,4000881295,4000881299,5,9,True,1,3,4000881307,11,0.2727272727272727,2,3,6336,6334,63247,sample,4000881307,11,True
4000881373,4000881373,4000881375,13,1,True,0,2,4000881403,30,0.06666666666666667,3,4,6336,6333,63247,sample,4000881403,30,True
4000883460,4000883459,4000883461,13,1,True,1,1,4000883489,29,0.034482758620689655,1,2,6336,6335,63247,sample,4000883489,29,True
4000884443,4000884443,4000884445,3,5,False,0,2,4000884451,8,0.25,2,3,6336,6334,63247,sample,4000884451,8,True
4000885146,4000885145,4000885149,5,9,True,1,3,4000885159,13,0.23076923076923078,2,3,6336,6334,63247,sample,4000885159,13,True
4000885262,4000885261,4000885263,9,11,False,1,1,4000885267,5,0.2,2,3,6336,6334,63247,sample,4000885267,5,True
4000886289,4000886289,4000886291,1,3,False,0,2,4000886377,88,0.022727272727272728,2,3,6336,6334,63247,sample,4000886377,88,True
4000886449,4000886447,4000886451,5,9,True,2,2,4000886489,40,0.05,4,5,6336,6332,63247,sample,4000886489,40,True
4000886668,4000886667,4000886669,1,3,False,1,1,4000886713,45,0.022222222222222223,3,4,6336,6333,63247,sample,4000886713,45,True
4000886939,4000886937,4000886941,5,9,True,2,2,4000886959,20,0.1,2,3,6336,6334,63247,sample,4000886959,20,True
4000888925,4000888925,4000888929,5,9,True,0,4,4000888951,26,0.15384615384615385,4,5,6336,6332,63247,sample,4000888951,26,True
4000889820,4000889819,4000889821,3,5,False,1,1,4000889821,1,1.0,0,1,6336,6336,63247,sample,4000889821,1,True
4000890334,4000890333,4000890335,13,1,True,1,1,4000890379,45,0.022222222222222223,5,6,6336,6331,63247,sample,4000890379,45,True
4000890668,4000890667,4000890669,11,13,False,1,1,4000890703,35,0.02857142857142857,3,4,6336,6333,63247,sample,4000890703,35,True
4000891042,4000891039,4000891043,5,9,True,3,1,4000891049,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000891049,7,True
4000891163,4000891163,4000891165,3,5,False,0,2,4000891171,8,0.25,2,3,6336,6334,63247,sample,4000891171,8,True
4000891667,4000891667,4000891669,3,5,False,0,2,4000891679,12,0.16666666666666666,1,2,6336,6335,63247,sample,4000891679,12,True
4000892088,4000892087,4000892089,3,5,False,1,1,4000892099,11,0.09090909090909091,1,2,6336,6335,63247,sample,4000892099,11,True
4000892373,4000892373,4000892375,9,11,False,0,2,4000892393,20,0.1,4,5,6336,6332,63247,sample,4000892393,20,True
4000893438,4000893437,4000893439,9,11,False,1,1,4000893461,23,0.043478260869565216,2,3,6336,6334,63247,sample,4000893461,23,True
4000894613,4000894613,4000894615,9,11,False,0,2,4000894621,8,0.25,2,3,6336,6334,63247,sample,4000894621,8,True
4000895013,4000895013,4000895015,3,5,False,0,2,4000895021,8,0.25,1,2,6336,6335,63247,sample,4000895021,8,True
4000897028,4000897027,4000897029,1,3,False,1,1,4000897037,9,0.1111111111111111,2,3,6336,6334,63247,sample,4000897037,9,True
4000897039,4000897039,4000897041,13,1,True,0,2,4000897091,52,0.038461538461538464,4,5,6336,6332,63247,sample,4000897091,52,True
4000898387,4000898387,4000898389,3,5,False,0,2,4000898411,24,0.08333333333333333,2,3,6336,6334,63247,sample,4000898411,24,True
4000898844,4000898843,4000898845,11,13,False,1,1,4000898849,5,0.2,1,2,6336,6335,63247,sample,4000898849,5,True
4000899476,4000899475,4000899477,13,1,True,1,1,4000899509,33,0.030303030303030304,3,4,6336,6333,63247,sample,4000899509,33,True
4000899661,4000899661,4000899663,3,5,False,0,2,4000899667,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000899667,6,True
4000900319,4000900319,4000900321,3,5,False,0,2,4000900459,140,0.014285714285714285,3,4,6336,6333,63247,sample,4000900459,140,True
4000900466,4000900465,4000900467,9,11,False,1,1,4000900529,63,0.015873015873015872,4,5,6336,6332,63247,sample,4000900529,63,True
4000901255,4000901255,4000901257,1,3,False,0,2,4000901263,8,0.25,1,2,6336,6335,63247,sample,4000901263,8,True
4000902400,4000902399,4000902401,11,13,False,1,1,4000902427,27,0.037037037037037035,5,6,6336,6331,63247,sample,4000902427,27,True
4000902754,4000902753,4000902755,1,3,False,1,1,4000902767,13,0.07692307692307693,3,4,6336,6333,63247,sample,4000902767,13,True
4000904134,4000904133,4000904135,9,11,False,1,1,4000904161,27,0.037037037037037035,3,4,6336,6333,63247,sample,4000904161,27,True
4000904430,4000904429,4000904431,11,13,False,1,1,4000904437,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000904437,7,True
4000905391,4000905389,4000905393,5,9,True,2,2,4000905397,6,0.3333333333333333,2,3,6336,6334,63247,sample,4000905397,6,True
4000905612,4000905611,4000905613,3,5,False,1,1,4000905661,49,0.02040816326530612,4,5,6336,6332,63247,sample,4000905661,49,True
4000905679,4000905679,4000905681,1,3,False,0,2,4000905697,18,0.1111111111111111,3,4,6336,6333,63247,sample,4000905697,18,True
4000906052,4000906051,4000906053,9,11,False,1,1,4000906069,17,0.058823529411764705,5,6,6336,6331,63247,sample,4000906069,17,True
4000906087,4000906087,4000906089,3,5,False,0,2,4000906093,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000906093,6,True
4000907073,4000907073,4000907075,9,11,False,0,2,4000907087,14,0.14285714285714285,3,4,6336,6333,63247,sample,4000907087,14,True
4000907736,4000907735,4000907737,13,1,True,1,1,4000907737,1,1.0,0,1,6336,6336,63247,sample,4000907737,1,True
4000909524,4000909523,4000909525,9,11,False,1,1,4000909543,19,0.05263157894736842,3,4,6336,6333,63247,sample,4000909543,19,True
4000909967,4000909967,4000909971,5,9,True,0,4,4000909981,14,0.2857142857142857,2,3,6336,6334,63247,sample,4000909981,14,True
4000911015,4000911015,4000911017,3,5,False,0,2,4000911059,44,0.045454545454545456,3,4,6336,6333,63247,sample,4000911059,44,True
4000912533,4000912533,4000912535,9,11,False,0,2,4000912541,8,0.25,2,3,6336,6334,63247,sample,4000912541,8,True
4000912984,4000912983,4000912985,11,13,False,1,1,4000913017,33,0.030303030303030304,3,4,6336,6333,63247,sample,4000913017,33,True
4000913030,4000913029,4000913031,1,3,False,1,1,4000913039,9,0.1111111111111111,2,3,6336,6334,63247,sample,4000913039,9,True
4000913764,4000913761,4000913765,5,9,True,3,1,4000913797,33,0.030303030303030304,3,4,6336,6333,63247,sample,4000913797,33,True
4000914142,4000914139,4000914143,5,9,True,3,1,4000914167,25,0.04,2,3,6336,6334,63247,sample,4000914167,25,True
4000915280,4000915279,4000915281,11,13,False,1,1,4000915319,39,0.02564102564102564,3,4,6336,6333,63247,sample,4000915319,39,True
4000916224,4000916223,4000916225,3,5,False,1,1,4000916237,13,0.07692307692307693,3,4,6336,6333,63247,sample,4000916237,13,True
4000917087,4000917087,4000917089,13,1,True,0,2,4000917097,10,0.2,2,3,6336,6334,63247,sample,4000917097,10,True
4000918575,4000918575,4000918577,3,5,False,0,2,4000918583,8,0.25,1,2,6336,6335,63247,sample,4000918583,8,True
4000918632,4000918631,4000918633,3,5,False,1,1,4000918633,1,1.0,0,1,6336,6336,63247,sample,4000918633,1,True
4000919220,4000919219,4000919221,3,5,False,1,1,4000919233,13,0.07692307692307693,3,4,6336,6333,63247,sample,4000919233,13,True
4000919225,4000919225,4000919227,9,11,False,0,2,4000919233,8,0.25,2,3,6336,6334,63247,sample,4000919233,8,True
4000920143,4000920143,4000920145,3,5,False,0,2,4000920163,20,0.1,3,4,6336,6333,63247,sample,4000920163,20,True
4000920233,4000920233,4000920235,9,11,False,0,2,4000920239,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000920239,6,True
4000920580,4000920579,4000920583,5,9,True,1,3,4000920619,39,0.07692307692307693,6,7,6336,6330,63247,sample,4000920619,39,True
4000920734,4000920733,4000920737,5,9,True,1,3,4000920769,35,0.08571428571428572,4,5,6336,6332,63247,sample,4000920769,35,True
4000921569,4000921569,4000921571,1,3,False,0,2,4000921571,2,1.0,0,1,6336,6336,63247,sample,4000921571,2,True
4000921988,4000921987,4000921989,13,1,True,1,1,4000921997,9,0.1111111111111111,3,4,6336,6333,63247,sample,4000921997,9,True
4000922078,4000922077,4000922081,5,9,True,1,3,4000922087,9,0.3333333333333333,2,3,6336,6334,63247,sample,4000922087,9,True
4000922907,4000922907,4000922909,9,11,False,0,2,4000922909,2,1.0,0,1,6336,6336,63247,sample,4000922909,2,True
4000922919,4000922917,4000922921,5,9,True,2,2,4000922923,4,0.5,1,2,6336,6335,63247,sample,4000922923,4,True
4000924048,4000924047,4000924049,1,3,False,1,1,4000924051,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000924051,3,True
4000925286,4000925283,4000925287,5,9,True,3,1,4000925293,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000925293,7,True
4000925376,4000925375,4000925377,13,1,True,1,1,4000925387,11,0.09090909090909091,1,2,6336,6335,63247,sample,4000925387,11,True
4000925601,4000925601,4000925603,1,3,False,0,2,4000925633,32,0.0625,1,2,6336,6335,63247,sample,4000925633,32,True
4000926546,4000926543,4000926547,5,9,True,3,1,4000926547,1,1.0,0,1,6336,6336,63247,sample,4000926547,1,True
4000926598,4000926597,4000926599,3,5,False,1,1,4000926637,39,0.02564102564102564,1,2,6336,6335,63247,sample,4000926637,39,True
4000926960,4000926959,4000926961,1,3,False,1,1,4000926961,1,1.0,0,1,6336,6336,63247,sample,4000926961,1,True
4000927092,4000927089,4000927093,5,9,True,3,1,4000927097,5,0.2,1,2,6336,6335,63247,sample,4000927097,5,True
4000927415,4000927415,4000927417,9,11,False,0,2,4000927417,2,1.0,0,1,6336,6336,63247,sample,4000927417,2,True
4000927482,4000927481,4000927485,5,9,True,1,3,4000927501,19,0.15789473684210525,4,5,6336,6332,63247,sample,4000927501,19,True
4000930184,4000930183,4000930187,5,9,True,1,3,4000930189,5,0.6,1,2,6336,6335,63247,sample,4000930189,5,True
4000930420,4000930419,4000930421,3,5,False,1,1,4000930421,1,1.0,0,1,6336,6336,63247,sample,4000930421,1,True
4000930911,4000930911,4000930915,5,9,True,0,4,4000930931,20,0.2,2,3,6336,6334,63247,sample,4000930931,20,True
4000931722,4000931721,4000931723,3,5,False,1,1,4000931723,1,1.0,0,1,6336,6336,63247,sample,4000931723,1,True
4000931949,4000931947,4000931951,5,9,True,2,2,4000931953,4,0.5,1,2,6336,6335,63247,sample,4000931953,4,True
4000932109,4000932109,4000932111,13,1,True,0,2,4000932113,4,0.5,1,2,6336,6335,63247,sample,4000932113,4,True
