rank,gap_0,gap_1,gap_2,gap_3,ara_0_bin,ara_1_bin,ara_2_bin,ara_0_center,ara_1_center,ara_2_center,count,probability,local_information_bits,signed_contribution_bits_per_reading,top_prediction_changes
1013,2,28,8,10,11,2,6,1.9166666666666667,0.4166666666666667,1.0833333333333333,14,3.8361040965207633e-07,5.6273423140704475,2.1587070903530275e-06,True
1014,10,2,18,12,2,10,4,0.4166666666666667,1.75,0.75,613,1.6796655794051627e-05,0.1275382302893182,2.1422157547521676e-06,False
1015,6,18,10,8,9,4,5,1.5833333333333333,0.75,0.9166666666666666,54,1.4796401515151515e-06,1.4457238345913435,2.1391510336638014e-06,True
1016,6,20,6,6,9,2,6,1.5833333333333333,0.4166666666666667,1.0833333333333333,192,5.260942760942761e-06,0.4061931874337874,2.13695910897405e-06,True
1017,12,18,4,8,7,2,8,1.25,0.4166666666666667,1.4166666666666667,299,8.192822320426486e-06,0.2598058020112361,2.1285427736939598e-06,False
1018,6,20,18,4,9,5,2,1.5833333333333333,0.9166666666666666,0.4166666666666667,32,8.768237934904602e-07,2.414148839169462,2.1167831432111583e-06,True
1019,10,8,12,18,5,7,7,0.9166666666666666,1.25,1.25,58,1.5892431257014591e-06,1.311937549646476,2.0849877321252786e-06,True
1020,8,18,10,8,8,4,5,1.4166666666666667,0.75,0.9166666666666666,100,2.740074354657688e-06,0.7583031337803613,2.0778069699281258e-06,True
1021,4,20,12,10,10,4,5,1.75,0.75,0.9166666666666666,53,1.4522394079685747e-06,1.4173081958091853,2.0582708151909402e-06,True
1022,6,24,6,10,9,2,7,1.5833333333333333,0.4166666666666667,1.25,37,1.0138275112233445e-06,2.027459885928834,2.055494610256396e-06,True
1023,30,4,6,2,1,7,3,0.25,1.25,0.5833333333333334,108,2.959280303030303e-06,0.6879295098262692,2.03577624830217e-06,True
1024,6,22,2,16,9,1,10,1.5833333333333333,0.25,1.75,124,3.397692199775533e-06,0.5933517857867018,2.0160267342903596e-06,True
1025,4,2,16,20,4,10,6,0.75,1.75,1.0833333333333333,98,2.685272867564534e-06,0.7432963610705021,1.9959535509420708e-06,False
1026,8,10,2,24,6,2,11,1.0833333333333333,0.4166666666666667,1.9166666666666667,213,5.8363583754208755e-06,0.34081208097422067,1.9891014432385105e-06,True
1027,6,20,10,2,9,4,2,1.5833333333333333,0.75,0.4166666666666667,720,1.9728535353535355e-05,0.10046174255748416,1.9819630397230935e-06,True
1028,6,20,12,10,9,4,5,1.5833333333333333,0.75,0.9166666666666666,50,1.370037177328844e-06,1.4457238345913435,1.9806954015405566e-06,True
1029,6,2,22,12,3,11,4,0.5833333333333334,1.9166666666666667,0.75,68,1.8632505611672277e-06,1.0619542906462147,1.978686927980505e-06,False
1030,4,14,16,8,9,6,4,1.5833333333333333,1.0833333333333333,0.75,120,3.2880892255892254e-06,0.5996174659201853,1.971595729167276e-06,False
1031,6,18,2,18,9,1,10,1.5833333333333333,0.25,1.75,120,3.2880892255892254e-06,0.5933517857867018,1.9509936138293804e-06,True
1032,2,6,24,10,9,9,3,1.5833333333333333,1.5833333333333333,0.5833333333333334,98,2.685272867564534e-06,0.7146914479304628,1.919141553808083e-06,True
1033,12,4,6,20,3,7,9,0.5833333333333334,1.25,1.5833333333333333,417,1.1426110058922559e-05,0.1678943853327462,1.9183797250871116e-06,False
1034,6,18,12,6,9,4,4,1.5833333333333333,0.75,0.75,105,2.8770780723905724e-06,0.6574602443402241,1.8915644524598068e-06,True
1035,2,36,4,2,11,1,4,1.9166666666666667,0.25,0.75,18,4.932133838383838e-07,3.814800803246703,1.881510812838691e-06,False
1036,4,2,18,18,4,10,6,0.75,1.75,1.0833333333333333,92,2.520868406285073e-06,0.7432963610705021,1.8737523131292908e-06,False
1037,6,4,20,12,4,10,4,0.75,1.75,0.75,287,7.864013397867564e-06,0.23595500940441855,1.8555533552503145e-06,False
1038,4,26,12,6,10,3,4,1.75,0.5833333333333334,0.75,32,8.768237934904602e-07,2.093361268776929,1.8355089688349896e-06,True
1039,6,6,6,24,6,6,9,1.0833333333333333,1.0833333333333333,1.5833333333333333,100,2.740074354657688e-06,0.6689270484095908,1.8329098504839815e-06,False
1040,4,8,4,26,8,4,10,1.4166666666666667,0.75,1.75,42,1.1508312289562289e-06,1.5741008428501821,1.8115244074783109e-06,True
1041,16,8,6,16,4,5,8,0.75,0.9166666666666666,1.4166666666666667,142,3.890905583613917e-06,0.4605373013641505,1.7919071573402582e-06,False
1042,34,2,4,6,0,8,7,0.08333333333333333,1.4166666666666667,1.25,120,3.2880892255892254e-06,0.5432645385156337,1.786302275737958e-06,True
1043,4,12,18,12,9,7,4,1.5833333333333333,1.25,0.75,52,1.4248386644219977e-06,1.23793863539584,1.763862831893799e-06,True
1044,4,12,20,10,9,7,4,1.5833333333333333,1.25,0.75,51,1.397437920875421e-06,1.23793863539584,1.7299423928189182e-06,True
1045,8,12,22,6,7,7,2,1.25,1.25,0.4166666666666667,27,7.398200757575758e-07,2.3222211527980536,1.718025829188901e-06,True
1046,18,2,4,18,1,8,9,0.25,1.4166666666666667,1.5833333333333333,286,7.836612654320988e-06,0.21908555061558002,1.7168885983329358e-06,True
1047,30,2,10,2,0,10,2,0.08333333333333333,1.75,0.4166666666666667,86,2.3564639450056118e-06,0.7281044429047376,1.7157518679034112e-06,False
1048,6,14,10,18,8,5,7,1.4166666666666667,0.9166666666666666,1.25,104,2.8496773288439954e-06,0.6017710072584337,1.714853196539974e-06,False
1049,8,10,14,12,6,7,5,1.0833333333333333,1.25,0.9166666666666666,28,7.672208193041527e-07,2.2271409999080727,1.7087089426553412e-06,True
1050,16,2,18,4,1,10,2,0.25,1.75,0.4166666666666667,1279,3.504555099607183e-05,0.048204719501892784,1.6893609555549218e-06,False
1051,14,10,14,12,5,7,5,0.9166666666666666,1.25,0.9166666666666666,96,2.6304713804713806e-06,0.6422092933112661,1.689313166328036e-06,True
1052,18,18,2,4,6,1,8,1.0833333333333333,0.25,1.4166666666666667,92,2.520868406285073e-06,0.667168628597141,1.6818443174950726e-06,False
1053,6,10,2,24,7,2,11,1.25,0.4166666666666667,1.9166666666666667,214,5.863759118967452e-06,0.2867446928798398,1.681401807689682e-06,False
1054,20,16,2,4,5,1,8,0.9166666666666666,0.25,1.4166666666666667,98,2.685272867564534e-06,0.6253953705193757,1.6793572199561483e-06,False
1055,6,2,6,30,3,9,10,0.5833333333333334,1.5833333333333333,1.75,48,1.3152356902356903e-06,1.2723549761479442,1.6734466752787568e-06,False
1056,10,8,28,2,5,9,0,0.9166666666666666,1.5833333333333333,0.08333333333333333,14,3.8361040965207633e-07,4.342745270455182,1.6659222922139292e-06,True
1057,10,6,6,14,4,6,8,0.75,1.0833333333333333,1.4166666666666667,8920,0.0002444146324354658,0.0068081727493765325,1.6640170400960197e-06,True
1058,20,4,2,18,2,4,10,0.4166666666666667,0.75,1.75,84,2.3016624579124578e-06,0.7206065034017702,1.6585929358074204e-06,False
1059,2,30,10,8,11,3,5,1.9166666666666667,0.5833333333333334,0.9166666666666666,9,2.466066919191919e-07,6.658927053463635,1.642135972385879e-06,True
1060,10,20,10,8,8,4,5,1.4166666666666667,0.75,0.9166666666666666,79,2.1646587401795736e-06,0.7583031337803613,1.6414675062432195e-06,True
1061,6,24,10,6,9,3,4,1.5833333333333333,0.5833333333333334,0.75,30,8.220223063973064e-07,1.9968418443313558,1.641448538387912e-06,True
1062,6,24,8,10,9,3,6,1.5833333333333333,0.5833333333333334,1.0833333333333333,26,7.124193322109989e-07,2.2871670741109975,1.629422039593141e-06,True
1063,22,6,8,10,2,6,6,0.4166666666666667,1.0833333333333333,1.0833333333333333,58,1.5892431257014591e-06,1.0226798597541746,1.6252869369076544e-06,True
1064,12,4,14,16,3,9,6,0.5833333333333334,1.5833333333333333,1.0833333333333333,58,1.5892431257014591e-06,1.0162393595416663,1.6150514162188468e-06,False
1065,18,2,6,16,1,9,8,0.25,1.5833333333333333,1.4166666666666667,111,3.0414825336700336e-06,0.5309427290230223,1.614853036702624e-06,False
1066,10,12,14,10,6,6,5,1.0833333333333333,1.0833333333333333,0.9166666666666666,191,5.233542017396184e-06,0.30469858563156327,1.5946528505439756e-06,False
1067,4,24,2,12,10,0,10,1.75,0.08333333333333333,1.75,648,1.7755681818181817e-05,0.08971468930375429,1.5929454776945007e-06,False
1068,12,6,24,4,4,9,1,0.75,1.5833333333333333,0.25,148,4.055310044893378e-06,0.39195473627425914,1.589497979156538e-06,False
1069,2,22,14,6,11,4,3,1.9166666666666667,0.75,0.5833333333333334,46,1.2604342031425365e-06,1.259098687623156,1.5870110510121062e-06,True
1070,2,24,12,4,11,4,3,1.9166666666666667,0.75,0.5833333333333334,46,1.2604342031425365e-06,1.259098687623156,1.5870110510121062e-06,True
1071,18,10,6,14,4,4,8,0.75,0.75,1.4166666666666667,71,1.9454527918069583e-06,0.8029123151952618,1.5620280051728107e-06,False
1072,10,6,12,12,4,8,6,0.75,1.4166666666666667,1.0833333333333333,876,2.4003051346801347e-05,0.06499593509698597,1.560100767466322e-06,False
1073,6,12,14,10,8,6,5,1.4166666666666667,1.0833333333333333,0.9166666666666666,104,2.8496773288439954e-06,0.5402617618026739,1.5395716942503949e-06,True
1074,22,2,10,2,1,10,2,0.25,1.75,0.4166666666666667,1164,3.189446548821549e-05,0.048204719501892784,1.5374637625222275e-06,False
1075,4,2,18,22,4,10,6,0.75,1.75,1.0833333333333333,75,2.055055765993266e-06,0.7432963610705021,1.527515472659748e-06,False
1076,14,6,6,18,3,6,9,0.5833333333333334,1.0833333333333333,1.5833333333333333,283,7.754410423681258e-06,0.1956948590539733,1.5174982549089651e-06,False
1077,10,8,22,6,5,8,2,0.9166666666666666,1.4166666666666667,0.4166666666666667,120,3.2880892255892254e-06,0.4610730408191675,1.5160492977271659e-06,True
1078,14,6,4,24,3,4,10,0.5833333333333334,0.75,1.75,124,3.397692199775533e-06,0.44407094423981597,1.5088163833905784e-06,False
1079,24,2,10,14,0,10,7,0.08333333333333333,1.75,1.25,144,3.945707070707071e-06,0.38089946822270976,1.502917724994909e-06,False
1080,18,22,2,4,6,1,8,1.0833333333333333,0.25,1.4166666666666667,82,2.246860970819304e-06,0.667168628597141,1.499035152549956e-06,False
1081,6,14,12,6,8,5,4,1.4166666666666667,0.9166666666666666,0.75,958,2.6249912317620652e-05,0.056861384601380675,1.4926063600447478e-06,False
1082,6,4,2,34,4,4,11,0.75,0.75,1.9166666666666667,120,3.2880892255892254e-06,0.45209490652436124,1.4865283910865202e-06,False
1083,26,4,2,12,1,4,10,0.25,0.75,1.75,62,1.6988460998877665e-06,0.8741720098455614,1.4850837095571824e-06,False
1084,12,2,24,6,1,11,2,0.25,1.9166666666666667,0.4166666666666667,142,3.890905583613917e-06,0.37753644619029375,1.468958666499569e-06,False
1085,20,6,16,8,2,8,4,0.4166666666666667,1.4166666666666667,0.75,74,2.027655022446689e-06,0.7238599503779546,1.4677382639318706e-06,False
1086,10,2,22,8,2,11,3,0.4166666666666667,1.9166666666666667,0.5833333333333334,317,8.686035704264872e-06,0.16813399738813958,1.4604179044141571e-06,False
1087,6,6,22,8,6,9,3,1.0833333333333333,1.5833333333333333,0.5833333333333334,43,1.1782319725028059e-06,1.2285011593459931,1.4474593441982134e-06,True
1088,4,12,14,16,9,6,6,1.5833333333333333,1.0833333333333333,1.0833333333333333,158,4.329317480359147e-06,0.33350819049129193,1.4438628389368984e-06,False
1089,6,24,10,8,9,3,5,1.5833333333333333,0.5833333333333334,0.9166666666666666,16,4.384118967452301e-07,3.2864115390027218,1.4408019162995939e-06,True
1090,6,26,10,2,9,3,2,1.5833333333333333,0.5833333333333334,0.4166666666666667,54,1.4796401515151515e-06,0.9666024876624271,1.430223851299756e-06,True
1091,16,6,2,18,3,3,10,0.5833333333333334,0.5833333333333334,1.75,111,3.0414825336700336e-06,0.46358159518236475,1.4099753246780546e-06,True
1092,2,12,28,6,10,8,2,1.75,1.4166666666666667,0.4166666666666667,12,3.288089225589226e-07,4.277437304245793,1.4064595513224014e-06,True
1093,22,8,6,6,3,5,6,0.5833333333333334,0.9166666666666666,1.0833333333333333,274,7.507803731762065e-06,0.18561230246393165,1.393540737099655e-06,False
1094,8,4,12,18,4,9,7,0.75,1.5833333333333333,1.25,96,2.6304713804713806e-06,0.5266695530140394,1.3853891861690852e-06,False
1095,12,10,14,10,5,7,5,0.9166666666666666,1.25,0.9166666666666666,78,2.1372579966329966e-06,0.6422092933112661,1.372566947641529e-06,True
1096,4,6,2,30,7,3,11,1.25,0.5833333333333334,1.9166666666666667,70,1.9180520482603818e-06,0.7003034308343471,1.343218429915592e-06,True
1097,8,6,24,10,5,9,3,0.9166666666666666,1.5833333333333333,0.5833333333333334,18,4.932133838383838e-07,2.7187451678049683,1.3409215040073432e-06,True
1098,10,12,20,4,6,7,2,1.0833333333333333,1.25,0.4166666666666667,53,1.4522394079685747e-06,0.9191483890249371,1.3348235123128439e-06,True
1099,10,6,2,28,4,3,11,0.75,0.5833333333333334,1.9166666666666667,62,1.6988460998877665e-06,0.784221860187956,1.3322722486270384e-06,True
1100,30,2,6,4,0,9,4,0.08333333333333333,1.5833333333333333,0.75,70,1.9180520482603818e-06,0.694148908163239,1.3314137351002083e-06,False
1101,8,6,16,12,5,8,5,0.9166666666666666,1.4166666666666667,0.9166666666666666,988,2.7071934624017958e-05,0.04913454237328441,1.3301671189105957e-06,True
1102,8,10,12,18,6,6,7,1.0833333333333333,1.0833333333333333,1.25,79,2.1646587401795736e-06,0.6144428587879269,1.3300591046162096e-06,False
1103,8,4,6,24,4,7,9,0.75,1.25,1.5833333333333333,167,4.575924172278339e-06,0.2876854756206486,1.3164269219059167e-06,False
1104,26,4,8,4,1,8,4,0.25,1.4166666666666667,0.75,42,1.1508312289562289e-06,1.1365774343515254,1.3080088055786835e-06,True
1105,14,12,10,14,5,5,7,0.9166666666666666,0.9166666666666666,1.25,149,4.082710788439955e-06,0.31829459075954875,1.2995047595960901e-06,False
1106,20,10,8,4,4,5,4,0.75,0.9166666666666666,0.75,322,8.823039421997755e-06,0.14653666765228202,1.2928987954642676e-06,False
1107,14,4,20,6,2,10,2,0.4166666666666667,1.75,0.4166666666666667,358,9.809466189674523e-06,0.13175450029015187,1.2924413159337068e-06,False
1108,22,18,2,4,5,1,8,0.9166666666666666,0.25,1.4166666666666667,75,2.055055765993266e-06,0.6253953705193757,1.285222362211338e-06,False
1109,16,2,22,6,1,11,2,0.25,1.9166666666666667,0.4166666666666667,124,3.397692199775533e-06,0.37753644619029375,1.2827526383517363e-06,False
1110,14,10,14,10,5,7,5,0.9166666666666666,1.25,0.9166666666666666,72,1.9728535353535354e-06,0.6422092933112661,1.266984874746027e-06,True
1111,10,12,20,6,6,7,2,1.0833333333333333,1.25,0.4166666666666667,50,1.370037177328844e-06,0.9191483890249371,1.259267464446079e-06,True
1112,4,24,14,6,10,4,3,1.75,0.75,0.5833333333333334,22,6.028163580246913e-07,2.0836558433511585,1.2560618268658122e-06,True
1113,24,8,6,4,3,5,4,0.5833333333333334,0.9166666666666666,0.75,106,2.9044788159371494e-06,0.4318928049787353,1.2544235028164111e-06,False
1114,14,10,12,18,5,6,7,0.9166666666666666,1.0833333333333333,1.25,36,9.864267676767677e-07,1.2687618378554522,1.251540638667389e-06,False
1115,6,8,10,6,6,6,4,1.0833333333333333,1.0833333333333333,0.75,29742,0.0008149529145622896,0.0015294857531374443,1.2464588723008588e-06,False
1116,18,2,6,22,1,9,9,0.25,1.5833333333333333,1.5833333333333333,183,5.014336069023569e-06,0.2481941591103557,1.2445289241480313e-06,False
1117,16,8,6,12,4,5,8,0.75,0.9166666666666666,1.4166666666666667,98,2.685272867564534e-06,0.4605373013641505,1.2366683198545446e-06,False
1118,18,8,10,14,3,6,7,0.5833333333333334,1.0833333333333333,1.25,49,1.342636433782267e-06,0.898930532673624,1.2069368846069082e-06,False
1119,4,12,6,20,9,4,9,1.5833333333333333,0.75,1.5833333333333333,110,3.0140817901234566e-06,0.3981184725405633,1.1999616383962773e-06,True
1120,2,10,2,30,10,2,11,1.75,0.4166666666666667,1.9166666666666667,86,2.3564639450056118e-06,0.5090889774935909,1.1996498202634205e-06,False
1121,30,4,2,10,1,4,10,0.25,0.75,1.75,50,1.370037177328844e-06,0.8741720098455614,1.1976481528686953e-06,False
1122,16,2,4,20,1,8,10,0.25,1.4166666666666667,1.75,937,2.5674496703142536e-05,0.04662547346854819,1.1970855648507003e-06,True
1123,22,8,6,10,3,5,7,0.5833333333333334,0.9166666666666666,1.25,163,4.466321198092032e-06,0.26771033790211923,1.1956803571206158e-06,False
1124,2,28,14,4,11,4,2,1.9166666666666667,0.75,0.4166666666666667,6,1.644044612794613e-07,7.269978927590614,1.1952169691035706e-06,True
1125,2,34,6,6,11,1,6,1.9166666666666667,0.25,1.0833333333333333,10,2.740074354657688e-07,4.306667802585831,1.1800589999895413e-06,False
1126,4,20,18,4,10,5,2,1.75,0.9166666666666666,0.4166666666666667,39,1.0686289983164983e-06,1.0944748423928925,1.169587554508924e-06,False
1127,10,14,4,20,7,2,10,1.25,0.4166666666666667,1.75,81,2.219460227272727e-06,0.5260775294957528,1.1676081531777184e-06,False
1128,22,12,2,4,4,1,8,0.75,0.25,1.4166666666666667,273,7.480402988215488e-06,0.15304816610207683,1.144861959050876e-06,True
1129,6,6,28,6,6,9,2,1.0833333333333333,1.5833333333333333,0.4166666666666667,18,4.932133838383838e-07,2.3114070079968485,1.14001687184188e-06,True
1130,30,2,4,8,0,8,8,0.08333333333333333,1.4166666666666667,1.4166666666666667,40,1.0960297418630753e-06,1.0332411175555487,1.1324629953567236e-06,True
1131,22,12,2,6,4,1,9,0.75,0.25,1.5833333333333333,92,2.520868406285073e-06,0.44296163797052995,1.1166479983561952e-06,True
1132,6,2,24,6,3,11,2,0.5833333333333334,1.9166666666666667,0.4166666666666667,312,8.549031986531986e-06,0.12956227951993932,1.1076320718639594e-06,False
1133,8,10,18,12,6,7,4,1.0833333333333333,1.25,0.75,15,4.110111531986532e-07,2.6786489813280867,1.1009546068300546e-06,True
1134,2,24,10,8,11,3,5,1.9166666666666667,0.5833333333333334,0.9166666666666666,6,1.644044612794613e-07,6.658927053463635,1.0947573149239194e-06,True
1135,6,4,20,16,4,10,5,0.75,1.75,0.9166666666666666,87,2.3838646885521884e-06,0.4585718395107032,1.0931732153739865e-06,False
1136,22,6,2,18,2,3,10,0.4166666666666667,0.5833333333333334,1.75,183,5.014336069023569e-06,0.21756720329611198,1.090955074924278e-06,True
1137,6,12,18,6,8,7,3,1.4166666666666667,1.25,0.5833333333333334,105,2.8770780723905724e-06,0.37747748342740683,1.0860321903901679e-06,False
1138,10,6,26,4,4,9,1,0.75,1.5833333333333333,0.25,101,2.767475098204265e-06,0.39195473627425914,1.084724972262232e-06,False
1139,8,10,24,6,6,8,2,1.0833333333333333,1.4166666666666667,0.4166666666666667,16,4.384118967452301e-07,2.4684412442281563,1.0821940078862217e-06,True
1140,18,6,6,4,3,6,4,0.5833333333333334,1.0833333333333333,0.75,2016,5.523989898989899e-05,0.019510470733084612,1.0777564325409745e-06,False
1141,8,6,6,28,5,6,9,0.9166666666666666,1.0833333333333333,1.5833333333333333,26,7.124193322109989e-07,1.5079249952839002,1.0742749181644297e-06,False
1142,8,10,8,22,6,5,8,1.0833333333333333,0.9166666666666666,1.4166666666666667,114,3.1236847643097642e-06,0.3411289134484516,1.0655791896044724e-06,False
1143,26,10,2,4,3,2,8,0.5833333333333334,0.4166666666666667,1.4166666666666667,42,1.1508312289562289e-06,0.923875108401202,1.0632243264034244e-06,True
1144,28,6,2,10,2,3,10,0.4166666666666667,0.5833333333333334,1.75,178,4.877332351290685e-06,0.21756720329611198,1.0611475592159643e-06,True
1145,6,12,10,18,8,5,7,1.4166666666666667,0.9166666666666666,1.25,64,1.7536475869809203e-06,0.6017710072584337,1.05529427479383e-06,False
1146,26,4,8,12,1,8,7,0.25,1.4166666666666667,1.25,96,2.6304713804713806e-06,0.39828372519965294,1.047673940445215e-06,True
1147,4,2,30,4,4,11,1,0.75,1.9166666666666667,0.25,572,1.5673225308641976e-05,0.065391525502413,1.0248961124751268e-06,False
1148,8,10,30,2,6,9,0,1.0833333333333333,1.5833333333333333,0.08333333333333333,9,2.466066919191919e-07,4.132925844274133,1.019207170403777e-06,True
1149,2,16,18,6,10,6,3,1.75,1.0833333333333333,0.5833333333333334,172,4.7129278900112236e-06,0.21579101123356073,1.0170074752563737e-06,True
1150,2,34,8,6,11,2,5,1.9166666666666667,0.4166666666666667,0.9166666666666666,6,1.644044612794613e-07,6.171401324469134,1.0146059100887018e-06,True
1151,32,4,2,4,1,4,8,0.25,0.75,1.4166666666666667,24,6.576178451178452e-07,1.5417000802922216,1.0138494846197796e-06,False
1152,10,6,12,14,4,8,6,0.75,1.4166666666666667,1.0833333333333333,568,1.5563622334455667e-05,0.06499593509698597,1.0115721871242817e-06,False
1153,12,10,20,6,5,8,2,0.9166666666666666,1.4166666666666667,0.4166666666666667,80,2.1920594837261506e-06,0.4610730408191675,1.0106995318181106e-06,True
1154,14,6,6,22,3,6,9,0.5833333333333334,1.0833333333333333,1.5833333333333333,188,5.151339786756453e-06,0.1956948590539733,1.008090713508429e-06,False
1155,6,14,16,12,8,6,5,1.4166666666666667,1.0833333333333333,0.9166666666666666,68,1.8632505611672277e-06,0.5402617618026739,1.0066430308560274e-06,True
