anchor,rung,gates,lower,candidate,candidate_delta,true_next_prime,true_delta,location_error,candidate_is_prime,exact_next_prime,survivor_candidates_through_prime
4000150042,through_13,2|3|5|7|11|13,4000150039,4000150043,1,4000150043,1,0,True,True,1
4000151113,through_13,2|3|5|7|11|13,4000151107,4000151117,4,4000151159,46,42,False,False,10
4000152962,through_13,2|3|5|7|11|13,4000152953,4000152967,5,4000152967,5,0,True,True,1
4000154154,through_13,2|3|5|7|11|13,4000154153,4000154159,5,4000154167,13,8,False,False,3
4000154156,through_13,2|3|5|7|11|13,4000154153,4000154159,3,4000154167,11,8,False,False,3
4000154783,through_13,2|3|5|7|11|13,4000154783,4000154789,6,4000154789,6,0,True,True,1
4000154940,through_13,2|3|5|7|11|13,4000154933,4000154941,1,4000154947,7,6,False,False,2
4000155545,through_13,2|3|5|7|11|13,4000155541,4000155547,2,4000155553,8,6,False,False,2
4000155755,through_13,2|3|5|7|11|13,4000155751,4000155763,8,4000155763,8,0,True,True,1
4000155895,through_13,2|3|5|7|11|13,4000155893,4000155899,4,4000155911,16,12,False,False,2
4000156920,through_13,2|3|5|7|11|13,4000156913,4000156921,1,4000156931,11,10,False,False,2
4000157400,through_13,2|3|5|7|11|13,4000157393,4000157401,1,4000157423,23,22,False,False,6
4000157410,through_13,2|3|5|7|11|13,4000157407,4000157411,1,4000157423,13,12,False,False,4
4000157639,through_13,2|3|5|7|11|13,4000157639,4000157641,2,4000157641,2,0,True,True,1
4000157662,through_13,2|3|5|7|11|13,4000157659,4000157663,1,4000157663,1,0,True,True,1
4000157680,through_13,2|3|5|7|11|13,4000157677,4000157683,3,4000157687,7,4,False,False,2
4000158285,through_13,2|3|5|7|11|13,4000158277,4000158287,2,4000158301,16,14,False,False,5
4000158854,through_13,2|3|5|7|11|13,4000158853,4000158857,3,4000158937,83,80,False,False,16
4000159851,through_13,2|3|5|7|11|13,4000159847,4000159853,2,4000159853,2,0,True,True,1
4000160373,through_13,2|3|5|7|11|13,4000160371,4000160377,4,4000160413,40,36,False,False,9
4000160428,through_13,2|3|5|7|11|13,4000160419,4000160429,1,4000160467,39,38,False,False,9
4000161050,through_13,2|3|5|7|11|13,4000161049,4000161059,9,4000161073,23,14,False,False,3
4000162396,through_13,2|3|5|7|11|13,4000162393,4000162399,3,4000162399,3,0,True,True,1
4000162469,through_13,2|3|5|7|11|13,4000162469,4000162471,2,4000162477,8,6,False,False,2
4000163300,through_13,2|3|5|7|11|13,4000163291,4000163303,3,4000163383,83,80,False,False,18
4000163616,through_13,2|3|5|7|11|13,4000163611,4000163617,1,4000163621,5,4,False,False,2
4000164068,through_13,2|3|5|7|11|13,4000164067,4000164071,3,4000164079,11,8,False,False,3
4000164124,through_13,2|3|5|7|11|13,4000164121,4000164127,3,4000164149,25,22,False,False,6
4000164345,through_13,2|3|5|7|11|13,4000164341,4000164347,2,4000164349,4,2,False,False,2
4000164539,through_13,2|3|5|7|11|13,4000164533,4000164541,2,4000164557,18,16,False,False,4
4000164602,through_13,2|3|5|7|11|13,4000164601,4000164607,5,4000164611,9,4,False,False,2
4000165303,through_13,2|3|5|7|11|13,4000165303,4000165307,4,4000165327,24,20,False,False,5
4000165448,through_13,2|3|5|7|11|13,4000165447,4000165451,3,4000165459,11,8,False,False,4
4000165570,through_13,2|3|5|7|11|13,4000165567,4000165571,1,4000165583,13,12,False,False,5
4000165937,through_13,2|3|5|7|11|13,4000165937,4000165943,6,4000165963,26,20,False,False,4
4000166054,through_13,2|3|5|7|11|13,4000166047,4000166057,3,4000166059,5,2,False,False,2
4000166085,through_13,2|3|5|7|11|13,4000166083,4000166087,2,4000166087,2,0,True,True,1
4000166385,through_13,2|3|5|7|11|13,4000166383,4000166389,4,4000166399,14,10,False,False,3
4000167102,through_13,2|3|5|7|11|13,4000167097,4000167103,1,4000167161,59,58,False,False,11
4000167789,through_13,2|3|5|7|11|13,4000167781,4000167791,2,4000167811,22,20,False,False,6
4000168233,through_13,2|3|5|7|11|13,4000168231,4000168241,8,4000168307,74,66,False,False,14
4000168260,through_13,2|3|5|7|11|13,4000168259,4000168261,1,4000168307,47,46,False,False,9
4000168270,through_13,2|3|5|7|11|13,4000168267,4000168273,3,4000168307,37,34,False,False,7
4000170675,through_13,2|3|5|7|11|13,4000170673,4000170677,2,4000170679,4,2,False,False,2
4000170812,through_13,2|3|5|7|11|13,4000170809,4000170817,5,4000170821,9,4,False,False,2
4000170901,through_13,2|3|5|7|11|13,4000170901,4000170907,6,4000170917,16,10,False,False,3
4000171003,through_13,2|3|5|7|11|13,4000171003,4000171009,6,4000171033,30,24,False,False,5
4000171529,through_13,2|3|5|7|11|13,4000171529,4000171531,2,4000171531,2,0,True,True,1
4000171667,through_13,2|3|5|7|11|13,4000171667,4000171673,6,4000171699,32,26,False,False,5
4000172368,through_13,2|3|5|7|11|13,4000172359,4000172369,1,4000172411,43,42,False,False,9
4000172787,through_13,2|3|5|7|11|13,4000172783,4000172789,2,4000172807,20,18,False,False,5
4000173298,through_13,2|3|5|7|11|13,4000173293,4000173299,1,4000173301,3,2,False,False,2
4000173882,through_13,2|3|5|7|11|13,4000173871,4000173883,1,4000173883,1,0,True,True,1
4000174072,through_13,2|3|5|7|11|13,4000174069,4000174081,9,4000174093,21,12,False,False,3
4000174829,through_13,2|3|5|7|11|13,4000174823,4000174831,2,4000174873,44,42,False,False,7
4000175557,through_13,2|3|5|7|11|13,4000175551,4000175561,4,4000175563,6,2,False,False,2
4000177492,through_13,2|3|5|7|11|13,4000177487,4000177499,7,4000177499,7,0,True,True,1
4000178070,through_13,2|3|5|7|11|13,4000178069,4000178071,1,4000178089,19,18,False,False,4
4000178336,through_13,2|3|5|7|11|13,4000178333,4000178339,3,4000178363,27,24,False,False,5
4000178854,through_13,2|3|5|7|11|13,4000178851,4000178857,3,4000178857,3,0,True,True,1
4000179294,through_13,2|3|5|7|11|13,4000179289,4000179299,5,4000179301,7,2,False,False,2
4000179949,through_13,2|3|5|7|11|13,4000179949,4000179959,10,4000179977,28,18,False,False,5
4000180280,through_13,2|3|5|7|11|13,4000180279,4000180291,11,4000180313,33,22,False,False,5
4000180835,through_13,2|3|5|7|11|13,4000180831,4000180837,2,4000180837,2,0,True,True,1
4000182101,through_13,2|3|5|7|11|13,4000182101,4000182103,2,4000182133,32,30,False,False,6
4000182706,through_13,2|3|5|7|11|13,4000182701,4000182707,1,4000182707,1,0,True,True,1
4000182961,through_13,2|3|5|7|11|13,4000182961,4000182971,10,4000182997,36,26,False,False,4
4000183161,through_13,2|3|5|7|11|13,4000183157,4000183163,2,4000183169,8,6,False,False,2
4000183432,through_13,2|3|5|7|11|13,4000183427,4000183433,1,4000183433,1,0,True,True,1
4000183892,through_13,2|3|5|7|11|13,4000183883,4000183897,5,4000183907,15,10,False,False,3
4000184484,through_13,2|3|5|7|11|13,4000184483,4000184491,7,4000184491,7,0,True,True,1
4000184643,through_13,2|3|5|7|11|13,4000184641,4000184647,4,4000184653,10,6,False,False,3
4000184648,through_13,2|3|5|7|11|13,4000184647,4000184651,3,4000184653,5,2,False,False,2
4000185091,through_13,2|3|5|7|11|13,4000185089,4000185097,6,4000185127,36,30,False,False,7
4000185237,through_13,2|3|5|7|11|13,4000185229,4000185239,2,4000185247,10,8,False,False,2
4000186162,through_13,2|3|5|7|11|13,4000186159,4000186163,1,4000186171,9,8,False,False,2
4000187152,through_13,2|3|5|7|11|13,4000187143,4000187153,1,4000187153,1,0,True,True,1
4000187202,through_13,2|3|5|7|11|13,4000187201,4000187203,1,4000187203,1,0,True,True,1
4000187471,through_13,2|3|5|7|11|13,4000187467,4000187473,2,4000187491,20,18,False,False,5
4000187839,through_13,2|3|5|7|11|13,4000187839,4000187843,4,4000187843,4,0,True,True,1
4000188205,through_13,2|3|5|7|11|13,4000188197,4000188209,4,4000188217,12,8,False,False,3
4000189330,through_13,2|3|5|7|11|13,4000189327,4000189331,1,4000189331,1,0,True,True,1
4000190332,through_13,2|3|5|7|11|13,4000190329,4000190333,1,4000190333,1,0,True,True,1
4000190987,through_13,2|3|5|7|11|13,4000190983,4000190989,2,4000191047,60,58,False,False,12
4000191105,through_13,2|3|5|7|11|13,4000191103,4000191109,4,4000191179,74,70,False,False,13
4000191811,through_13,2|3|5|7|11|13,4000191809,4000191817,6,4000191823,12,6,False,False,3
4000191909,through_13,2|3|5|7|11|13,4000191907,4000191911,2,4000191929,20,18,False,False,5
4000192304,through_13,2|3|5|7|11|13,4000192303,4000192307,3,4000192307,3,0,True,True,1
4000192421,through_13,2|3|5|7|11|13,4000192421,4000192423,2,4000192423,2,0,True,True,1
4000192560,through_13,2|3|5|7|11|13,4000192549,4000192561,1,4000192579,19,18,False,False,4
4000193414,through_13,2|3|5|7|11|13,4000193413,4000193419,5,4000193441,27,22,False,False,5
4000194406,through_13,2|3|5|7|11|13,4000194403,4000194409,3,4000194413,7,4,False,False,2
4000195164,through_13,2|3|5|7|11|13,4000195163,4000195169,5,4000195169,5,0,True,True,1
4000195934,through_13,2|3|5|7|11|13,4000195933,4000195937,3,4000195961,27,24,False,False,7
4000196527,through_13,2|3|5|7|11|13,4000196527,4000196531,4,4000196533,6,2,False,False,2
4000196598,through_13,2|3|5|7|11|13,4000196597,4000196609,11,4000196621,23,12,False,False,4
4000197010,through_13,2|3|5|7|11|13,4000197007,4000197011,1,4000197043,33,32,False,False,9
4000197298,through_13,2|3|5|7|11|13,4000197293,4000197301,3,4000197337,39,36,False,False,7
4000197648,through_13,2|3|5|7|11|13,4000197647,4000197653,5,4000197659,11,6,False,False,2
4000197875,through_13,2|3|5|7|11|13,4000197871,4000197881,6,4000197907,32,26,False,False,5
4000198354,through_13,2|3|5|7|11|13,4000198351,4000198357,3,4000198409,55,52,False,False,11
4000198597,through_13,2|3|5|7|11|13,4000198597,4000198603,6,4000198603,6,0,True,True,1
4000198925,through_13,2|3|5|7|11|13,4000198921,4000198927,2,4000198981,56,54,False,False,9
4000199223,through_13,2|3|5|7|11|13,4000199221,4000199227,4,4000199237,14,10,False,False,3
4000199493,through_13,2|3|5|7|11|13,4000199491,4000199501,8,4000199509,16,8,False,False,4
4000199700,through_13,2|3|5|7|11|13,4000199699,4000199701,1,4000199701,1,0,True,True,1
4000199718,through_13,2|3|5|7|11|13,4000199717,4000199719,1,4000199737,19,18,False,False,3
4000200946,through_13,2|3|5|7|11|13,4000200943,4000200947,1,4000201001,55,54,False,False,11
4000201388,through_13,2|3|5|7|11|13,4000201379,4000201391,3,4000201411,23,20,False,False,6
4000201614,through_13,2|3|5|7|11|13,4000201613,4000201619,5,4000201637,23,18,False,False,5
4000201684,through_13,2|3|5|7|11|13,4000201679,4000201687,3,4000201691,7,4,False,False,2
4000202013,through_13,2|3|5|7|11|13,4000202009,4000202021,8,4000202027,14,6,False,False,3
4000202118,through_13,2|3|5|7|11|13,4000202117,4000202119,1,4000202137,19,18,False,False,4
4000202680,through_13,2|3|5|7|11|13,4000202677,4000202681,1,4000202699,19,18,False,False,4
4000202703,through_13,2|3|5|7|11|13,4000202699,4000202707,4,4000202737,34,30,False,False,5
4000203031,through_13,2|3|5|7|11|13,4000203029,4000203037,6,4000203047,16,10,False,False,4
4000203207,through_13,2|3|5|7|11|13,4000203203,4000203209,2,4000203223,16,14,False,False,4
4000203484,through_13,2|3|5|7|11|13,4000203481,4000203491,7,4000203587,103,96,False,False,21
4000203542,through_13,2|3|5|7|11|13,4000203541,4000203547,5,4000203587,45,40,False,False,8
4000203642,through_13,2|3|5|7|11|13,4000203637,4000203643,1,4000203643,1,0,True,True,1
4000203720,through_13,2|3|5|7|11|13,4000203719,4000203721,1,4000203749,29,28,False,False,6
4000204584,through_13,2|3|5|7|11|13,4000204583,4000204589,5,4000204589,5,0,True,True,1
4000204607,through_13,2|3|5|7|11|13,4000204603,4000204609,2,4000204609,2,0,True,True,1
4000205141,through_13,2|3|5|7|11|13,4000205141,4000205147,6,4000205171,30,24,False,False,5
4000205650,through_13,2|3|5|7|11|13,4000205647,4000205653,3,4000205711,61,58,False,False,11
4000206008,through_13,2|3|5|7|11|13,4000205999,4000206011,3,4000206013,5,2,False,False,2
4000206198,through_13,2|3|5|7|11|13,4000206193,4000206209,11,4000206209,11,0,True,True,1
4000206396,through_13,2|3|5|7|11|13,4000206391,4000206401,5,4000206467,71,66,False,False,13
4000208744,through_13,2|3|5|7|11|13,4000208743,4000208747,3,4000208777,33,30,False,False,7
4000209536,through_13,2|3|5|7|11|13,4000209533,4000209539,3,4000209557,21,18,False,False,5
4000209789,through_13,2|3|5|7|11|13,4000209781,4000209791,2,4000209797,8,6,False,False,3
4000209805,through_13,2|3|5|7|11|13,4000209803,4000209809,4,4000209827,22,18,False,False,5
4000210180,through_13,2|3|5|7|11|13,4000210177,4000210183,3,4000210187,7,4,False,False,2
4000210658,through_13,2|3|5|7|11|13,4000210657,4000210661,3,4000210661,3,0,True,True,1
4000211214,through_13,2|3|5|7|11|13,4000211213,4000211219,5,4000211233,19,14,False,False,5
4000212383,through_13,2|3|5|7|11|13,4000212383,4000212389,6,4000212397,14,8,False,False,2
4000213108,through_13,2|3|5|7|11|13,4000213103,4000213109,1,4000213109,1,0,True,True,1
4000213233,through_13,2|3|5|7|11|13,4000213229,4000213237,4,4000213267,34,30,False,False,6
4000214906,through_13,2|3|5|7|11|13,4000214903,4000214909,3,4000214941,35,32,False,False,7
4000215062,through_13,2|3|5|7|11|13,4000215061,4000215067,5,4000215071,9,4,False,False,2
4000215393,through_13,2|3|5|7|11|13,4000215391,4000215397,4,4000215467,74,70,False,False,14
4000215991,through_13,2|3|5|7|11|13,4000215991,4000215997,6,4000216057,66,60,False,False,13
4000216708,through_13,2|3|5|7|11|13,4000216699,4000216709,1,4000216733,25,24,False,False,6
4000218139,through_13,2|3|5|7|11|13,4000218139,4000218143,4,4000218149,10,6,False,False,2
4000218256,through_13,2|3|5|7|11|13,4000218253,4000218259,3,4000218281,25,22,False,False,4
4000218412,through_13,2|3|5|7|11|13,4000218407,4000218413,1,4000218421,9,8,False,False,3
4000218936,through_13,2|3|5|7|11|13,4000218931,4000218941,5,4000218961,25,20,False,False,5
4000220338,through_13,2|3|5|7|11|13,4000220333,4000220339,1,4000220369,31,30,False,False,7
4000220434,through_13,2|3|5|7|11|13,4000220431,4000220437,3,4000220447,13,10,False,False,3
4000220723,through_13,2|3|5|7|11|13,4000220723,4000220729,6,4000220737,14,8,False,False,2
4000220918,through_13,2|3|5|7|11|13,4000220911,4000220921,3,4000220929,11,8,False,False,4
4000221083,through_13,2|3|5|7|11|13,4000221083,4000221089,6,4000221097,14,8,False,False,3
4000221322,through_13,2|3|5|7|11|13,4000221319,4000221331,9,4000221331,9,0,True,True,1
4000221369,through_13,2|3|5|7|11|13,4000221367,4000221371,2,4000221377,8,6,False,False,3
4000221375,through_13,2|3|5|7|11|13,4000221373,4000221377,2,4000221377,2,0,True,True,1
4000221651,through_13,2|3|5|7|11|13,4000221649,4000221653,2,4000221689,38,36,False,False,7
4000222264,through_13,2|3|5|7|11|13,4000222253,4000222267,3,4000222279,15,12,False,False,5
4000222294,through_13,2|3|5|7|11|13,4000222283,4000222297,3,4000222297,3,0,True,True,1
4000222742,through_13,2|3|5|7|11|13,4000222741,4000222747,5,4000222771,29,24,False,False,6
4000223524,through_13,2|3|5|7|11|13,4000223519,4000223527,3,4000223537,13,10,False,False,4
4000223709,through_13,2|3|5|7|11|13,4000223707,4000223713,4,4000223713,4,0,True,True,1
4000224199,through_13,2|3|5|7|11|13,4000224199,4000224203,4,4000224203,4,0,True,True,1
4000224398,through_13,2|3|5|7|11|13,4000224391,4000224401,3,4000224421,23,20,False,False,6
4000224542,through_13,2|3|5|7|11|13,4000224541,4000224551,9,4000224551,9,0,True,True,1
4000224707,through_13,2|3|5|7|11|13,4000224707,4000224713,6,4000224713,6,0,True,True,1
4000225163,through_13,2|3|5|7|11|13,4000225157,4000225169,6,4000225169,6,0,True,True,1
4000225220,through_13,2|3|5|7|11|13,4000225219,4000225223,3,4000225223,3,0,True,True,1
4000228319,through_13,2|3|5|7|11|13,4000228319,4000228321,2,4000228357,38,36,False,False,6
4000228959,through_13,2|3|5|7|11|13,4000228957,4000228961,2,4000228987,28,26,False,False,4
4000229025,through_13,2|3|5|7|11|13,4000229021,4000229027,2,4000229027,2,0,True,True,1
4000229295,through_13,2|3|5|7|11|13,4000229293,4000229297,2,4000229339,44,42,False,False,7
4000229822,through_13,2|3|5|7|11|13,4000229819,4000229833,11,4000229833,11,0,True,True,1
4000229889,through_13,2|3|5|7|11|13,4000229887,4000229897,8,4000229911,22,14,False,False,4
4000230865,through_13,2|3|5|7|11|13,4000230863,4000230869,4,4000230869,4,0,True,True,1
4000231383,through_13,2|3|5|7|11|13,4000231381,4000231387,4,4000231399,16,12,False,False,4
4000231470,through_13,2|3|5|7|11|13,4000231463,4000231471,1,4000231483,13,12,False,False,3
4000232116,through_13,2|3|5|7|11|13,4000232113,4000232123,7,4000232149,33,26,False,False,6
4000232504,through_13,2|3|5|7|11|13,4000232503,4000232507,3,4000232539,35,32,False,False,7
4000233399,through_13,2|3|5|7|11|13,4000233397,4000233401,2,4000233409,10,8,False,False,4
4000234218,through_13,2|3|5|7|11|13,4000234213,4000234219,1,4000234223,5,4,False,False,2
4000234761,through_13,2|3|5|7|11|13,4000234759,4000234769,8,4000234783,22,14,False,False,3
4000234924,through_13,2|3|5|7|11|13,4000234921,4000234933,9,4000234937,13,4,False,False,2
4000234935,through_13,2|3|5|7|11|13,4000234933,4000234937,2,4000234937,2,0,True,True,1
4000235398,through_13,2|3|5|7|11|13,4000235389,4000235399,1,4000235399,1,0,True,True,1
4000235961,through_13,2|3|5|7|11|13,4000235959,4000235963,2,4000235977,16,14,False,False,4
4000237475,through_13,2|3|5|7|11|13,4000237471,4000237477,2,4000237477,2,0,True,True,1
4000238257,through_13,2|3|5|7|11|13,4000238257,4000238261,4,4000238273,16,12,False,False,4
4000238866,through_13,2|3|5|7|11|13,4000238863,4000238867,1,4000238887,21,20,False,False,4
4000239061,through_13,2|3|5|7|11|13,4000239059,4000239071,10,4000239073,12,2,False,False,2
4000239457,through_13,2|3|5|7|11|13,4000239457,4000239461,4,4000239487,30,26,False,False,5
4000240139,through_13,2|3|5|7|11|13,4000240133,4000240141,2,4000240141,2,0,True,True,1
4000240472,through_13,2|3|5|7|11|13,4000240471,4000240477,5,4000240499,27,22,False,False,6
4000240723,through_13,2|3|5|7|11|13,4000240723,4000240729,6,4000240729,6,0,True,True,1
4000242703,through_13,2|3|5|7|11|13,4000242703,4000242707,4,4000242713,10,6,False,False,3
4000242811,through_13,2|3|5|7|11|13,4000242811,4000242817,6,4000242853,42,36,False,False,7
4000244031,through_13,2|3|5|7|11|13,4000244029,4000244033,2,4000244047,16,14,False,False,3
4000244148,through_13,2|3|5|7|11|13,4000244147,4000244153,5,4000244189,41,36,False,False,8
4000244806,through_13,2|3|5|7|11|13,4000244803,4000244813,7,4000244881,75,68,False,False,15
4000245028,through_13,2|3|5|7|11|13,4000245023,4000245031,3,4000245043,15,12,False,False,3
4000246141,through_13,2|3|5|7|11|13,4000246141,4000246147,6,4000246153,12,6,False,False,2
4000247038,through_13,2|3|5|7|11|13,4000247033,4000247039,1,4000247039,1,0,True,True,1
4000247632,through_13,2|3|5|7|11|13,4000247627,4000247633,1,4000247633,1,0,True,True,1
4000248680,through_13,2|3|5|7|11|13,4000248677,4000248683,3,4000248709,29,26,False,False,6
4000249098,through_13,2|3|5|7|11|13,4000249093,4000249103,5,4000249103,5,0,True,True,1
4000249423,through_13,2|3|5|7|11|13,4000249423,4000249427,4,4000249439,16,12,False,False,3
4000249780,through_13,2|3|5|7|11|13,4000249777,4000249783,3,4000249793,13,10,False,False,4
4000251022,through_13,2|3|5|7|11|13,4000251019,4000251023,1,4000251023,1,0,True,True,1
4000251459,through_13,2|3|5|7|11|13,4000251457,4000251461,2,4000251467,8,6,False,False,2
4000251562,through_13,2|3|5|7|11|13,4000251559,4000251569,7,4000251599,37,30,False,False,7
4000251750,through_13,2|3|5|7|11|13,4000251743,4000251751,1,4000251767,17,16,False,False,4
4000251833,through_13,2|3|5|7|11|13,4000251833,4000251839,6,4000251841,8,2,False,False,2
4000251888,through_13,2|3|5|7|11|13,4000251887,4000251889,1,4000251907,19,18,False,False,3
