number,theta_1_fraction,theta_13_fraction,orientation_1_13,phase_a_1_13,phase_b_1_13,tie_1_13,x_dynamic_1_13_fraction,x_dynamic_1_13_decimal,x_static_1_13_fraction,x_static_1_13_decimal,theta_3_fraction,theta_11_fraction,orientation_3_11,phase_a_3_11,phase_b_3_11,tie_3_11,x_dynamic_3_11_fraction,x_dynamic_3_11_decimal,x_static_3_11_fraction,x_static_3_11_decimal,theta_5_fraction,theta_9_fraction,orientation_5_9,phase_a_5_9,phase_b_5_9,tie_5_9,x_dynamic_5_9_fraction,x_dynamic_5_9_decimal,x_static_5_9_fraction,x_static_5_9_decimal,dynamic_rung_0_fraction,dynamic_rung_0_decimal,dynamic_epsilon_0_fraction,dynamic_epsilon_0_decimal,dynamic_rung_1_fraction,dynamic_rung_1_decimal,dynamic_rung_2_fraction,dynamic_rung_2_decimal,dynamic_ridge_distance_2_fraction,dynamic_ridge_distance_2_decimal,static_rung_0_fraction,static_rung_0_decimal,static_epsilon_0_fraction,static_epsilon_0_decimal,static_ridge_distance_2_fraction,static_ridge_distance_2_decimal,unresolved_by_declared_children
1911,0,0,tie,1,13,1,1,1,1,1,0,8/11,3->11,3,11,0,44/1933,0.0227625452664252,44/1933,0.0227625452664252,1/5,1/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,10412/13531,0.76949227699357,-3119/13531,-0.23050772300643,23943/27062,0.884746138496785,51005/54124,0.942373069248393,3119/54124,0.0576269307516074,10412/13531,0.76949227699357,-3119/13531,-0.23050772300643,3119/54124,0.0576269307516074,0
1913,0,2/13,1->13,1,13,0,52/1939,0.0268179473955647,52/1939,0.0268179473955647,2/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,5/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,4484/5817,0.770844077703283,-1333/5817,-0.229155922296717,10301/11634,0.885422038851642,21935/23268,0.942711019425821,1333/23268,0.0572889805741791,1864/1939,0.961320268179474,-75/1939,-0.038679731820526,75/7756,0.00966993295513151,1
1915,0,4/13,1->13,1,13,0,52/1941,0.0267903142709943,52/1941,0.0267903142709943,1/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,7/9,5->9,5,9,0,36/1933,0.0186239006725297,36/1933,0.0186239006725297,12448603/78791013,0.157995214504984,-66342410/78791013,-0.842004785495016,45619808/78791013,0.578997607252492,124410821/157582026,0.789498803626246,33171205/157582026,0.210501196373754,42464227/78791013,0.538947595457365,-36326786/78791013,-0.461052404542635,18163393/157582026,0.115263101135659,0
1917,0,6/13,1->13,1,13,0,52/1943,0.0267627380339681,52/1943,0.0267627380339681,0,3/11,3->11,3,11,0,44/1939,0.0226921093347086,44/1939,0.0226921093347086,2/5,0,9->5,9,5,0,20/1927,0.0103788271925272,3834/1927,1.98962117280747,144796060/7259928179,0.019944558187068,-7115132119/7259928179,-0.980055441812932,7404724239/14519856358,0.509972279093534,21924580597/29039712716,0.754986139546767,7115132119/29039712716,0.245013860453233,14803545458/21779784537,0.679692006725383,-6976239079/21779784537,-0.320307993274617,6976239079/87119138148,0.0800769983186542,0
1919,0,8/13,1->13,1,13,0,52/1945,0.0267352185089974,52/1945,0.0267352185089974,2/3,5/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,5308/13615,0.38986412045538,-8307/13615,-0.61013587954462,18923/27230,0.69493206022769,46153/54460,0.847466030113845,8307/54460,0.152533969886155,13088/13615,0.961292691883952,-527/13615,-0.0387073081160485,527/54460,0.00967682702901212,1
1921,0,10/13,1->13,1,13,0,52/1947,0.0267077555213148,52/1947,0.0267077555213148,1/3,7/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,4/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,39304/40887,0.961283537554724,-1583/40887,-0.038716462445276,80191/81774,0.980641768777362,161965/163548,0.990320884388681,1583/163548,0.009679115611319,39304/40887,0.961283537554724,-1583/40887,-0.038716462445276,1583/163548,0.009679115611319,1
1923,0,12/13,1->13,1,13,0,52/1949,0.0266803488968702,52/1949,0.0266803488968702,0,9/11,3->11,3,11,0,44/1945,0.0226221079691517,44/1945,0.0226221079691517,3/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,35425517/79606905,0.445005580860103,-44181388/79606905,-0.554994419139897,57516211/79606905,0.722502790430051,68561558/79606905,0.861251395215026,11045347/79606905,0.138748604784974,35425517/79606905,0.445005580860103,-44181388/79606905,-0.554994419139897,11045347/79606905,0.138748604784974,0
1925,0,1/13,1->13,1,13,0,52/1951,0.026652998462327,52/1951,0.026652998462327,2/3,0,11->3,11,3,0,12/1931,0.0062143966856551,3850/1931,1.99378560331434,0,8/9,5->9,5,9,0,36/1943,0.0185280494081318,36/1943,0.0185280494081318,376215748/21960063849,0.017131814852038,-21583848101/21960063849,-0.982868185147962,22336279597/43920127698,0.508565907426019,66256407295/87840255396,0.754282953713009,21583848101/87840255396,0.245717046286991,4975093094/7320021283,0.679655550394935,-2344928189/7320021283,-0.320344449605065,2344928189/29280085132,0.0800861124012664,0
1927,0,3/13,1->13,1,13,0,52/1953,0.0266257040450589,52/1953,0.0266257040450589,1/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,2284/5859,0.389827615634067,-3575/5859,-0.610172384365933,8143/11718,0.694913807817034,19861/23436,0.847456903908517,3575/23436,0.152543096091483,5632/5859,0.961256187062639,-227/5859,-0.0387438129373613,227/23436,0.00968595323434033,1
1929,0,5/13,1->13,1,13,0,52/1955,0.0265984654731458,52/1955,0.0265984654731458,0,4/11,3->11,3,11,0,44/1951,0.0225525371604305,44/1951,0.0225525371604305,4/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,6794443/26699435,0.254478905639764,-19904992/26699435,-0.745521094360237,16746939/26699435,0.627239452819882,21723187/26699435,0.813619726409941,4976248/26699435,0.186380273590059,35640149/80098305,0.444955096115954,-44458156/80098305,-0.555044903884046,11114539/80098305,0.138761225971012,0
1931,0,7/13,1->13,1,13,0,52/1957,0.0265712825753705,52/1957,0.0265712825753705,2/3,6/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,5/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,23848/41097,0.580285665620362,-17249/41097,-0.419714334379638,64945/82194,0.790142832810181,147139/164388,0.89507141640509,17249/164388,0.10492858359491,13168/13699,0.961238046572743,-531/13699,-0.0387619534272575,531/54796,0.00969048835681437,1
1933,0,9/13,1->13,1,13,0,52/1959,0.0265441551812149,52/1959,0.0265441551812149,1/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,39544/41139,0.961229004108024,-1595/41139,-0.038770995891976,80683/82278,0.980614502054012,162961/164556,0.990307251027006,1595/164556,0.009692748972994,39544/41139,0.961229004108024,-1595/41139,-0.038770995891976,1595/164556,0.009692748972994,1
1935,0,11/13,1->13,1,13,0,52/1961,0.0265170831208567,52/1961,0.0265170831208567,0,10/11,3->11,3,11,0,44/1957,0.0224833929483904,44/1957,0.0224833929483904,0,0,tie,5,9,1,1,1,1,1,4025725/11513031,0.349666825356416,-7487306/11513031,-0.650333174643584,7769378/11513031,0.674833412678208,19282409/23026062,0.837416706339104,3743653/23026062,0.162583293660896,4025725/11513031,0.349666825356416,-7487306/11513031,-0.650333174643584,3743653/23026062,0.162583293660896,0
1937,0,0,tie,1,13,1,1,1,1,1,2/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,5/7,0.714285714285714,-2/7,-0.285714285714286,6/7,0.857142857142857,13/14,0.928571428571429,1/14,0.0714285714285714,9/7,1.28571428571429,2/7,0.285714285714286,1/14,0.0714285714285714,0
1939,0,2/13,1->13,1,13,0,52/1965,0.0264631043256997,52/1965,0.0264631043256997,1/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,4/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,16084/41265,0.389773415727614,-25181/41265,-0.610226584272386,57349/82530,0.694886707863807,139879/165060,0.847443353931904,25181/165060,0.152556646068096,39664/41265,0.961201987156186,-1601/41265,-0.0387980128438144,1601/165060,0.00969950321095359,1
1941,0,4/13,1->13,1,13,0,52/1967,0.0264361972547026,52/1967,0.0264361972547026,0,5/11,3->11,3,11,0,44/1963,0.0224146714212939,44/1963,0.0224146714212939,1/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,5153051/11583663,0.444855051463427,-6430612/11583663,-0.555144948536573,8368357/11583663,0.722427525731714,9976010/11583663,0.861213762865857,1607653/11583663,0.138786237134143,5153051/11583663,0.444855051463427,-6430612/11583663,-0.555144948536573,1607653/11583663,0.138786237134143,0
1943,0,6/13,1->13,1,13,0,52/1969,0.026409344845099,52/1969,0.026409344845099,2/3,7/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,3/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,23992/41349,0.580231686376938,-17357/41349,-0.419768313623062,65341/82698,0.790115843188469,148039/165396,0.895057921594234,17357/165396,0.104942078405766,13248/13783,0.961184067329319,-535/13783,-0.0388159326706813,535/55132,0.00970398316767032,1
1945,0,8/13,1->13,1,13,0,52/1971,0.0263825469304921,52/1971,0.0263825469304921,1/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,1/9,5->9,5,9,0,36/1963,0.0183392766174223,36/1963,0.0183392766174223,43771027/81250533,0.538716798325495,-37479506/81250533,-0.461283201674505,62510780/81250533,0.769358399162748,143761313/162501066,0.884679199581374,18739753/162501066,0.115320800418626,43771027/81250533,0.538716798325495,-37479506/81250533,-0.461283201674505,18739753/162501066,0.115320800418626,0
1947,0,10/13,1->13,1,13,0,52/1973,0.0263558033451597,52/1973,0.0263558033451597,0,0,tie,3,11,1,1,1,1,1,2/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,24040/41433,0.580213839210291,-17393/41433,-0.419786160789709,65473/82866,0.790106919605146,148339/165732,0.895053459802573,17393/165732,0.104946540197427,10644/13811,0.770690029686482,-3167/13811,-0.229309970313518,3167/55244,0.0573274925783796,0
1949,0,12/13,1->13,1,13,0,52/1975,0.0263291139240506,52/1975,0.0263291139240506,2/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,5/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,5388/13825,0.389728752260398,-8437/13825,-0.610271247739602,19213/27650,0.694864376130199,46863/55300,0.847432188065099,8437/55300,0.152567811934901,13288/13825,0.961157323688969,-537/13825,-0.0388426763110307,537/55300,0.00971066907775769,1
1951,0,1/13,1->13,1,13,0,52/1977,0.026302478502782,52/1977,0.026302478502782,1/3,4/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,39904/41517,0.961148445215213,-1613/41517,-0.038851554784787,81421/83034,0.980574222607607,164455/166068,0.990287111303803,1613/166068,0.00971288869619674,39904/41517,0.961148445215213,-1613/41517,-0.038851554784787,1613/166068,0.00971288869619674,1
1953,0,3/13,1->13,1,13,0,52/1979,0.0262758969176352,52/1979,0.0262758969176352,0,6/11,3->11,3,11,0,44/1975,0.0222784810126582,44/1975,0.0222784810126582,3/5,0,9->5,9,5,0,20/1963,0.0101884870096791,3906/1963,1.98981151299032,150233596/7672434575,0.0195809549799908,-7522200979/7672434575,-0.980419045020009,7822668171/15344869150,0.509790477489995,23167537321/30689738300,0.754895238744998,7522200979/30689738300,0.245104761255002,15639228938/23017303725,0.679455296973538,-7378074787/23017303725,-0.320544703026462,7378074787/92069214900,0.0801361757566155,0
1955,0,5/13,1->13,1,13,0,52/1981,0.0262493690055528,52/1981,0.0262493690055528,2/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,2/9,5->9,5,9,0,36/1973,0.0182463253928028,36/1973,0.0182463253928028,2105287/3908513,0.538641421942309,-1803226/3908513,-0.461358578057691,3006900/3908513,0.769320710971155,6915413/7817026,0.884660355485577,901613/7817026,0.115339644514423,2105287/3908513,0.538641421942309,-1803226/3908513,-0.461358578057691,901613/7817026,0.115339644514423,0
1957,0,7/13,1->13,1,13,0,52/1983,0.0262228946041351,52/1983,0.0262228946041351,1/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,4/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,40024/41643,0.961121917248997,-1619/41643,-0.0388780827510026,81667/83286,0.980560958624499,164953/166572,0.990280479312249,1619/166572,0.00971952068775064,40024/41643,0.961121917248997,-1619/41643,-0.0388780827510026,1619/166572,0.00971952068775064,1
1959,0,9/13,1->13,1,13,0,52/1985,0.0261964735516373,52/1985,0.0261964735516373,0,1/11,3->11,3,11,0,44/1981,0.02221100454316,44/1981,0.02221100454316,4/5,2/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,999709/3932285,0.254231064126837,-2932576/3932285,-0.745768935873163,2465997/3932285,0.627115532063419,3199141/3932285,0.813557766031709,733144/3932285,0.186442233968291,5246147/11796855,0.444707254603028,-6550708/11796855,-0.555292745396972,1637677/11796855,0.138823186349243,0
1961,0,11/13,1->13,1,13,0,52/1987,0.0261701056869653,52/1987,0.0261701056869653,2/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,24208/41727,0.580151939990893,-17519/41727,-0.419848060009107,65935/83454,0.790075969995447,149389/166908,0.895037984997723,17519/166908,0.104962015002277,13368/13909,0.961104320943274,-541/13909,-0.0388956790567259,541/55636,0.00972391976418147,1
1963,0,0,tie,1,13,1,1,1,1,1,1/3,5/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,23/21,1.0952380952381,2/21,0.0952380952380952,22/21,1.04761904761905,43/42,1.02380952380952,1/42,0.0238095238095238,9/7,1.28571428571429,2/7,0.285714285714286,1/14,0.0714285714285714,0
1965,0,2/13,1->13,1,13,0,52/1991,0.0261175288799598,52/1991,0.0261175288799598,0,7/11,3->11,3,11,0,44/1987,0.0221439355812783,44/1987,0.0221439355812783,0,1/3,5->9,5,9,0,12/661,0.0181543116490166,12/661,0.0181543116490166,173676812/7844980011,0.0221385920367516,-7671303199/7844980011,-0.977861407963248,8018656823/15689960022,0.511069296018376,23708616845/31379920044,0.755534648009188,7671303199/31379920044,0.244465351990812,173676812/7844980011,0.0221385920367516,-7671303199/7844980011,-0.977861407963248,7671303199/31379920044,0.244465351990812,0
1967,0,4/13,1->13,1,13,0,52/1993,0.0260913196186653,52/1993,0.0260913196186653,2/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,5/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,13408/13951,0.961078058920507,-543/13951,-0.0389219410794925,27359/27902,0.980539029460254,55261/55804,0.990269514730127,543/55804,0.00973048526987313,13408/13951,0.961078058920507,-543/13951,-0.0389219410794925,543/55804,0.00973048526987313,1
1969,0,6/13,1->13,1,13,0,52/1995,0.0260651629072682,52/1995,0.0260651629072682,1/3,0,11->3,11,3,0,12/1975,0.00607594936708861,3938/1975,1.99392405063291,4/5,7/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,84029/337725,0.24880894218669,-253696/337725,-0.75119105781331,210877/337725,0.624404471093345,274301/337725,0.812202235546673,63424/337725,0.187797764453327,2604977/2364075,1.10190116641816,240902/2364075,0.101901166418155,120451/4728150,0.0254752916045388,0
1971,0,8/13,1->13,1,13,0,52/1997,0.0260390585878818,52/1997,0.0260390585878818,0,2/11,3->11,3,11,0,44/1993,0.022077270446563,44/1993,0.022077270446563,1/5,0,9->5,9,5,0,20/1981,0.0100959111559818,3942/1981,1.98990408884402,152989948/7884421601,0.0194040800634755,-7731431653/7884421601,-0.980595919936525,8037411549/15768843202,0.509702040031738,23806254751/31537686404,0.754851020015869,7731431653/31537686404,0.245148979984131,16068612206/23653264803,0.679340139292821,-7584652597/23653264803,-0.320659860707179,7584652597/94613059212,0.0801649651767948,0
1973,0,10/13,1->13,1,13,0,52/1999,0.0260130065032516,52/1999,0.0260130065032516,2/3,4/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,3/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,5452/13993,0.389623383120132,-8541/13993,-0.610376616879869,19445/27986,0.694811691560066,47431/55972,0.847405845780033,8541/55972,0.152594154219967,13448/13993,0.961051954548703,-545/13993,-0.0389480454512971,545/55972,0.00973701136282427,1
