ara_numerator,ara_denominator,ara_value,mirror_numerator,mirror_denominator,mirror_value,distance_from_ridge,count,share,mirror_count,count_minus_mirror,r7_count,r8_count,r9_count,r10_count,r11_count
32,55,0.5818181818181818,78,55,1.4181818181818182,-0.4181818181818182,4226,9.526512706408997e-05,4262,-36,0,3,25,296,3902
39,67,0.582089552238806,95,67,1.4179104477611941,-0.417910447761194,5,1.1271311768112868e-07,3,2,0,0,0,0,5
60,103,0.5825242718446602,146,103,1.4174757281553398,-0.41747572815533984,43,9.693328120577067e-07,42,1,0,0,0,0,43
74,127,0.5826771653543307,180,127,1.4173228346456692,-0.4173228346456693,4,9.017049414490294e-08,5,-1,0,0,0,0,4
7,12,0.5833333333333334,17,12,1.4166666666666667,-0.41666666666666663,63074,0.001421853436923902,63028,46,8,71,650,5939,56406
66,113,0.584070796460177,160,113,1.415929203539823,-0.415929203539823,13,2.9305410597093455e-07,25,-12,0,0,0,0,13
52,89,0.5842696629213483,126,89,1.4157303370786516,-0.4157303370786517,164,3.696990259941021e-06,148,16,0,0,1,10,153
45,77,0.5844155844155844,109,77,1.4155844155844155,-0.4155844155844156,1,2.2542623536225736e-08,0,1,0,0,0,0,1
31,53,0.5849056603773585,75,53,1.4150943396226414,-0.41509433962264153,39,8.791623179128038e-07,31,8,0,0,0,3,36
24,41,0.5853658536585366,58,41,1.4146341463414633,-0.41463414634146345,9851,0.00022206738445535975,9658,193,0,5,69,797,8980
41,70,0.5857142857142857,99,70,1.4142857142857144,-0.41428571428571426,4,9.017049414490294e-08,1,3,0,0,0,0,4
58,99,0.5858585858585859,140,99,1.4141414141414141,-0.41414141414141414,95,2.141549235941445e-06,84,11,0,0,0,4,91
78,133,0.5864661654135338,188,133,1.413533834586466,-0.4135338345864662,2,4.508524707245147e-08,0,2,0,0,0,0,2
44,75,0.5866666666666667,106,75,1.4133333333333333,-0.41333333333333333,661,1.4900674157445212e-05,648,13,0,0,1,38,622
27,46,0.5869565217391305,65,46,1.4130434782608696,-0.4130434782608695,135,3.0432541773904744e-06,127,8,0,0,2,8,125
37,63,0.5873015873015873,89,63,1.4126984126984128,-0.4126984126984127,6,1.3525574121735442e-07,5,1,0,0,0,0,6
84,143,0.5874125874125874,202,143,1.4125874125874125,-0.4125874125874126,1,2.2542623536225736e-08,1,0,0,0,0,0,1
10,17,0.5882352941176471,24,17,1.411764705882353,-0.4117647058823529,153614,0.0034628625718937803,153406,208,11,217,1722,15309,136355
76,129,0.5891472868217055,182,129,1.4108527131782946,-0.4108527131782945,3,6.762787060867721e-08,4,-1,0,0,0,1,2
33,56,0.5892857142857143,79,56,1.4107142857142858,-0.4107142857142857,18,4.0576722365206327e-07,21,-3,0,0,0,0,18
23,39,0.5897435897435898,55,39,1.4102564102564104,-0.41025641025641024,549,1.237590032138793e-05,539,10,0,0,1,28,520
36,61,0.5901639344262295,86,61,1.4098360655737705,-0.4098360655737705,1431,3.225849428033903e-05,1396,35,0,1,7,96,1327
62,105,0.5904761904761905,148,105,1.4095238095238096,-0.4095238095238095,51,1.1496738003475126e-06,41,10,0,0,0,3,48
88,149,0.5906040268456376,210,149,1.4093959731543624,-0.4093959731543624,1,2.2542623536225736e-08,0,1,0,0,0,0,1
13,22,0.5909090909090909,31,22,1.4090909090909092,-0.40909090909090906,9,2.0288361182603164e-07,3,6,0,0,0,0,9
94,159,0.5911949685534591,224,159,1.4088050314465408,-0.4088050314465409,1,2.2542623536225736e-08,0,1,0,0,0,0,1
68,115,0.591304347826087,162,115,1.4086956521739131,-0.408695652173913,10,2.2542623536225736e-07,19,-9,0,0,0,0,10
42,71,0.5915492957746479,100,71,1.408450704225352,-0.4084507042253521,1059,2.3872638324863054e-05,1053,6,0,0,6,73,980
29,49,0.5918367346938775,69,49,1.4081632653061225,-0.40816326530612246,62,1.3976426592459958e-06,57,5,0,0,0,5,57
16,27,0.5925925925925926,38,27,1.4074074074074074,-0.40740740740740744,37048,0.0008351591167700911,36704,344,3,38,379,3488,33140
86,145,0.593103448275862,204,145,1.4068965517241379,-0.40689655172413797,3,6.762787060867721e-08,0,3,0,0,0,0,3
54,91,0.5934065934065934,128,91,1.4065934065934067,-0.4065934065934066,99,2.2317197300863478e-06,110,-11,0,0,0,1,98
19,32,0.59375,45,32,1.40625,-0.40625,1632,3.6789561611120405e-05,1629,3,0,1,9,121,1501
60,101,0.594059405940594,142,101,1.4059405940594059,-0.40594059405940597,59,1.3300147886373184e-06,63,-4,0,0,0,2,57
41,69,0.5942028985507246,97,69,1.4057971014492754,-0.4057971014492754,2,4.508524707245147e-08,0,2,0,0,0,0,2
22,37,0.5945945945945946,52,37,1.4054054054054055,-0.4054054054054054,35,7.889918237679008e-07,27,8,0,0,0,1,34
72,121,0.5950413223140496,170,121,1.4049586776859504,-0.4049586776859504,8,1.803409882898059e-07,10,-2,0,0,0,0,8
25,42,0.5952380952380952,59,42,1.4047619047619047,-0.40476190476190477,314,7.078383790374881e-06,333,-19,0,0,0,15,299
78,131,0.5954198473282443,184,131,1.4045801526717556,-0.40458015267175573,3,6.762787060867721e-08,1,2,0,0,0,0,3
28,47,0.5957446808510638,66,47,1.4042553191489362,-0.4042553191489362,7376,0.00016627439120320105,7652,-276,0,1,51,615,6709
90,151,0.5960264900662252,212,151,1.403973509933775,-0.4039735099337748,1,2.2542623536225736e-08,0,1,0,0,0,0,1
34,57,0.5964912280701754,80,57,1.4035087719298245,-0.4035087719298246,3455,7.788476431765992e-05,3452,3,0,2,26,258,3169
37,62,0.5967741935483871,87,62,1.403225806451613,-0.4032258064516129,3,6.762787060867721e-08,2,1,0,0,0,0,3
43,72,0.5972222222222222,101,72,1.4027777777777777,-0.4027777777777778,1,2.2542623536225736e-08,0,1,0,0,0,0,1
46,77,0.5974025974025974,108,77,1.4025974025974026,-0.4025974025974026,483,1.0888087167997031e-05,461,22,0,0,2,24,457
52,87,0.5977011494252874,122,87,1.4022988505747127,-0.4022988505747126,155,3.494106648114989e-06,166,-11,0,0,1,10,144
64,107,0.5981308411214953,150,107,1.4018691588785046,-0.4018691588785047,30,6.762787060867721e-07,31,-1,0,0,0,0,30
70,117,0.5982905982905983,164,117,1.4017094017094016,-0.4017094017094017,15,3.3813935304338605e-07,10,5,0,0,0,1,14
82,137,0.5985401459854015,192,137,1.4014598540145986,-0.4014598540145985,1,2.2542623536225736e-08,0,1,0,0,0,0,1
3,5,0.6,7,5,1.4,-0.4,471311,0.010624586441482089,470866,445,80,677,5840,48470,416244
92,153,0.6013071895424836,214,153,1.3986928104575163,-0.39869281045751637,3,6.762787060867721e-08,0,3,0,0,0,0,3
80,133,0.6015037593984962,186,133,1.3984962406015038,-0.3984962406015038,4,9.017049414490294e-08,1,3,0,0,0,0,4
74,123,0.6016260162601627,172,123,1.3983739837398375,-0.39837398373983735,4,9.017049414490294e-08,4,0,0,0,0,0,4
62,103,0.6019417475728155,144,103,1.3980582524271845,-0.3980582524271845,37,8.340770708403522e-07,35,2,0,0,0,4,33
56,93,0.6021505376344086,130,93,1.3978494623655915,-0.3978494623655914,139,3.1334246715353775e-06,160,-21,0,0,0,12,127
44,73,0.6027397260273972,102,73,1.3972602739726028,-0.3972602739726028,521,1.174470686237361e-05,515,6,0,0,3,28,490
38,63,0.6031746031746031,88,63,1.3968253968253967,-0.39682539682539686,1672,3.7691266552569434e-05,1713,-41,0,0,4,112,1556
35,58,0.603448275862069,81,58,1.396551724137931,-0.39655172413793105,22,4.959377177969662e-07,15,7,0,0,0,0,22
32,53,0.6037735849056604,74,53,1.3962264150943395,-0.39622641509433965,1,2.2542623536225736e-08,0,1,0,0,0,0,1
90,149,0.6040268456375839,208,149,1.395973154362416,-0.3959731543624161,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
29,48,0.6041666666666666,67,48,1.3958333333333333,-0.39583333333333337,51,1.1496738003475126e-06,53,-2,0,0,0,3,48
26,43,0.6046511627906976,60,43,1.3953488372093024,-0.39534883720930236,12395,0.000279415818731518,12252,143,0,4,102,1006,11283
72,119,0.6050420168067226,166,119,1.3949579831932772,-0.39495798319327735,9,2.0288361182603164e-07,11,-2,0,0,0,0,9
66,109,0.6055045871559633,152,109,1.3944954128440368,-0.39449541284403666,19,4.28309847188289e-07,32,-13,0,0,0,0,19
20,33,0.6060606060606061,46,33,1.393939393939394,-0.3939393939393939,32623,0.0007354080076222922,32794,-171,1,32,297,2891,29402
54,89,0.6067415730337079,124,89,1.3932584269662922,-0.3932584269662921,106,2.389518094839928e-06,118,-12,0,0,1,4,101
17,28,0.6071428571428571,39,28,1.3928571428571428,-0.3928571428571429,3488,7.862867089435538e-05,3550,-62,0,2,19,246,3221
82,135,0.6074074074074074,188,135,1.3925925925925926,-0.3925925925925926,1,2.2542623536225736e-08,3,-2,0,0,0,0,1
48,79,0.6075949367088608,110,79,1.3924050632911393,-0.3924050632911392,431,9.715870744113293e-06,418,13,0,0,0,30,401
31,51,0.6078431372549019,71,51,1.392156862745098,-0.3921568627450981,38,8.56619694376578e-07,38,0,0,0,0,2,36
76,125,0.608,174,125,1.392,-0.392,14,3.1559672950716033e-07,4,10,0,0,0,0,14
14,23,0.6086956521739131,32,23,1.391304347826087,-0.3913043478260869,1787,4.028366825923539e-05,1762,25,0,0,2,107,1678
92,151,0.609271523178808,210,151,1.390728476821192,-0.39072847682119205,1,2.2542623536225736e-08,0,1,0,0,0,0,1
39,64,0.609375,89,64,1.390625,-0.390625,7,1.5779836475358016e-07,3,4,0,0,0,1,6
64,105,0.6095238095238096,146,105,1.3904761904761904,-0.3904761904761904,41,9.242475649852552e-07,41,0,0,0,0,2,39
25,41,0.6097560975609756,57,41,1.3902439024390243,-0.3902439024390244,353,7.957546108287686e-06,356,-3,0,0,2,24,327
86,141,0.6099290780141844,196,141,1.3900709219858156,-0.3900709219858156,2,4.508524707245147e-08,2,0,0,0,0,0,2
36,59,0.6101694915254238,82,59,1.3898305084745763,-0.38983050847457623,1888,4.256047323639419e-05,1926,-38,0,0,5,140,1743
58,95,0.6105263157894737,132,95,1.3894736842105264,-0.3894736842105263,131,2.9530836832455717e-06,124,7,0,0,0,5,126
11,18,0.6111111111111112,25,18,1.3888888888888888,-0.38888888888888884,23623,0.0005325243957962606,23554,69,0,11,187,2079,21346
74,121,0.6115702479338843,168,121,1.3884297520661157,-0.38842975206611574,5,1.1271311768112868e-07,5,0,0,0,0,0,5
30,49,0.6122448979591837,68,49,1.3877551020408163,-0.3877551020408163,8528,0.00019224349351693309,8479,49,0,3,62,721,7742
68,111,0.6126126126126126,154,111,1.3873873873873874,-0.3873873873873874,22,4.959377177969662e-07,13,9,0,0,0,2,20
84,137,0.6131386861313869,190,137,1.3868613138686132,-0.3868613138686131,2,4.508524707245147e-08,2,0,0,0,0,0,2
46,75,0.6133333333333333,104,75,1.3866666666666667,-0.3866666666666667,645,1.45399921808656e-05,630,15,0,0,1,45,599
27,44,0.6136363636363636,61,44,1.3863636363636365,-0.38636363636363635,129,2.90799843617312e-06,139,-10,0,0,0,8,121
35,57,0.6140350877192983,79,57,1.3859649122807018,-0.38596491228070173,16,3.606819765796118e-07,18,-2,0,0,0,1,15
78,127,0.6141732283464567,176,127,1.3858267716535433,-0.3858267716535433,2,4.508524707245147e-08,7,-5,0,0,0,1,1
8,13,0.6153846153846154,18,13,1.3846153846153846,-0.3846153846153846,178738,0.004029223445617916,178045,693,31,232,2045,18081,158349
37,60,0.6166666666666667,83,60,1.3833333333333333,-0.3833333333333333,8,1.803409882898059e-07,3,5,0,0,0,0,8
66,107,0.616822429906542,148,107,1.3831775700934579,-0.383177570093458,24,5.410229648694177e-07,19,5,0,0,0,1,23
50,81,0.6172839506172839,112,81,1.382716049382716,-0.3827160493827161,375,8.453483826084652e-06,387,-12,0,0,1,16,358
21,34,0.6176470588235294,47,34,1.3823529411764706,-0.38235294117647056,983,2.2159398936109898e-05,983,0,0,0,5,62,916
76,123,0.6178861788617886,170,123,1.3821138211382114,-0.38211382113821135,7,1.5779836475358016e-07,10,-3,0,0,0,0,7
47,76,0.618421052631579,105,76,1.381578947368421,-0.381578947368421,3,6.762787060867721e-08,1,2,0,0,0,0,3
60,97,0.6185567010309279,134,97,1.3814432989690721,-0.38144329896907214,73,1.6456115181444789e-06,85,-12,0,0,0,2,71
13,21,0.6190476190476191,29,21,1.380952380952381,-0.38095238095238093,12501,0.0002818053368263579,12456,45,0,5,82,1040,11374
96,155,0.6193548387096774,214,155,1.3806451612903226,-0.38064516129032255,1,2.2542623536225736e-08,0,1,0,0,0,0,1
70,113,0.6194690265486725,156,113,1.3805309734513274,-0.38053097345132747,16,3.606819765796118e-07,19,-3,0,0,0,2,14
31,50,0.62,69,50,1.38,-0.38,79,1.7808672593618333e-06,60,19,0,0,0,9,70
80,129,0.6201550387596899,178,129,1.37984496124031,-0.3798449612403101,7,1.5779836475358016e-07,1,6,0,0,0,0,7
18,29,0.6206896551724138,40,29,1.3793103448275863,-0.3793103448275862,46230,0.0010421454860797157,45987,243,7,37,424,4278,41484
23,37,0.6216216216216216,51,37,1.3783783783783783,-0.3783783783783784,496,1.1181141273967966e-05,511,-15,0,0,1,34,461
28,45,0.6222222222222222,62,45,1.3777777777777778,-0.37777777777777777,11993,0.0002703536840699553,11945,48,0,9,90,972,10922
33,53,0.6226415094339622,73,53,1.3773584905660377,-0.37735849056603776,20,4.508524707245147e-07,21,-1,0,0,0,1,19
38,61,0.6229508196721312,84,61,1.3770491803278688,-0.3770491803278688,1815,4.091486171824971e-05,1792,23,0,0,6,133,1676
43,69,0.6231884057971014,95,69,1.3768115942028984,-0.37681159420289856,2,4.508524707245147e-08,3,-1,0,0,0,0,2
48,77,0.6233766233766234,106,77,1.3766233766233766,-0.37662337662337664,458,1.0324521579591388e-05,461,-3,0,0,1,29,428
58,93,0.6236559139784946,128,93,1.3763440860215055,-0.3763440860215054,74,1.6681541416807044e-06,75,-1,0,0,0,5,69
68,109,0.6238532110091743,150,109,1.3761467889908257,-0.37614678899082565,27,6.086508354780949e-07,24,3,0,0,0,3,24
78,125,0.624,172,125,1.376,-0.376,6,1.3525574121735442e-07,3,3,0,0,0,0,6
5,8,0.625,11,8,1.375,-0.375,16083,0.0003625530143331185,15714,369,0,12,84,1270,14717
92,147,0.6258503401360545,202,147,1.3741496598639455,-0.37414965986394555,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
82,131,0.6259541984732825,180,131,1.3740458015267176,-0.3740458015267175,5,1.1271311768112868e-07,1,4,0,0,0,0,5
72,115,0.6260869565217392,158,115,1.373913043478261,-0.3739130434782608,17,3.8322460011583755e-07,18,-1,0,0,0,0,17
62,99,0.6262626262626263,136,99,1.3737373737373737,-0.3737373737373737,53,1.194759047419964e-06,41,12,0,0,0,1,52
52,83,0.6265060240963856,114,83,1.3734939759036144,-0.37349397590361444,206,4.643780448462502e-06,203,3,0,0,0,14,192
47,75,0.6266666666666667,103,75,1.3733333333333333,-0.3733333333333333,1,2.2542623536225736e-08,0,1,0,0,0,0,1
42,67,0.6268656716417911,92,67,1.373134328358209,-0.3731343283582089,1073,2.4188235054370217e-05,1048,25,0,0,5,68,1000
37,59,0.6271186440677966,81,59,1.3728813559322033,-0.3728813559322034,7,1.5779836475358016e-07,10,-3,0,0,0,1,6
32,51,0.6274509803921569,70,51,1.3725490196078431,-0.37254901960784315,6923,0.00015606258274129077,7044,-121,0,5,42,520,6356
27,43,0.627906976744186,59,43,1.372093023255814,-0.37209302325581395,155,3.494106648114989e-06,136,19,0,0,0,9,146
22,35,0.6285714285714286,48,35,1.3714285714285714,-0.37142857142857144,34790,0.0007842578728252934,34723,67,3,37,292,3045,31413
39,62,0.6290322580645161,85,62,1.3709677419354838,-0.3709677419354839,5,1.1271311768112868e-07,9,-4,0,0,0,1,4
90,143,0.6293706293706294,196,143,1.3706293706293706,-0.3706293706293706,1,2.2542623536225736e-08,0,1,0,0,0,0,1
17,27,0.6296296296296297,37,27,1.3703703703703705,-0.37037037037037035,3220,7.258724778664687e-05,3065,155,0,1,13,240,2966
80,127,0.6299212598425197,174,127,1.3700787401574803,-0.3700787401574803,5,1.1271311768112868e-07,5,0,0,0,0,0,5
29,46,0.6304347826086957,63,46,1.3695652173913044,-0.3695652173913043,107,2.412060718376154e-06,118,-11,0,0,0,5,102
70,111,0.6306306306306306,152,111,1.3693693693693694,-0.36936936936936937,22,4.959377177969662e-07,28,-6,0,0,0,0,22
12,19,0.631578947368421,26,19,1.368421052631579,-0.368421052631579,89748,0.0020231553771291873,90003,-255,14,116,974,8729,79915
74,117,0.6324786324786325,160,117,1.3675213675213675,-0.36752136752136755,15,3.3813935304338605e-07,9,6,0,0,0,0,15
50,79,0.6329113924050633,108,79,1.3670886075949367,-0.36708860759493667,442,9.963839603011775e-06,408,34,0,0,0,21,421
19,30,0.6333333333333333,41,30,1.3666666666666667,-0.3666666666666667,2555,5.759640313505676e-05,2497,58,0,0,14,179,2362
64,101,0.6336633663366337,138,101,1.3663366336633664,-0.36633663366336633,40,9.017049414490294e-07,32,8,0,0,0,3,37
45,71,0.6338028169014085,97,71,1.3661971830985915,-0.3661971830985915,2,4.508524707245147e-08,2,0,0,0,0,0,2
26,41,0.6341463414634146,56,41,1.3658536585365855,-0.36585365853658536,9,2.0288361182603164e-07,16,-7,0,0,0,0,9
33,52,0.6346153846153846,71,52,1.3653846153846154,-0.3653846153846154,32,7.213639531592235e-07,35,-3,0,0,0,2,30
106,167,0.6347305389221557,228,167,1.3652694610778444,-0.3652694610778443,1,2.2542623536225736e-08,0,1,0,0,0,0,1
40,63,0.6349206349206349,86,63,1.3650793650793651,-0.3650793650793651,2206,4.972902752091398e-05,2286,-80,0,0,13,147,2046
54,85,0.6352941176470588,116,85,1.3647058823529412,-0.3647058823529412,260,5.8610821194186915e-06,240,20,0,0,1,16,243
82,129,0.6356589147286822,176,129,1.3643410852713178,-0.3643410852713178,3,6.762787060867721e-08,1,2,0,0,0,0,3
96,151,0.6357615894039735,206,151,1.3642384105960266,-0.36423841059602646,1,2.2542623536225736e-08,1,0,0,0,0,0,1
7,11,0.6363636363636364,15,11,1.3636363636363635,-0.36363636363636365,114906,0.0025902827000535544,115530,-624,13,146,1192,11232,102323
72,113,0.6371681415929203,154,113,1.3628318584070795,-0.36283185840707965,14,3.1559672950716033e-07,19,-5,0,0,0,0,14
51,80,0.6375,109,80,1.3625,-0.36250000000000004,1,2.2542623536225736e-08,1,0,0,0,0,0,1
44,69,0.6376811594202898,94,69,1.3623188405797102,-0.3623188405797102,868,1.956699722944394e-05,863,5,0,1,4,55,808
30,47,0.6382978723404256,64,47,1.3617021276595744,-0.36170212765957444,7943,0.00017905605874824103,8005,-62,1,3,62,684,7193
76,119,0.6386554621848739,162,119,1.361344537815126,-0.3613445378151261,10,2.2542623536225736e-07,10,0,0,0,0,0,10
23,36,0.6388888888888888,49,36,1.3611111111111112,-0.36111111111111116,620,1.3976426592459956e-05,688,-68,0,0,2,52,566
62,97,0.6391752577319587,132,97,1.3608247422680413,-0.3608247422680413,49,1.104588553275061e-06,45,4,0,0,0,4,45
39,61,0.639344262295082,83,61,1.360655737704918,-0.360655737704918,5,1.1271311768112868e-07,7,-2,0,0,0,0,5
55,86,0.6395348837209303,117,86,1.3604651162790697,-0.36046511627906974,1,2.2542623536225736e-08,0,1,0,0,0,0,1
16,25,0.64,34,25,1.36,-0.36,1252,2.8223364667354623e-05,1278,-26,0,0,7,88,1157
41,64,0.640625,87,64,1.359375,-0.359375,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
66,103,0.6407766990291263,140,103,1.3592233009708738,-0.35922330097087374,63,1.4201852827822213e-06,57,6,0,0,0,5,58
25,39,0.6410256410256411,53,39,1.358974358974359,-0.3589743589743589,528,1.190250522712719e-05,480,48,0,0,0,27,501
84,131,0.6412213740458015,178,131,1.3587786259541985,-0.3587786259541985,2,4.508524707245147e-08,2,0,0,0,0,0,2
34,53,0.6415094339622641,72,53,1.3584905660377358,-0.3584905660377359,3154,7.109943463325597e-05,3290,-136,0,3,19,240,2892
52,81,0.6419753086419753,110,81,1.3580246913580247,-0.3580246913580247,395,8.904336296809166e-06,418,-23,0,0,1,21,373
88,137,0.6423357664233577,186,137,1.3576642335766422,-0.35766423357664234,4,9.017049414490294e-08,1,3,0,0,0,0,4
9,14,0.6428571428571429,19,14,1.3571428571428572,-0.3571428571428571,41858,0.0009435891359793369,42013,-155,2,37,390,3833,37596
74,115,0.6434782608695652,156,115,1.3565217391304347,-0.35652173913043483,17,3.8322460011583755e-07,18,-1,0,0,0,2,15
56,87,0.6436781609195402,118,87,1.3563218390804597,-0.3563218390804598,182,4.102757483593084e-06,205,-23,0,0,1,9,172
47,73,0.6438356164383562,99,73,1.356164383561644,-0.3561643835616438,1,2.2542623536225736e-08,0,1,0,0,0,0,1
29,45,0.6444444444444445,61,45,1.3555555555555556,-0.3555555555555555,168,3.787160754085924e-06,154,14,0,0,0,9,159
78,121,0.6446280991735537,164,121,1.3553719008264462,-0.3553719008264463,8,1.803409882898059e-07,4,4,0,0,0,0,8
20,31,0.6451612903225806,42,31,1.3548387096774193,-0.3548387096774194,41420,0.00093371546687047,41734,-314,4,31,339,3748,37298
31,48,0.6458333333333334,65,48,1.3541666666666667,-0.35416666666666663,82,1.8484951299705104e-06,87,-5,0,0,0,3,79
42,65,0.6461538461538462,88,65,1.353846153846154,-0.3538461538461538,2282,5.144226690966713e-05,2274,8,0,0,7,158,2117
64,99,0.6464646464646465,134,99,1.3535353535353536,-0.3535353535353535,64,1.442727906318447e-06,48,16,0,0,0,1,63
86,133,0.6466165413533834,180,133,1.3533834586466165,-0.3533834586466166,6,1.3525574121735442e-07,6,0,0,0,0,0,6
11,17,0.6470588235294118,23,17,1.3529411764705883,-0.3529411764705882,87,1.9612082476516393e-06,80,7,0,0,0,6,81
90,139,0.6474820143884892,188,139,1.3525179856115108,-0.3525179856115108,1,2.2542623536225736e-08,3,-2,0,0,0,0,1
68,105,0.6476190476190476,142,105,1.3523809523809525,-0.35238095238095235,39,8.791623179128038e-07,51,-12,0,0,0,1,38
46,71,0.647887323943662,96,71,1.352112676056338,-0.352112676056338,584,1.3164892145155831e-05,587,-3,0,0,5,32,547
35,54,0.6481481481481481,73,54,1.3518518518518519,-0.35185185185185186,41,9.242475649852552e-07,29,12,0,0,0,1,40
24,37,0.6486486486486487,50,37,1.3513513513513513,-0.3513513513513513,20624,0.0004649190678111196,20763,-139,1,11,150,1795,18667
